_step,diag/group_gap_count,prompt_length/clip_ratio,critic/score/max,timing_per_token_ms/ref,critic/advantages/mean,actor/grad_norm,critic/rewards_sum/min,global_seqlen/min,critic/returns/max,val-core/alfworld/reward/mean@94,diag/adv_teacher_sample_mean,critic/returns/mean,val-aux/alfworld/reward/worst@64/std,critic/rewards_sum/mean,luffy/total_onpolicy_kept,critic/rewards_onpolicy/count,response_length/min,diag/adv_onpolicy_token_mean,actor/kl_coef,response_length/clip_ratio,exp_mask_ratio,val-aux/alfworld/reward/best@64/mean,timing_per_token_ms/gen,timing_s/update_actor,training/epoch,val-aux/alfworld/reward/best@16/mean,actor/on_pg_clipfrac,diag/group_teacher_minus_on_reward_mean,actor/kl_loss,global_seqlen/max,val-aux/alfworld/reward/best@64/std,global_seqlen/mean,timing_s/adv,val-aux/alfworld/reward/worst@94/std,critic/advantages/min,critic/rewards_onpolicy/min,luffy/tasks_with_full_teacher,actor/pg_loss,training/num_term_traj,critic/rewards_onpolicy/max,critic/rewards_teacher/mean,timing_s/reward,val-aux/alfworld/reward/worst@2/std,perf/cpu_memory_used_gb,val-aux/alfworld/reward/best@16/std,diag/adv_teacher_token_mean,val-aux/alfworld/reward/best@2/std,timing_s/gen,val-aux/alfworld/reward/worst@8/mean,_timestamp,diag/onpolicy_adv_pos_ratio,luffy/total_teacher_rollouts,perf/max_memory_reserved_gb,val-aux/alfworld/reward/std@2,critic/returns/min,diag/reward_teacher_mean,val-aux/alfworld/reward/worst@2/mean,val-aux/alfworld/reward/worst@32/mean,actor/lr,global_seqlen/balanced_min,actor/on_pg_loss,global_seqlen/minmax_diff,actor/on_pg_clipfrac_lower,val-aux/alfworld/reward/worst@94/mean,actor/ppo_kl,val-aux/alfworld/reward/std@3,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/worst@32/std,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/worst@4/mean,val-aux/alfworld/reward/best@32/mean,timing_s/old_log_prob,val-aux/alfworld/reward/worst@3/std,val-aux/alfworld/reward/worst@16/mean,perf/throughput,perf/total_num_tokens,luffy/tasks_without_teacher,luffy/tasks_with_partial_teacher,timing_s/dump_rollout_generations,perf/max_memory_allocated_gb,training/global_step,diag/group_teacher_minus_on_reward_std,val-aux/alfworld/reward/best@2/mean,val-aux/alfworld/reward/worst@8/std,prompt_length/max,diag/reward_onpolicy_mean,diag/entropy_onpolicy_token_mean,diag/entropy_teacher_token_mean,prompt_length/mean,timing_per_token_ms/adv,diag/teacher_adv_pos_ratio,critic/score/mean,luffy/onpolicy_replaced_by_teacher,perf/time_per_step,diag/adv_onpolicy_sample_mean,timing_per_token_ms/update_actor,diag/entropy_offpolicy_token_mean,val-aux/alfworld/reward/best@4/mean,diag/teacher_token_ratio,timing_s/step,val-aux/alfworld/reward/worst@4/std,critic/advantages/max,val-aux/alfworld/reward/mean@3,val-core/alfworld/reward/best@94/mean,timing_s/testing,critic/rewards_onpolicy/mean,critic/rewards_teacher/min,critic/rewards_last/max,timing_s/ref,val-aux/alfworld/reward/best@3/mean,perf/mfu/actor,critic/score/min,critic/rewards/max,prompt_length/min,critic/rewards_sum/max,critic/rewards_teacher/count,diag/entropy_onpolicy_token_std,critic/rewards_last/min,diag/exp_token_ratio,critic/rewards_last/mean,global_seqlen/balanced_max,val-aux/alfworld/reward/best@32/std,critic/rewards_teacher/max,val-core/alfworld/reward/best@94/std,val-aux/alfworld/reward/best@4/std,response_length/mean,val-aux/alfworld/reward/std@94,val-aux/alfworld/reward/worst@16/std,val-aux/alfworld/reward/best@3/std,training/num_not_none_traj,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/best@8/mean,_runtime,val-aux/alfworld/reward/mean@1,critic/rewards/mean,critic/rewards/min,actor/entropy_loss,response_length/max,val-aux/alfworld/reward/worst@64/mean,actor/off_pg_loss
30,8,0.109375,1,0.00941550746689175,-0.03221959248185158,1.77653169631958,0,71729,2.4748666286468506,,0.08602333068847656,-0.03221959248185158,,0.5625,56,56,632,-0.03892067074775696,0.001,0.015625,0.0026214509271085262,,0.8744060900455557,13.56870787218213,0,,0,0.5,0.08507537841796875,99166,,86005.0,0.09519664943218231,,-2.4748666286468506,0,8,0.10357312485575676,32,1,1,0.0027875714004039764,,259.9634552001953,,0.8993632197380066,,278.53768795356154,,1767969130.340204,0.375,8,97.23046875,,-2.4748666286468506,1,,,1e-06,85995,0.1567215621471405,27437,0,,0,,,,,,,3.662305098026991,,,287.3506565306683,344020,0,0,0.16986148059368134,65.9185700416565,30,0.31134992453861954,,,732,0.5,0.10138441622257233,0.32299038767814636,398.046875,0.00027671835774717256,0.875,0.5625,8,299.3033008463681,-0.017620744183659554,0.03944162511534832,0.32299038767814636,,0.007141848094761372,299.3033008463681,,2.4748666286468506,,,,0.5,1,1,3.2391228787600994,,0.17972695954429746,0,1,275,1,8,0.3997390568256378,0,0.007141848094761372,0.5625,86025,,1,,,4977.265625,,,,64,,,8963.904272455,,0.5625,0,0.10296709090471268,12828,,-0.05314843729138374
31,7,0.109375,1,0.007622864891247601,-0.016830014064908028,1.64568293094635,0,81740,2.4748666286468506,,0.19896933436393738,-0.016830014064908028,,0.28125,57,57,498,-0.027949105948209763,0.001,0.015625,0.002654257696121931,,0.9675636373646078,13.518615402281284,0,,0,0.7755102040816327,0.291043758392334,132422,,103856.75,0.11147352680563927,,-2.4748666286468506,0,7,0.07766767404973507,13,1,1,0.0018626861274242401,,260.4425392150879,,1.8114781379699707,,377.4301263540983,,1767969528.1734946,0.19298245012760162,7,97.23046875,,-2.4748666286468506,1,,,1e-06,103849,0.2383733056485653,50682,0,,0,,,,,,,3.3817089162766933,,,261.06459110458786,415427,1,0,0.1891295574605465,65.9185700416565,31,0.28425282198334934,,,695,0.19298245012760162,0.09990271925926208,0.3641456961631775,396.0,0.0002683348140723623,1.0,0.28125,7,397.8201316408813,-0.022545572370290756,0.032541494419672495,0.3641456961631775,,0.0060448674485087395,397.8201316408813,,2.4748666286468506,,,,0.19298245012760162,1,1,3.166743893176317,,0.21988212443011795,0,1,275,1,7,0.40200865268707275,0,0.0060448674485087395,0.28125,103860,,1,,,6095.046875,,,,64,,,9316.616748669,,0.28125,0,0.1015000268816948,13186,,-0.16070563159883022
32,8,0.109375,1,0.007967970503430167,-0.016175352036952972,2.2676429748535156,0,81455,2.4748666286468506,,0.10710293799638748,-0.016175352036952972,,0.40625,56,56,991,-0.026417482644319534,0.001,0.015625,0.003370940452441573,,0.83868641523055,14.281072176992893,0,,0,0.6785714285714286,0.4166885316371918,130162,,105475.25,0.1067902110517025,,-0.935412585735321,0,8,0.033493803814053535,21,1,1,0.0014633536338806152,,260.992862701416,,1.366738200187683,,331.1737821549177,,1767969880.8859475,0.1964285671710968,8,97.23046875,,-0.935412585735321,1,,,1e-06,105464,0.2627782393246889,48707,0,,0,,,,,,,3.558297425508499,,,299.05405998794265,421901,0,0,0.1936071626842022,65.9185700416565,32,0.2834733547569204,,,737,0.3214285671710968,0.08300266414880753,0.36656609177589417,422.328125,0.0002531167526308364,0.875,0.40625,8,352.6962650306523,-0.014516551978886127,0.03384934422291697,0.36656609177589417,,0.007351749576628208,352.6962650306523,,2.4748666286468506,,,,0.3214285671710968,1,1,3.361694723367691,,0.21257966439849177,0,1,275,1,8,0.3616827726364136,0,0.007351749576628208,0.40625,105490,,1,,,6169.875,,,,64,,,9586.815214554,,0.40625,0,0.0850873664021492,12719,,-0.22928443551063538
33,8,0.109375,1,0.00941842600472539,-0.03629530966281891,2.393329620361328,0,47110,1.6201815605163574,,0.09231442958116531,-0.03629530966281891,,0.59375,56,56,549,-0.04702836647629738,0.001,0.015625,0.0033319678623229265,,0.9431340614485364,11.458020236343145,0,,0,0.4642857142857143,0.5338440537452698,110043,,72874.75,0.09502056613564491,,-1.6201815605163574,0,8,0.12624205276370049,35,1,1,0.0017285645008087158,,261.20645904541016,,0.9810318946838379,,252.764644138515,,1767970151.0843904,0.4107142984867096,8,97.23046875,,-1.6201815605163574,1,,,1e-06,72865,0.12624205276370049,62933,0,,0,,,,,,,2.9131815768778324,,,269.72052065814876,291499,0,0,0.18949578702449799,65.9185700416565,33,0.24484480715718018,,,549,0.5357142686843872,0.11806254833936691,0.352167010307312,367.09375,0.0003259721856186296,0.875,0.59375,8,270.1861535124481,-0.016566039994359016,0.03930723685619211,0.352167010307312,,0.010440103709697723,270.1861535124481,,1.6201815605163574,,,,0.5357142686843872,1,1,2.7454617619514465,,0.17480041690047182,0,1,275,1,8,0.4428046941757202,0,0.010440103709697723,0.59375,72882,,1,,,4187.578125,,,,64,,,9916.029678153,,0.59375,0,0.12050661444664001,12572,,0.0
34,8,0.109375,1,0.008319318888123513,-0.02390936017036438,3.871722936630249,0,66927,1.6201815605163574,,0.09206923097372055,-0.02390936017036438,,0.5,56,56,580,-0.030758440494537354,0.001,0.015625,0.002925437642261386,,0.9160240568517407,12.591071043163538,0,,0,0.5714285714285715,0.31745848059654236,131298,,90998.75,0.09444260597229004,,-2.4748666286468506,0,8,-0.06284715980291367,26,1,1,0.002625133842229843,,261.57898712158203,,1.1403096914291382,,309.95780818909407,,1767970480.2974412,0.4285714328289032,8,97.23046875,,-2.4748666286468506,1,,,1e-06,90990,0.09782294929027557,64371,0,,0,,,,,,,3.3310547806322575,,,276.43100306246777,363995,0,0,0.16745392978191376,65.9185700416565,34,0.2672612419124244,,,548,0.4285714328289032,0.0873979702591896,0.3224402368068695,400.34375,0.00025946127274355425,1.0,0.5,8,329.1915486752987,-0.010106265544891357,0.034591329669812876,0.3224402368068695,,0.005848575383424759,329.1915486752987,,1.6201815605163574,,,,0.4285714328289032,1,1,3.028190478682518,,0.20114305313749,0,1,275,1,8,0.37176981568336487,0,0.005848575383424759,0.5,91004,,1,,,5287.078125,,,,64,,,10166.642247915,,0.5,0,0.08877263218164444,10022,,-0.16067010909318924
35,8,0.109375,1,0.009191830073889266,-0.01103039737790823,2.0154783725738525,0,45101,2.4748666286468506,,0.17633044719696045,-0.01103039737790823,,0.546875,56,56,411,-0.03067740797996521,0.001,0.015625,0.004533515311777592,,0.904566537128188,10.864244528114796,0,,0,0.5178571428571429,0.1704005002975464,88963,,70304.25,0.08864834904670715,,-1.6201815605163574,0,8,-0.1295226588845253,32,1,1,0.0016884133219718933,,261.7807083129883,,1.5756797790527344,,233.8557777106762,,1767970730.911464,0.2321428507566452,8,97.23046875,,-1.6201815605163574,1,,,1e-06,70069,0.18239742890000343,43862,0,,0,,,,,,,3.0438323244452477,,,280.54110750971574,281217,0,0,0.14380808919668198,65.9185700416565,35,0.4036662341234755,,,576,0.4821428656578064,0.10906863212585449,0.36667412519454956,354.515625,0.0003152311170615829,0.75,0.546875,8,250.60231145471334,-0.018931718543171883,0.03863295792258219,0.36667412519454956,,0.012230783700942993,250.60231145471334,,2.4748666286468506,,,,0.4821428656578064,1,1,2.584898877888918,,0.18314378057148567,0,1,275,1,8,0.42784950137138367,0,0.012230783700942993,0.546875,70978,,1,,,4039.5,,,,64,,,10312.529905699,,0.546875,0,0.11221934109926224,10322,,-0.31192008778452873
36,7,0.125,1,0.009891084862974013,-0.03235557675361633,3.4228711128234863,0,19387,1.20761239528656,,0.09619899094104767,-0.03235557675361633,,0.640625,57,57,442,-0.03789312019944191,0.001,0.015625,0.0020891886670142412,,0.7227431523478849,8.692143488675356,0,,0,0.3673469387755102,0.1979673057794571,91673,,51043.25,0.08491940796375275,,-2.4748666286468506,0,7,0.011102039366960526,36,1,1,0.0025908909738063812,,262.248348236084,,0.6635544300079346,,132.84019140154123,,1767970876.79918,0.35087719559669495,7,97.23046875,,-2.4748666286468506,1,,,1e-06,51031,0.011102039366960526,72286,0,,0,,,,,,,2.0899462029337883,,,349.9087264828783,204173,1,0,0.13000274077057838,65.9185700416565,36,0.2943307163644073,,,493,0.5964912176132202,0.1256091445684433,0.3679463267326355,318.328125,0.0004159188921343799,0.7142857313156128,0.640625,7,145.87589887529612,-0.01222912035882473,0.04257244341159387,0.3679463267326355,,0.007894450798630714,145.87589887529612,,1.20761239528656,,,,0.5964912176132202,1,1,2.019492469727993,,0.15188925804475176,0,1,275,1,7,0.4580301344394684,0,0.007894450798630714,0.640625,51059,,1,,,2871.875,,,,64,,,10537.119062683,,0.640625,0,0.127522274851799,10359,,0.0
37,8,0.109375,1,0.009098990187284568,-0.022617539390921593,1.9563686847686768,0,33754,1.20761239528656,,0.07528847455978394,-0.022617539390921593,,0.734375,56,56,646,-0.03104856051504612,0.001,0.015625,0.0028036052826792,,1.0094560533277896,8.383271913975477,0,,0,0.3035714285714286,0.23683850467205048,76151,,57542.0,0.09528300911188126,,-2.4748666286468506,0,8,-0.05408093146979809,44,1,1,0.002503722906112671,,262.2670707702637,,0.7154748439788818,,211.29934108257294,,1767971101.3554144,0.4464285671710968,8,97.23046875,,-2.4748666286468506,1,,,1e-06,57482,-0.012912331148982048,42397,0,,0,,,,,,,2.5059548169374466,,,256.2599798607312,230168,0,0,0.1446983478963375,65.9185700416565,37,0.25190599963689075,,,550,0.6964285969734192,0.11073476821184158,0.33785930275917053,325.75,0.00041397157342411305,0.75,0.734375,8,224.54540124163032,-0.008485965430736542,0.03642240413078915,0.33785930275917053,,0.011293713003396988,224.54540124163032,,1.20761239528656,,,,0.6964285969734192,1,1,2.094296373426914,,0.17942704343226157,0,1,275,1,8,0.43593695759773254,0,0.011293713003396988,0.734375,57646,,1,,,3270.625,,,,64,,,10816.466332851,,0.734375,0,0.11329982429742813,12625,,-0.04116860032081604
38,7,0.109375,1,0.007737239650989545,-0.02334708906710148,3.1016194820404053,0,43930,1.6201815605163574,,0.11699827015399933,-0.02334708906710148,,0.515625,57,57,476,-0.029518892988562584,0.001,0.015625,0.002325507579371333,,0.9637297095633935,9.595489129424095,0,,0,0.5102040816326531,0.18763014674186707,137439,,74733.75,0.09508710727095604,,-1.6201815605163574,0,7,0.04444419592618942,30,1,1,0.0013298876583576202,,262.54395294189453,,1.1266041994094849,,264.65559792146087,,1767971380.7331681,0.3333333432674408,7,97.23046875,,-1.6201815605163574,1,,,1e-06,74728,0.04444419592618942,93509,0,,0,,,,,,,2.490801580250263,,,267.5447093461658,298935,1,0,0.15759996697306633,65.9185700416565,38,0.32268139389473266,,,546,0.45614033937454224,0.09021756798028946,0.3453010022640228,379.984375,0.00031808623035427784,0.8571428656578064,0.515625,7,279.3318177834153,-0.01553621981292963,0.03209891491268702,0.3453010022640228,,0.005338363349437714,279.3318177834153,,1.6201815605163574,,,,0.45614033937454224,1,1,2.3129317350685596,,0.21316397044768956,0,1,275,1,7,0.3911423981189728,0,0.005338363349437714,0.515625,74740,,1,,,4290.875,,,,64,,,11123.658495414,,0.515625,0,0.09157930314540863,9304,,0.0
39,7,0.109375,1,0.007744900934152228,-0.015299661085009575,2.51669979095459,0,70399,2.4748666286468506,,0.11501061171293259,-0.015299661085009575,,0.359375,57,57,761,-0.02709534950554371,0.001,0.015625,0.004156383220106363,,0.7814058526925778,12.696004215627909,0,,0,0.673469387755102,0.6228046417236328,115597,,98105.5,0.09144911542534828,,-1.6201815605163574,0,7,-0.32091248966753483,17,1,1,0.0031435564160346985,,262.806884765625,,1.4262546300888062,,287.96524764597416,,1767971687.9277766,0.28070175647735596,7,97.23046875,,-1.6201815605163574,1,,,1e-06,98092,-0.019624972715973854,45198,0,,0,,,,,,,3.210480708628893,,,319.3702583993649,392422,1,0,0.15748713910579681,65.9185700416565,39,0.237998036524298,,,495,0.28070175647735596,0.08543478697538376,0.3207513988018036,373.4375,0.0002330376875540828,1.0,0.359375,7,307.1842083595693,-0.013094916008412838,0.03235293692919334,0.3207513988018036,,0.008116204291582108,307.1842083595693,,2.4748666286468506,,,,0.28070175647735596,1,1,3.0392695143818855,,0.21420980579357646,0,1,275,1,7,0.37225520610809326,0,0.008116204291582108,0.359375,98119,,1,,,5758.15625,,,,64,,,11589.164565329,,0.359375,0,0.08734466880559921,10749,,-0.301287516951561
40,8,0.109375,1,0.01176830144956165,-0.17762425541877747,2.643026113510132,0,43741,1.6201815605163574,,0.07111212611198425,-0.17762425541877747,,0.6875,56,56,454,-0.18463890254497528,0.001,0.015625,0.0011620260775089264,,2.005420488808239,12.139991849660873,0,,0,0.3571428571428571,0.6872504353523254,87960,,61159.25,0.13191769272089005,,-2.4748666286468506,0,8,0.03497029282152653,41,1,1,0.0027938969433307648,,263.4131164550781,,0.7688179016113281,,447.0363028421998,,1767972153.4338462,0.3928571343421936,8,97.23046875,,-2.4748666286468506,1,,,1e-06,58901,0.03497029282152653,44219,0,,0,,,,,,,3.0711151622235775,,,131.38657920549736,244637,0,0,0.20116421952843666,75.69169425964355,40,0.30304576336566325,,,472,0.6428571343421936,0.10833302140235901,0.3250824809074402,339.421875,0.0005392385155184623,0.75,0.6875,8,465.49084670469165,-0.05218366160988808,0.049624512439495554,0.3250824809074402,,0.00735709723085165,465.49084670469165,,1.6201815605163574,,,,0.6428571343421936,1,1,2.8789619617164135,,0.13919916524329043,0,1,275,1,8,0.4170088469982147,0,0.00735709723085165,0.6875,67895,,1,,,3483.03125,,,,64,,,11881.03164675,,0.6875,0,0.10992767661809921,21580,,0.0
41,8,0.109375,1,0.007857735092868957,-0.02136910893023014,3.5455987453460693,0,63611,2.4748666286468506,,0.1400519609451294,-0.02136910893023014,,0.40625,56,56,647,-0.035067640244960785,0.001,0.015625,0.005253433715552092,,0.8497021782308123,11.455585222691298,0,,0,0.6785714285714286,0.2551456689834595,117029,,86455.75,0.10300702229142189,,-1.20761239528656,0,8,0.09610406309366226,23,1,1,0.0013009719550609589,,263.44694900512695,,1.2746022939682007,,274.4189657792449,,1767972445.3008661,0.3214285671710968,8,97.23046875,,-1.20761239528656,1,,,1e-06,86454,0.2367214784026146,53418,0,,0,,,,,,,2.9944717288017273,,,296.22782108939725,345823,0,0,0.14735383167862892,75.69169425964355,41,0.19884872724392935,,,470,0.3214285671710968,0.08793984353542328,0.39896509051322937,357.25,0.0002978605306512924,1.0,0.40625,8,291.85560519620776,-0.024984175339341164,0.033125573552630384,0.39896509051322937,,0.010459532029926777,291.85560519620776,,2.4748666286468506,,,,0.3214285671710968,1,1,2.717385523021221,,0.20489297598964637,0,1,275,1,8,0.3757654130458832,0,0.010459532029926777,0.40625,86458,,1,,,5046.234375,,,,64,,,12183.128167331,,0.40625,0,0.09119302779436111,9577,,-0.14061741530895233
42,7,0.109375,1,0.007176799269962613,-0.01298881322145462,1.7167519330978394,0,16006,2.4748666286468506,,0.10688459128141403,-0.01298881322145462,,0.453125,57,57,450,-0.023003077134490013,0.001,0.015625,0.0025092780124396086,,0.9119240001493192,10.531133700162172,0,,0,0.5918367346938777,0.43063026666641235,121515,,84110.25,0.09867452830076218,,-1.20761239528656,0,7,-0.03505552560091019,25,1,1,0.0016904398798942566,,263.9141159057617,,1.6268366575241089,,286.05414421483874,,1767972747.397384,0.14035087823867798,7,97.23046875,,-1.20761239528656,1,,,1e-06,84104,0.19761765748262405,105509,0,,0,,,,,,,2.8048306703567505,,,278.4377264473411,336441,1,0,0.15438921004533768,75.69169425964355,42,0.41424047204458037,,,494,0.38596490025520325,0.08627117425203323,0.3585386276245117,355.609375,0.00029328924923169937,0.7142857313156128,0.453125,7,302.0792156048119,-0.014247303828597069,0.031301576502751366,0.3585386276245117,,0.006069841329008341,302.0792156048119,,2.4748666286468506,,,,0.38596490025520325,1,1,2.4145695231854916,,0.22465524530786235,0,1,275,1,7,0.3764592111110687,0,0.006069841329008341,0.453125,84123,,1,,,4901.28125,,,,64,,,12446.154266562,,0.453125,0,0.0879238024353981,11362,,-0.23267318308353424
43,8,0.109375,1,0.009599815772623267,-0.037827275693416595,2.8874428272247314,0,47253,1.6201815605163574,,0.08959271013736725,-0.037827275693416595,,0.625,56,56,827,-0.043468084186315536,0.001,0.015625,0.00242682546377182,,1.0138935565440248,10.781762789934874,0,,0,0.4285714285714286,0.5663525462150574,101317,,66275.25,0.09642509371042252,,-2.4748666286468506,0,8,0.16587106697261333,36,1,1,0.0019843056797981262,,264.14404296875,,0.7611567974090576,,246.73099698498845,,1767973010.4234834,0.5714285969734192,8,97.23046875,,-2.4748666286468506,1,,,1e-06,66268,0.21901951171457767,54064,0,,0,,,,,,,2.685644332319498,,,251.98625581628605,265101,0,0,0.1535969190299511,75.69169425964355,43,0.20203050891044216,,,467,0.5714285969734192,0.09845512360334396,0.32243144512176514,339.859375,0.00036372964911645945,1.0,0.625,8,263.0113685578108,-0.01735922135412693,0.04067039652787003,0.32243144512176514,,0.007010478526353836,263.0113685578108,,1.6201815605163574,,,,0.5714285969734192,1,1,2.5449207611382008,,0.1638394969422733,0,1,275,1,8,0.4043320119380951,0,0.007010478526353836,0.625,66281,,1,,,3802.34375,,,,64,,,12748.254733877,,0.625,0,0.10002530366182327,10517,,-0.05314844474196434
44,8,0.109375,1,0.007519798915534175,-0.025357550010085106,2.4090731143951416,0,80464,2.4748666286468506,,0.14088702201843262,-0.025357550010085106,,0.34375,56,56,1504,-0.0367751307785511,0.001,0.015625,0.003842831589281559,,0.7813373825180325,12.404547568410635,0,,0,0.75,0.30365079641342163,119951,,96632.5,0.10797516629099846,,-1.20761239528656,0,8,0.2910345420241356,18,1,1,0.004072126001119614,,264.28984451293945,,1.3645377159118652,,283.27621204406023,,1767973312.522925,0.25,8,97.23046875,,-1.20761239528656,1,,,1e-06,96611,0.33220314234495163,39487,0,,0,,,,,,,3.1950430050492287,,,319.88357107248675,386530,0,0,0.1699296273291111,75.69169425964355,44,0.17127969726116857,,,546,0.25,0.09056998044252396,0.3278595507144928,374.640625,0.00027934485367500184,1.0,0.34375,8,302.08647376298904,-0.024395762011408806,0.03209206935661044,0.3278595507144928,,0.008147774264216423,302.08647376298904,,2.4748666286468506,,,,0.25,1,1,2.9066278748214245,,0.21367401390052299,0,1,275,1,8,0.38303259015083313,0,0.008147774264216423,0.34375,96641,,1,,,5664.890625,,,,64,,,13019.821185372,,0.34375,0,0.09250336140394211,11465,,-0.04116860032081604
45,8,0.109375,1,0.009238820958025277,-0.04183041304349899,2.831115245819092,0,44261,2.4748666286468506,,0.1352079063653946,-0.04183041304349899,,0.484375,56,56,582,-0.052383020520210266,0.001,0.015625,0.0035160647239536047,,0.8581366261918468,12.19942095503211,0,,0,0.5892857142857143,0.35162314772605896,107867,,79130.0,0.096299909055233,,-2.4748666286468506,0,8,-0.12687558121979237,28,1,1,0.003119122236967087,,264.5121879577637,,1.0595712661743164,,253.00613777339458,,1767973584.0903752,0.4107142984867096,8,97.23046875,,-2.4748666286468506,1,,,1e-06,79124,0.22297358326613903,63606,0,,0,,,,,,,3.132330819964409,,,291.39834087156794,316520,0,0,0.17299654707312584,75.69169425964355,45,0.30670650066638694,,,494,0.4107142984867096,0.0917990654706955,0.4211871325969696,338.875,0.00030424588984971884,1.0,0.484375,8,271.5526785887778,-0.02422865852713585,0.038542338414735595,0.4211871325969696,,0.009490150026977062,271.5526785887778,,2.4748666286468506,,,,0.4107142984867096,1,1,2.924271609634161,,0.17910111319012909,0,1,275,1,8,0.3820837438106537,0,0.009490150026977062,0.484375,79134,,1,,,4606.75,,,,64,,,13304.365262218,,0.484375,0,0.09492500871419907,11940,,-0.3498491644859314
46,8,0.109375,1,0.009139988296343545,-0.029369719326496124,2.373382329940796,0,53352,2.4748666286468506,,0.13483962416648865,-0.029369719326496124,,0.53125,56,56,750,-0.040178630501031876,0.001,0.015625,0.0028114751912653446,,0.9869968807478594,11.605177771300077,0,,0,0.5357142857142857,0.27379438281059265,117334,,73889.75,0.1016598604619503,,-2.4748666286468506,0,8,0.002967158332467079,30,1,1,0.0016086101531982422,,264.939395904541,,1.1715925931930542,,267.1109658367932,,1767973868.6343615,0.4642857015132904,8,97.23046875,,-2.4748666286468506,1,,,1e-06,72596,0.10226676240563393,63982,0,,0,,,,,,,2.806275200098753,,,259.69048982682665,295559,0,0,0.1830940879881382,75.69169425964355,46,0.2743266338524503,,,735,0.4642857015132904,0.09727033227682114,0.28698647022247314,389.515625,0.00034395792536160395,1.0,0.53125,8,284.530057489872,-0.02504739537835121,0.03926518147408835,0.28698647022247314,,0.008919927291572094,284.530057489872,,2.4748666286468506,,,,0.4642857015132904,1,1,2.7014058008790016,,0.17324287265491556,0,1,275,1,8,0.4030463695526123,0,0.008919927291572094,0.53125,74800,,1,,,4228.59375,,,,64,,,13680.267419531,,0.53125,0,0.09896257519721985,12681,,-0.09929960407316685
47,8,0.109375,1,0.007974966722368838,-0.02124493382871151,2.1245129108428955,0,60195,2.4748666286468506,,0.11373497545719147,-0.02124493382871151,,0.453125,56,56,478,-0.03256203979253769,0.001,0.015625,0.0027564431075006723,,1.0351428105718437,12.380774192512035,0,,0,0.625,0.26709404587745667,126453,,92308.0,0.1048557348549366,,-1.6201815605163574,0,8,-0.21042933501303196,22,1,1,0.0024548619985580444,,265.5615692138672,,1.651879906654358,,356.9824550822377,,1767974244.536694,0.25,8,97.23046875,,-1.6201815605163574,1,,,1e-06,92301,0.07080552540719509,66258,0,,0,,,,,,,3.265152584761381,,,245.57371244563038,369232,0,0,0.18303228914737701,75.69169425964355,47,0.326839378887913,,,712,0.375,0.08230237662792206,0.2810867130756378,380.765625,0.000283983335287669,0.875,0.453125,8,375.88713824748993,-0.021716153249144554,0.03353115166754787,0.2810867130756378,,0.006718609947711229,375.88713824748993,,2.4748666286468506,,,,0.375,1,1,2.9446129128336906,,0.21261959556470986,0,1,275,1,8,0.37250837683677673,0,0.006718609947711229,0.453125,92313,,1,,,5388.484375,,,,64,,,13893.460430675,,0.453125,0,0.08363793790340424,12422,,-0.28123486042022705
48,8,0.109375,1,0.00795355812444773,-0.0284240934997797,2.028658866882324,0,45858,2.4748666286468506,,0.09759487956762314,-0.0284240934997797,,0.53125,56,56,575,-0.03856736421585083,0.001,0.015625,0.0033690626733005047,,0.6964329753726187,10.352074652910233,0,,0,0.5357142857142858,0.9076991677284241,120944,,76711.75,0.09587185457348824,,-1.6201815605163574,0,8,0.1505399327725172,29,1,1,0.0020812340080738068,,265.7959175109863,,1.2139530181884766,,197.53624913468957,,1767974457.7295895,0.3392857015132904,8,97.23046875,,-1.6201815605163574,1,,,1e-06,76708,0.1505399327725172,75086,0,,0,,,,,,,2.5789399333298206,,,359.8425357411081,306847,0,0,0.14961573481559753,75.69169425964355,48,0.30093392047058426,,,560,0.4642857015132904,0.08984871208667755,0.32980358600616455,362.609375,0.00031244188332780906,0.875,0.53125,8,213.18144015967846,-0.021060746163129807,0.033736926392991404,0.32980358600616455,,0.008098294027149677,213.18144015967846,,2.4748666286468506,,,,0.4642857015132904,1,1,2.4405254498124123,,0.2033690490290215,0,1,275,1,8,0.3832620680332184,0,0.008098294027149677,0.53125,76719,,1,,,4431.875,,,,64,,,14242.021622627,,0.53125,0,0.09179194271564484,10093,,0.0
