_step,luffy/tasks_with_partial_teacher,response_length/clip_ratio,val-aux/alfworld/reward/mean@3,val-core/alfworld/reward/best@94/std,training/epoch,critic/score/max,val-aux/alfworld/reward/worst@4/mean,val-aux/alfworld/reward/best@64/std,diag/teacher_token_ratio,val-aux/alfworld/reward/best@3/mean,diag/entropy_teacher_token_mean,global_seqlen/balanced_max,val-aux/alfworld/reward/best@32/std,val-aux/alfworld/reward/worst@64/mean,timing_s/step,prompt_length/max,critic/rewards_teacher/mean,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/best@16/std,critic/rewards_onpolicy/min,luffy/total_teacher_rollouts,timing_s/gen,perf/throughput,diag/adv_onpolicy_token_mean,val-aux/alfworld/reward/best@64/mean,critic/rewards_sum/max,val-aux/alfworld/reward/worst@32/mean,val-aux/alfworld/reward/worst@94/mean,val-core/alfworld/reward/mean@94,critic/returns/mean,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/best@2/mean,diag/exp_token_ratio,global_seqlen/balanced_min,diag/entropy_onpolicy_token_std,timing_s/testing,perf/time_per_step,response_length/min,timing_s/update_actor,val-aux/alfworld/reward/std@2,actor/lr,diag/reward_onpolicy_mean,global_seqlen/min,val-aux/alfworld/reward/best@8/std,response_length/mean,val-aux/alfworld/reward/worst@2/std,val-aux/alfworld/reward/best@16/mean,diag/onpolicy_adv_pos_ratio,timing_s/adv,critic/score/mean,val-aux/alfworld/reward/best@4/mean,critic/rewards_last/max,prompt_length/clip_ratio,actor/on_pg_clipfrac_lower,actor/grad_norm,timing_per_token_ms/ref,val-aux/alfworld/reward/worst@64/std,val-aux/alfworld/reward/worst@4/std,prompt_length/mean,diag/teacher_adv_pos_ratio,critic/rewards_sum/min,timing_per_token_ms/adv,diag/entropy_onpolicy_token_mean,perf/mfu/actor,critic/rewards/max,global_seqlen/mean,val-aux/alfworld/reward/best@2/std,diag/group_gap_count,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/worst@2/mean,actor/ppo_kl,val-aux/alfworld/reward/best@8/mean,luffy/tasks_with_full_teacher,diag/group_teacher_minus_on_reward_mean,timing_s/dump_rollout_generations,prompt_length/min,actor/kl_loss,val-aux/alfworld/reward/mean@2,diag/adv_onpolicy_sample_mean,actor/kl_coef,timing_s/old_log_prob,actor/off_pg_loss,actor/pg_loss,val-aux/alfworld/reward/best@32/mean,val-aux/alfworld/reward/best@4/std,critic/rewards/mean,val-aux/alfworld/reward/worst@32/std,actor/entropy_loss,critic/rewards_sum/mean,luffy/onpolicy_replaced_by_teacher,luffy/tasks_without_teacher,critic/advantages/max,global_seqlen/minmax_diff,critic/advantages/min,training/num_not_none_traj,perf/max_memory_reserved_gb,critic/rewards_onpolicy/count,timing_per_token_ms/update_actor,val-aux/alfworld/reward/worst@8/mean,val-aux/alfworld/reward/std@3,critic/rewards_teacher/count,perf/max_memory_allocated_gb,_timestamp,critic/rewards_last/min,val-aux/alfworld/reward/worst@16/std,val-aux/alfworld/reward/worst@94/std,actor/on_pg_loss,val-aux/alfworld/reward/best@3/std,diag/adv_teacher_token_mean,critic/rewards_teacher/max,critic/rewards_teacher/min,timing_s/ref,_runtime,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@3/std,critic/score/min,val-core/alfworld/reward/best@94/mean,diag/reward_teacher_mean,critic/rewards_onpolicy/max,diag/entropy_offpolicy_token_mean,training/num_term_traj,critic/returns/max,val-aux/alfworld/reward/std@94,luffy/total_onpolicy_kept,actor/on_pg_clipfrac,critic/rewards/min,critic/rewards_onpolicy/mean,perf/total_num_tokens,critic/returns/min,timing_per_token_ms/gen,response_length/max,diag/group_teacher_minus_on_reward_std,val-aux/alfworld/reward/mean@1,exp_mask_ratio,critic/rewards_last/mean,timing_s/reward,critic/advantages/mean,global_seqlen/max,training/global_step
30,0,0.015625,,,0,1,,,0.007436827756464481,,0.3231402337551117,82850,,,324.4974341914058,732,1,,,0,8,303.2350752353668,255.30633302675946,-0.0347716324031353,,1,,,,-0.027861081063747406,294.19872283935547,,,0.007436827756464481,82842,0.4019438326358795,,324.4974341914058,618,14.08360331878066,,1e-06,0.5357142686843872,70715,,4779.84375,,,0.4107142984867096,0.09341000393033028,0.59375,,1,0.109375,0,1.7678892612457275,0.010020880254476866,,,398.046875,0.875,0,0.0002818775862828139,0.10172638297080994,0.1669216837717448,1,82846.25,,8,,,0,,8,0.4642857142857143,0.16818735003471375,275,0.5280554294586182,,-0.011582608334720135,0.001,3.575183443725109,-0.020088201388716698,0.2671340350061655,,,0.59375,,0.10337299108505249,0.59375,8,0,1.6201815605163574,27498,-2.4748666286468506,64,98.634765625,56,0.0424992178848791,,,8,66.30961513519287,1768007371.0652094,0,,,0.2872222363948822,,0.8944618105888367,1,1,3.320769403129816,9027.092070674,0.07836783677339554,,0,,1,1,0.3231402337551117,35,1.6201815605163574,,56,0,0,0.5357142686843872,331385,-2.4748666286468506,0.9912558439912615,12579,0.30929478706587094,,0.0026704887859523296,0.59375,0.002304237335920334,-0.027861081063747406,98213,30
31,0,0.015625,,,0,1,,,0.006227156613022089,,0.3645769953727722,101009,,,341.1649277433753,695,1,,,0,7,320.2413070574403,296.05036094441056,-0.022334648296236992,,1,,,,-0.014423864893615246,294.5077095031738,,,0.006227156613022089,100996,0.415393590927124,,341.1649277433753,578,13.811377830803394,,1e-06,0.31578946113586426,76815,,5916.625,,,0.19298245012760162,0.09693006798624992,0.390625,,1,0.109375,0,1.440237283706665,0.008134628812216695,,,396.0,0.8571428656578064,0,0.00023992115994299598,0.1054362803697586,0.20887860802103042,1,101002.0,,7,,,0,,7,0.6326530612244898,0.18486907333135605,275,0.15470458567142487,,-0.013144083321094513,0.001,3.5203169025480747,-0.25272588431835175,-0.22552897408604622,,,0.390625,,0.10704997926950455,0.390625,7,1,1.6201815605163574,50518,-0.935412585735321,64,98.634765625,57,0.03418590184056602,,,7,66.30961513519287,1768007712.246963,0,,,0.027196910232305527,,1.248033881187439,1,1,3.2864551171660423,9409.431188103,0.1245424896478653,,0,,1,1,0.3645769953727722,20,1.6201815605163574,,57,0,0,0.31578946113586426,404008,-0.935412585735321,0.8457136328181192,12558,0.2842528219833494,,0.0027800309471786022,0.390625,0.001762203872203827,-0.014423864893615246,127333,31
32,0,0.015625,,,0,1,,,0.0071859280578792095,,0.360659658908844,107768,,,382.3262624256313,737,1,,,0,8,362.4403277486563,281.8358574594644,-0.025213612243533134,,1,,,,-0.015078405849635601,295.1024360656738,,,0.0071859280578792095,107744,0.35924115777015686,,382.3262624256313,695,13.017834674566984,,1e-06,0.375,76507,,6312.25,,,0.375,0.1050417423248291,0.453125,,1,0.109375,0,1.8198620080947876,0.007271423064630716,,,422.328125,1.0,0,0.00024370898864959782,0.08320024609565735,0.23765131961183658,1,107753.25,,8,,,0,,8,0.625,0.1920829378068447,275,0.3763407766819,,-0.012561491690576077,0.001,3.4128476567566395,-0.05314844101667404,-0.07219765335321426,,,0.453125,,0.08519405871629715,0.453125,8,0,2.4748666286468506,48876,-2.4748666286468506,64,98.634765625,56,0.030202881756622155,,,8,66.30961513519287,1768008094.5860975,0,,,-0.019049212336540222,,1.3852101564407349,1,1,3.1340778693556786,9703.508807119,0.11930879950523376,,0,,1,1,0.360659658908844,23,2.4748666286468506,,56,0,0,0.375,431013,-2.4748666286468506,0.8971650554196609,12699,0.3189387696337813,,0.0033759581856429577,0.453125,0.0024399086833000183,-0.015078405849635601,125383,32
33,0,0.015625,,,0,1,,,0.00972899328917265,,0.3571912348270416,77806,,,294.0615781210363,549,1,,,0,8,277.5787773914635,264.47521807146427,-0.04098651185631752,,1,,,,-0.031563397496938705,295.01998138427734,,,0.00972899328917265,77739,0.4256671965122223,,294.0615781210363,579,10.767006315290928,,1e-06,0.5178571343421936,48240,,4493.65625,,,0.5178571343421936,0.08981690928339958,0.578125,,1,0.109375,0,2.8953933715820312,0.008377875810933477,,,367.09375,1.0,0,0.00028871865608252195,0.11123248189687729,0.19795477192914931,1,77772.0,,8,,,0,,8,0.48214285714285715,0.14735081046819687,275,0.20878060162067413,,-0.014876204542815685,0.001,2.8300305269658566,-0.020088201388716698,-0.15993772633373737,,,0.578125,,0.1136254146695137,0.578125,8,0,1.6201815605163574,53548,-2.4748666286468506,64,98.634765625,56,0.03461080567328514,,,8,66.30961513519287,1768008388.6637902,0,,,-0.13984952494502068,,0.9275736212730408,1,1,2.606256630271673,10036.839775165,0.10952793806791306,,0,,1,1,0.3571912348270416,33,1.6201815605163574,,56,0,0,0.5178571343421936,311088,-2.4748666286468506,0.9651758290905357,10221,0.25691954589175287,,0.004059308208525181,0.578125,0.0016569346189498901,-0.031563397496938705,101788,33
34,0,0.015625,,,0,1,,,0.006040958687663078,,0.31784725189208984,88318,,,333.3181130364537,548,1,,,0,8,315.2006907649338,264.92634677294734,-0.033080652356147766,,1,,,,-0.026623588055372238,295.5710868835449,,,0.006040958687663078,88291,0.3929780125617981,,333.3181130364537,390,12.010782562196255,,1e-06,0.4821428656578064,62481,,5118.703125,,,0.3571428656578064,0.08769362792372704,0.546875,,1,0.109375,0,2.369875192642212,0.008035655979900665,,,400.34375,0.875,0,0.0002482698493674662,0.09550417959690094,0.20492632347460404,1,88304.75,,8,,,0,,8,0.5178571428571429,0.15496203303337097,275,0.20601607859134674,,-0.011727778241038322,0.001,3.006487473845482,-0.12274102307856083,-0.07389211468398571,,,0.546875,,0.09684733301401138,0.546875,8,0,1.6201815605163574,64537,-2.4748666286468506,64,98.634765625,56,0.03400378394762528,,,8,66.30961513519287,1768008721.9947157,0,,,0.04884890839457512,,1.0357997417449951,1,1,2.8383463695645332,10304.632562274,0.08143344521522522,,0,,1,1,0.31784725189208984,32,1.6201815605163574,,56,0,0,0.4821428656578064,353219,-2.4748666286468506,0.9621598816989588,10084,0.31083741402730736,,0.0029083779081702232,0.546875,0.0019538514316082,-0.026623588055372238,127018,34
35,0,0.015625,,,0,1,,,0.011703958734869957,,0.36801454424858093,73292,,,267.7812600694597,576,1,,,0,8,250.27038740739226,273.4078552808706,-0.03706607222557068,,1,,,,-0.022528022527694702,295.7019500732422,,,0.011703958734869957,73138,0.4165630638599396,,267.7812600694597,417,11.495209768414497,,1e-06,0.4821428656578064,45789,,4221.328125,,,0.4821428656578064,0.08775071054697037,0.546875,,1,0.109375,0,3.3981130123138428,0.009489884625980681,,,354.515625,1.0,0,0.00029963978824591904,0.10609538853168488,0.17745550417058964,1,73213.5,,8,,,0,,8,0.5178571428571428,0.15400997921824455,275,0.10755311697721481,,-0.01054953970015049,0.001,2.9683566577732563,-0.06861434131860733,0.1325667891651392,,,0.546875,,0.1091608852148056,0.546875,8,0,1.6201815605163574,60992,-2.4748666286468506,64,98.634765625,56,0.03925235703939334,,,8,66.30961513519287,1768008989.787513,0,,,0.20118113048374653,,1.2050825357437134,1,1,2.7791506722569466,10451.2639306,0.13997797667980194,,0,,1,1,0.36801454424858093,32,1.6201815605163574,,56,0,0,0.4821428656578064,292854,-2.4748666286468506,0.9263612511146605,11337,0.31083741402730736,,0.004147255327552557,0.546875,0.0032642781734466553,-0.022528022527694702,106781,35
36,0,0.015625,,,0,1,,,0.0070679811760783195,,0.36608198285102844,56446,,,146.6186523064971,493,1,,,0,7,134.36851302534342,384.78221639948896,-0.036185916513204575,,1,,,,-0.02954193763434887,295.96485900878906,,,0.0070679811760783195,56392,0.4747258722782135,,146.6186523064971,469,7.968504387885332,,1e-06,0.5263158082962036,18572,,3207.6875,,,0.28070175647735596,0.07572247087955475,0.578125,,1,0.125,0,2.1262316703796387,0.008695660487048142,,,318.328125,0.7142857313156128,0,0.0003355525707555658,0.1373118758201599,0.18689188978065768,1,56416.25,,7,,,0,,7,0.42857142857142855,0.12481053173542023,275,0.1661883145570755,,-0.014753401279449463,0.001,2.1005582995712757,-0.18411154299974442,0.05338143743574619,,,0.578125,,0.13892881572246552,0.578125,7,1,1.6201815605163574,87222,-2.4748666286468506,64,98.634765625,57,0.0353112108119794,,,7,66.30961513519287,1768009136.418889,0,,,0.2374929804354906,,0.9038249850273132,1,1,1.962306223809719,10692.173592825,0.12115603685379028,,0,,1,1,0.36608198285102844,33,1.6201815605163574,,57,0,0,0.5263158082962036,225665,-2.4748666286468506,0.65452386369339,9152,0.3818017741606063,,0.002350635128095746,0.578125,0.001811053603887558,-0.02954193763434887,105794,36
37,0,0.015625,,,0,1,,,0.011903203092515469,,0.3385584354400635,54865,,,240.89707059785724,550,1,,,0,8,227.1220457740128,227.7424954311088,-0.03661790490150452,,1,,,,-0.029243340715765953,296.11999893188477,,,0.011903203092515469,54860,0.4426577389240265,,240.89707059785724,647,8.941634200513363,,1e-06,0.7321428656578064,39388,,3103.15625,,,0.4821428656578064,0.08313113078474998,0.765625,,1,0.109375,0,1.9412338733673096,0.009595864174658792,,,325.75,0.75,0,0.0003788158158339029,0.11513296514749527,0.15757339017823271,1,54862.5,,8,,,0,,8,0.26785714285714285,0.13105937093496323,275,0.4924074411392212,,-0.0113056730479002,0.001,2.490898262709379,-0.07185385562479496,-0.13789476826786995,,,0.765625,,0.11779243499040604,0.765625,8,0,0.935412585735321,41259,-2.4748666286468506,64,98.634765625,56,0.04074565596041633,,,8,66.30961513519287,1768009377.3285487,0,,,-0.06604091264307499,,0.5829263925552368,1,1,2.105812393128872,10918.017927446,0.07081857323646545,,0,,1,1,0.3385584354400635,45,0.935412585735321,,56,0,0,0.7321428656578064,219450,-2.4748666286468506,1.1436040209766911,10280,0.2194322451329376,,0.003410664852708578,0.765625,0.0023565255105495453,-0.029243340715765953,80647,37
38,0,0.015625,,,0,1,,,0.0050547365099191666,,0.34069663286209106,78588,,,225.83267204090953,546,1,,,0,7,207.891999874264,347.9833067987796,-0.028352050110697746,,1,,,,-0.023261815309524536,296.56761932373047,,,0.0050547365099191666,78582,0.393886536359787,,225.83267204090953,514,11.642976850271225,,1e-06,0.4385964870452881,42480,,4531.640625,,,0.31578946113586426,0.08662470430135727,0.5,,1,0.109375,0,2.1923816204071045,0.009278911950073654,,,379.984375,0.8571428656578064,0,0.00027557295288396555,0.0933791846036911,0.1897866049972303,1,78586.0,,7,,,0,,7,0.4897959183673469,0.1504540629684925,275,0.43331459164619446,,-0.009092536754906178,0.001,3.1235224939882755,-0.1193877998739481,-0.08741093426942825,,,0.5,,0.09462930262088776,0.5,7,1,1.6201815605163574,92301,-2.4748666286468506,64,98.634765625,57,0.03703896638800558,,,7,66.30961513519287,1768009603.1728663,0,,,0.031976865604519844,,0.9786704182624817,1,1,2.9167702980339527,11229.7570108,0.09687962383031845,,0,,1,1,0.34069663286209106,28,1.6201815605163574,,57,0,0,0.4385964870452881,314344,-2.4748666286468506,0.7168071713619998,9955,0.32268139389473266,,0.0021813397761434317,0.5,0.0028182268142700195,-0.023261815309524536,134781,38
39,0,0.015625,,,0,1,,,0.008660477586090565,,0.32372212409973145,92320,,,311.72820695862174,495,1,,,0,7,295.01146376132965,296.14099057854526,-0.02307717315852642,,1,,,,-0.01185685209929943,296.9530715942383,,,0.008660477586090565,92308,0.3723474144935608,,311.72820695862174,488,10.94395450875163,,1e-06,0.4035087823867798,68024,,5396.28125,,,0.4035087823867798,0.08759047836065292,0.46875,,1,0.109375,0,2.4941279888153076,0.00713063546080384,,,373.4375,1.0,0,0.00023720414870919,0.0865783765912056,0.23097728175180493,1,92315.5,,7,,,0,,7,0.5306122448979592,0.14867150411009789,275,0.1248634085059166,,-0.009843735955655575,0.001,2.885595727711916,-0.12987114302814007,-0.05670328438282013,,,0.46875,,0.08863214403390884,0.46875,7,1,2.4748666286468506,44748,-2.4748666286468506,64,98.634765625,57,0.029637369966992625,,,7,66.30961513519287,1768009914.911938,0,,,0.07316785864531994,,1.2725006341934204,1,1,2.6330727115273476,11478.173964925,0.09300720691680908,,0,,1,1,0.32372212409973145,26,2.4748666286468506,,57,0,0,0.4035087823867798,369262,-2.4748666286468506,0.8542093911933845,8736,0.3121848681791501,,0.005062764044851065,0.46875,0.0017255060374736786,-0.01185685209929943,112772,39
40,0,0.015625,,,0,1,,,0.00838025938719511,,0.31743213534355164,54364,,,248.40686478838325,472,1,,,0,8,234.98218969628215,218.81541013894687,-0.040932804346084595,,1,,,,-0.03344794362783432,297.04944229125977,,,0.00838025938719511,54347,0.4322206676006317,,248.40686478838325,483,8.767606627196074,,1e-06,0.6071428656578064,43500,,3057.78125,,,0.3571428656578064,0.08318756893277168,0.65625,,1,0.109375,0,2.222923517227173,0.009715830385606836,,,339.421875,0.75,0,0.0003826105524892797,0.11236989498138428,0.16280142776872256,1,54355.25,,8,,,0,,8,0.3928571428571429,0.1184559129178524,275,0.3898705542087555,,-0.012850520201027393,0.001,2.3062251172959805,-0.08870254270732403,-0.15416770055890083,,,0.65625,,0.11408838629722595,0.65625,8,0,2.4748666286468506,31746,-2.4748666286468506,64,98.634765625,56,0.040325482024257425,,,8,66.30961513519287,1768010163.3289495,0,,,-0.0654651578515768,,0.8522209525108337,1,1,2.112425558269024,11774.349466126,0.0950961634516716,,0,,1,1,0.31743213534355164,41,2.4748666286468506,,56,0,0,0.6071428656578064,217421,-2.4748666286468506,1.2007388409502506,8397,0.3480997980288915,,0.0028892771806567907,0.65625,0.002415727823972702,-0.03344794362783432,75246,40
41,0,0.015625,,,0,1,,,0.011983907781541348,,0.39844152331352234,76188,,,296.1559100970626,470,1,,,0,8,280.36167192459106,257.24794745791445,-0.024519294500350952,,1,,,,-0.008802184835076332,297.3400688171387,,,0.011983907781541348,76183,0.37697944045066833,,296.1559100970626,508,10.346921022981405,,1e-06,0.5,46272,,4404.34375,,,0.375,0.0905432403087616,0.5625,,1,0.109375,0,3.3133866786956787,0.008092758510161753,,,357.25,0.875,0,0.00029711441254819354,0.08880651742219925,0.19697678349911016,1,76185.5,,8,,,0,,8,0.5,0.1445288509130478,275,0.5374376773834229,,-0.010173430666327477,0.001,2.72651094943285,-0.020088201388716698,-0.10861672274768353,,,0.5625,,0.09251715242862701,0.5625,8,0,2.4748666286468506,44798,-2.4748666286468506,64,98.634765625,56,0.033953052165377286,,,8,66.30961513519287,1768010459.5044303,0,,,-0.08852852135896683,,1.2869983911514282,1,1,2.4662034139037132,12079.910270596,0.12169938534498215,,0,,1,1,0.39844152331352234,30,2.4748666286468506,,56,0,0,0.5,304742,-2.4748666286468506,0.994620622838927,9565,0.3425593945223371,,0.00525971595197916,0.5625,0.0013061314821243286,-0.008802184835076332,91070,41
42,0,0.015625,,,0,1,,,0.005975095555186272,,0.360704630613327,85355,,,305.5484957844019,494,1,,,0,7,288.36205215752125,279.3459996616264,-0.023562435060739517,,1,,,,-0.01575993373990059,297.7397117614746,,,0.005975095555186272,85352,0.3889162242412567,,305.5484957844019,473,11.368375953286886,,1e-06,0.35087719559669495,32694,,4979.0,,,0.22807016968727112,0.08754468336701393,0.421875,,1,0.109375,0,2.0167839527130127,0.007894713751134931,,,355.609375,0.8571428656578064,0,0.000256417214729915,0.09205949306488037,0.20645885693262933,1,85353.75,,7,,,0,,7,0.5918367346938777,0.1560886912047863,275,0.34205809235572815,,-0.011557593941688538,0.001,2.8565945513546467,-0.02008819952607155,0.004176311194896698,,,0.421875,,0.09366468340158463,0.421875,7,1,2.4748666286468506,77422,-2.4748666286468506,64,98.634765625,57,0.03329782216155379,,,7,66.30961513519287,1768010765.0651846,0,,,0.024264510720968246,,1.282274603843689,1,1,2.695373695343733,12289.239052446,0.12809965014457703,,0,,1,1,0.360704630613327,24,2.4748666286468506,,57,0,0,0.35087719559669495,341415,-2.4748666286468506,0.904932127929558,10506,0.3534797566467096,,0.0027045453898608685,0.421875,0.00263865664601326,-0.01575993373990059,110116,42
43,0,0.015625,,,0,1,,,0.00630998844280839,,0.32146862149238586,73044,,,209.315096270293,467,1,,,0,8,193.1317831799388,348.89504532294274,-0.03672236576676369,,1,,,,-0.02887994423508644,297.9413070678711,,,0.00630998844280839,73015,0.40728333592414856,,209.315096270293,693,10.708014592528343,,1e-06,0.4464285671710968,48278,,4224.453125,,,0.3214285671710968,0.09511218965053558,0.515625,,1,0.109375,0,2.8898704051971436,0.008297342948406304,,,339.859375,0.875,0,0.00032559733000087494,0.10244911164045334,0.18653659181797747,1,73029.0,,8,,,0,,8,0.5535714285714286,0.14945906773209572,275,0.5318295359611511,,-0.013504534028470516,0.001,2.7854569032788277,-0.19135536439716816,0.018169205635786057,,,0.515625,,0.10383112728595734,0.515625,8,0,2.4748666286468506,72159,-1.6201815605163574,64,98.634765625,56,0.036656720592259044,,,8,66.30961513519287,1768010974.3918445,0,,,0.20952457003295422,,1.2061359882354736,1,1,2.4237866327166557,12597.311265152,0.12193646281957626,,0,,1,1,0.32146862149238586,29,2.4748666286468506,,56,0,0,0.4464285671710968,292116,-1.6201815605163574,0.714337222569263,10006,0.33071891388307384,,0.0025452354457229376,0.515625,0.002904590219259262,-0.02887994423508644,120437,43
44,0,0.015625,,,0,1,,,0.010387035086750984,,0.3308303952217102,77104,,,308.06235479936004,546,1,,,0,8,292.63183065876365,250.24966146938038,-0.03242751583456993,,1,,,,-0.023648884147405624,297.93931579589844,,,0.010387035086750984,77080,0.3926636576652527,,308.06235479936004,912,10.129993502050638,,1e-06,0.5714285969734192,65787,,4443.640625,,,0.5714285969734192,0.08673132583498955,0.625,,1,0.109375,0,2.4315218925476074,0.007921213782277827,,,374.640625,1.0,0,0.0002812573396730861,0.09496061503887177,0.20240967618484798,1,77092.5,,8,,,0,,8,0.4285714285714286,0.14367930218577385,275,0.19288629293441772,,-0.012402497231960297,0.001,2.6069918163120747,-0.050773460417985916,-0.060817448422312737,,,0.625,,0.09741061180830002,0.625,8,0,2.4748666286468506,33990,-2.4748666286468506,64,98.634765625,56,0.03285012647809657,,,8,66.30961513519287,1768011282.4662592,0,,,-0.01004398800432682,,0.812725305557251,1,1,2.4426646940410137,12853.111169252,0.09971630573272705,,0,,1,1,0.3308303952217102,35,2.4748666286468506,,56,0,0,0.5714285969734192,308370,-2.4748666286468506,1.0289698785088368,9369,0.2672612419124244,,0.004655194003134966,0.625,0.0020315051078796387,-0.023648884147405624,99777,44
45,0,0.015625,,,0,1,,,0.012570422142744064,,0.42136725783348083,61077,,,255.7845774255693,494,1,,,0,8,242.1191187798977,238.74973469723878,-0.0399513803422451,,1,,,,-0.0313437320291996,298.6039924621582,,,0.012570422142744064,61059,0.43881019949913025,,255.7845774255693,496,9.049238096922636,,1e-06,0.6785714030265808,41547,,3477.90625,,,0.5535714030265808,0.08259246498346329,0.71875,,1,0.109375,0,3.1319892406463623,0.00884357251429611,,,338.875,0.875,0,0.00033811402352875575,0.11729752272367477,0.17713676195816064,1,61068.5,,8,,,0,,8,0.3214285714285714,0.13152643665671349,275,0.45182204246520996,,-0.00934793520718813,0.001,2.2243275828659534,-0.12274102494120598,-0.3625809773802757,,,0.71875,,0.12111981213092804,0.71875,8,0,1.6201815605163574,51271,-2.4748666286468506,64,98.634765625,56,0.03704544117230092,,,8,66.30961513519287,1768011538.2661073,0,,,-0.23983995243906975,,0.6448029279708862,1,1,2.160254832357168,13157.811900353,0.07357872277498245,,0,,1,1,0.42136725783348083,44,1.6201815605163574,,56,0,0,0.6785714030265808,244274,-2.4748666286468506,1.0877553789541916,9263,0.23419423301078576,,0.004480757284909487,0.71875,0.0015113800764083862,-0.0313437320291996,92818,45
46,0,0.015625,,,0,1,,,0.008681547828018665,,0.29044079780578613,76768,,,304.68794509768486,735,1,,,0,8,286.9198283441365,248.606816314032,-0.04100828617811203,,1,,,,-0.030831214040517807,299.3893585205078,,,0.008681547828018665,74819,0.4302028715610504,,304.68794509768486,750,11.79883586242795,,1e-06,0.4821428656578064,53010,,4344.703125,,,0.4821428656578064,0.09671930968761444,0.546875,,1,0.109375,0,3.0295958518981934,0.00907001890446936,,,389.515625,1.0,0,0.0003192161777207645,0.1118326485157013,0.17877289009961636,1,75747.5,,8,,,0,,8,0.5178571428571429,0.16596106067299843,275,0.1287699192762375,,-0.018932828679680824,0.001,2.9375529251992702,-0.12176278978586197,0.14662134274840355,,,0.546875,,0.11338324844837189,0.546875,8,0,2.4748666286468506,47412,-2.4748666286468506,64,102.876953125,56,0.03894133754390557,,,8,66.30961513519287,1768011842.9666755,0,,,0.2683841325342655,,1.1312566995620728,1,1,2.7481250278651714,13384.104281588,0.13212934136390686,,0,,1,1,0.29044079780578613,30,2.4748666286468506,,56,0,0,0.4821428656578064,302990,-2.4748666286468506,1.0318592982983463,12766,0.2666640093405014,,0.002793774474412203,0.546875,0.0017477013170719147,-0.030831214040517807,100422,46
47,0,0.015625,,,0,1,,,0.007405111100524664,,0.276985764503479,84327,,,226.27551010251045,712,1,,,0,8,208.15449976548553,372.6220745753809,-0.03667798638343811,,1,,,,-0.026142200455069542,299.4042549133301,,,0.007405111100524664,84310,0.40815648436546326,,226.27551010251045,518,11.675011321902275,,1e-06,0.4464285671710968,40223,,4888.9375,,,0.3214285671710968,0.1098392866551876,0.515625,,1,0.109375,0,1.9352526664733887,0.008460030062492204,,,380.765625,0.875,0,0.0003256803681872129,0.09967917203903198,0.2055399973558388,1,84315.25,,8,,,0,,8,0.5535714285714286,0.170026995241642,275,0.12281525135040283,,-0.01410682313144207,0.001,3.2822545617818832,-0.16067011654376984,0.004144748672842979,,,0.515625,,0.10099215060472488,0.515625,8,0,2.4748666286468506,87773,-2.4748666286468506,64,102.876953125,56,0.03461714020269843,,,8,66.30961513519287,1768012069.259223,0,,,0.16481486521661282,,1.386094570159912,1,1,2.8532381989061832,13662.088090445,0.10207431018352509,,0,,1,1,0.276985764503479,30,2.4748666286468506,,56,0,0,0.4464285671710968,337261,-2.4748666286468506,0.6652598972344628,13756,0.3229132378575915,,0.0025022896006703377,0.515625,0.002510588616132736,-0.026142200455069542,127996,47
48,0,0.015625,,,0,1,,,0.009180105291306973,,0.32100194692611694,68363,,,277.97227791696787,560,1,,,0,8,262.5227162539959,245.9076153645013,-0.04134901985526085,,1,,,,-0.03345828875899315,299.76347732543945,,,0.009180105291306973,68349,0.41314616799354553,,277.97227791696787,490,10.05659719929099,,1e-06,0.625,49545,,3909.609375,,,0.625,0.0860203169286251,0.671875,,1,0.109375,0,2.2087607383728027,0.008755006727361117,,,362.609375,1.0,0,0.0003146064213143972,0.10686641186475754,0.18081093897365136,1,68355.5,,8,,,0,,8,0.375,0.1386030949652195,275,0.2976217269897461,,-0.01020139455795288,0.001,2.7448376454412937,-0.06125680170953274,-0.1285085193812847,,,0.671875,,0.10883220285177231,0.671875,8,0,1.6201815605163574,67748,-2.4748666286468506,64,102.876953125,56,0.036780497543324936,,,8,66.30961513519287,1768012347.243064,0,,,-0.06725171767175198,,0.8181983232498169,1,1,2.393811449408531,13954.153301407,0.06490842252969742,,0,,1,1,0.32100194692611694,43,1.6201815605163574,,56,0,0,0.625,273422,-2.4748666286468506,1.0491885628519309,9746,0.2569195458917528,,0.0034824979957193136,0.671875,0.0035070814192295074,-0.03345828875899315,117293,48
