_step,val-core/alfworld/reward/best@94/std,timing_s/step,critic/rewards/min,val-aux/alfworld/reward/worst@4/std,actor/kl_coef,training/num_not_none_traj,training/global_step,val-aux/alfworld/reward/best@16/std,actor/entropy_loss,timing_s/gen,critic/returns/mean,val-aux/alfworld/reward/worst@16/std,actor/kl_loss,exp_mask_ratio,_timestamp,perf/throughput,critic/rewards_sum/max,val-aux/alfworld/reward/worst@32/mean,critic/score/max,perf/max_memory_allocated_gb,val-aux/alfworld/reward/best@3/mean,val-aux/alfworld/reward/worst@32/std,val-aux/alfworld/reward/worst@64/mean,critic/advantages/min,global_seqlen/min,val-aux/alfworld/reward/best@2/std,critic/rewards_sum/mean,val-aux/alfworld/reward/worst@64/std,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/worst@3/std,val-aux/alfworld/reward/mean@3,perf/max_memory_reserved_gb,val-aux/alfworld/reward/best@4/std,prompt_length/mean,actor/on_pg_clipfrac_lower,response_length/clip_ratio,val-aux/alfworld/reward/std@2,_runtime,timing_per_token_ms/ref,timing_s/dump_rollout_generations,timing_s/old_log_prob,critic/score/min,actor/grad_norm,global_seqlen/max,perf/cpu_memory_used_gb,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/best@32/mean,val-aux/alfworld/reward/best@4/mean,perf/total_num_tokens,val-aux/alfworld/reward/worst@94/std,val-aux/alfworld/reward/best@32/std,actor/ppo_kl,response_length/mean,perf/mfu/actor,perf/time_per_step,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/best@3/std,val-aux/alfworld/reward/best@64/mean,prompt_length/clip_ratio,actor/lr,critic/rewards_last/min,critic/rewards_last/mean,global_seqlen/minmax_diff,training/epoch,val-aux/alfworld/reward/worst@94/mean,prompt_length/max,val-aux/alfworld/reward/best@8/mean,val-core/alfworld/reward/mean@94,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/best@16/mean,val-aux/alfworld/reward/std@94,global_seqlen/balanced_min,timing_s/adv,timing_s/testing,val-aux/alfworld/reward/mean@1,timing_s/reward,timing_per_token_ms/gen,critic/advantages/mean,prompt_length/min,val-aux/alfworld/reward/std@3,val-aux/alfworld/reward/worst@2/mean,critic/rewards/mean,training/num_term_traj,actor/on_pg_clipfrac,global_seqlen/mean,val-aux/alfworld/reward/worst@4/mean,timing_s/ref,val-aux/alfworld/reward/best@64/std,timing_per_token_ms/adv,response_length/max,critic/rewards/max,critic/rewards_sum/min,critic/advantages/max,critic/rewards_last/max,critic/score/mean,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/best@2/mean,val-aux/alfworld/reward/worst@8/mean,response_length/min,global_seqlen/balanced_max,timing_per_token_ms/update_actor,actor/pg_loss,critic/returns/max,val-aux/alfworld/reward/worst@2/std,val-core/alfworld/reward/best@94/mean,timing_s/update_actor,critic/returns/min
50,0.0,1170.1800322309136,0,0.21999772726098782,0.001,64,50,0.0,0.14861123263835907,230.0307984612882,-0.05281541869044304,0.0,0.5719874501228333,0,1767257532.962389,55.3874175039848,1,0.0,1,76.04878377914429,0.752375,0.0,0.0,-1.6201815605163574,35636,0.27703428668085656,0.671875,0.0,0.25175,0.24431703295843926,0.5,103.236328125,0.2743647207641682,362.75,0,0.015625,0.25,16154.543221477,0.00956567571128167,0.1504361517727375,2.861354649066925,0,1.6705243587493896,108186,264.61145401000977,0.5833333333333334,1.0,0.918,259253,0.0,0.0,0,3688.078125,0.17217568969842306,1170.1800322309136,0.0,0.24143357728128884,1.0,0.125,1e-06,0,0.671875,72550,0,0.0,697,0.992,0.48936170212765956,0.08908422980528034,1.0,0.49988681380726513,64803,0.020285706967115402,924.285303786397,0.5428571428571428,0.003851167857646942,0.9745539828979702,-0.05281541869044304,296,0.35355339059327373,0.37506666666666677,0.671875,43,0,64813.25,0.051,2.4799301251769066,0.0,7.82467588306226e-05,12737,1,0,1.20761239528656,1,0.671875,0.044676615807377355,0.6913333333333332,0.002,533,64822,0.039839807545743365,0.018658608198165894,1.20761239528656,0.27632185740998655,1.0,10.328589625656605,-1.6201815605163574
51,,274.17436684668064,0,,0.001,64,51,,0.14729760587215424,256.8237695880234,-0.027695009484887123,,0.259469598531723,0,1767257807.1469157,300.94352345542376,1,,1,76.04878377914429,,,,-1.6201815605163574,61490,,0.546875,,,,,103.236328125,,369.125,0,0.015625,,16426.91899538,0.008277667789531264,0.14001138880848885,2.9345811270177364,0,1.2821921110153198,107705,265.6459159851074,,,,330044,,,0,4787.8125,0.19809050024122563,274.17436684668064,,,,0.125,1e-06,0,0.546875,46215,0,,559,,,,,,82510,0.00758124515414238,,,0.002408687025308609,0.8381429723517506,-0.027695009484887123,296,,,0.546875,35,0,82511.0,,2.7319945879280567,,2.2970407443075408e-05,10498,1,0,1.6201815605163574,1,0.546875,,,,552,82512,0.03487472121107746,-0.2903714179992676,1.6201815605163574,,,11.51019248738885,-1.6201815605163574
52,,272.36381800472736,0,,0.001,64,52,,0.13937605917453766,255.32938819006085,-0.04153217002749443,,0.2151688039302826,0,1767258079.5227346,290.5305138534464,1,,1,76.04878377914429,,,,-1.6201815605163574,61938,,0.46875,,,,,103.236328125,,387.375,0,0.015625,,16693.372979238,0.008367590121778935,0.1653599813580513,2.945041473954916,0,1.2901026010513306,108281,266.08304595947266,,,,316520,,,0,4558.25,0.1924357237873882,272.36381800472736,,,,0.125,1e-06,0,0.46875,46343,0,,737,,,,,,79126,0.007843222469091415,,,0.0020929835736751556,0.8752309966477707,-0.04153217002749443,296,,,0.46875,30,0,79130.0,,2.6485096253454685,,2.4779547798216274e-05,12920,1,0,1.20761239528656,1,0.46875,,,,495,79135,0.03553041450337515,0.2283446602523327,1.20761239528656,,,11.246086798608303,-1.6201815605163574
53,,266.44275995343924,0,,0.001,64,53,,0.14041823148727417,249.45929885655642,-0.04589829593896866,,0.5734262466430664,0,1767258345.9767466,300.2455387190092,1,,1,76.04878377914429,,,,-1.6201815605163574,57681,,0.53125,,,,,103.236328125,,373.75,0,0.015625,,17047.95084132,0.008337592446920613,0.1391213797032833,3.103084836155176,0,1.3857098817825317,110734,266.3628616333008,,,,319993,,,0,4626.140625,0.19988865530755656,266.44275995343924,,,,0.125,1e-06,0,0.53125,53053,0,,470,,,,,,79995,0.0069570764899253845,,,0.0018605738878250122,0.8425601080022711,-0.04589829593896866,296,,,0.53125,34,0,79998.25,,2.667971219867468,,2.1741339622821074e-05,9766,1,0,2.4748666286468506,1,0.53125,,,,334,80001,0.0345228062129649,0.07807291485369205,2.4748666286468506,,,11.047056328505278,-1.6201815605163574
54,,354.5680438838899,0,,0.001,64,54,,0.10667315125465393,332.96016921103,-0.022533651441335678,,0.342194139957428,0,1767258700.5545907,288.3438080885812,1,,1,76.04878377914429,,,,-2.4748666286468506,38993,,0.53125,,,,,103.236328125,,456.25,0,0.015625,,17307.259157645,0.008405916486630041,0.17068017646670341,3.67152451723814,0,1.0327458381652832,184540,266.7267723083496,,,,408950,,,0,5933.59375,0.21259506518185972,354.5680438838899,,,,0.125,1e-06,0,0.53125,145547,0,,711,,,,,,102218,0.009509310126304626,,,0.0018401406705379486,0.876787805690665,-0.022533651441335678,296,,,0.53125,34,0,102237.5,,3.4375995472073555,,2.3252989671853837e-05,13470,1,0,1.6201815605163574,1,0.53125,,,,532,102252,0.03495592550618358,-0.03597567044198513,1.6201815605163574,,,14.295225735753775,-2.4748666286468506
55,,259.2998817525804,0,,0.001,64,55,,0.15453416109085083,245.16828030720353,-0.028591331094503403,,0.7390669584274292,0,1767258959.862888,239.30207596163896,1,,1,76.04878377914429,,,,-2.4748666286468506,27112,,0.6875,,,,,103.236328125,,372.0,0,0.015625,,17540.892137111,0.009325813452303492,0.12604374438524246,2.450409919023514,0,0.9863149523735046,104757,267.10235595703125,,,,248204,,,0,3506.1875,0.18293497937230205,259.2998817525804,,,,0.125,1e-06,0,0.6875,77645,0,,545,,,,,,62048,0.006352715194225311,,,0.002024628221988678,1.0925697441451876,-0.028591331094503403,296,,,0.6875,44,0,62051.0,,2.3147042021155357,,2.55947333412246e-05,9910,1,0,2.4748666286468506,1,0.6875,,,,352,62054,0.03709397798262143,-0.06385806389153004,2.4748666286468506,,,9.206873711198568,-2.4748666286468506
56,,233.62466771155596,0,,0.001,64,56,,0.17685891687870026,218.8832717165351,-0.04858196899294853,,0.38292255997657776,0,1767259193.4958408,273.63334799443317,1,,1,76.04878377914429,,,,-2.4748666286468506,51934,,0.578125,,,,,103.236328125,,329.5,0,0.015625,,17720.056941987,0.009305751200509403,0.1320466659963131,2.51843074709177,0,1.334093689918518,85452,267.1795120239258,,,,255710,,,0,3665.96875,0.17303767961483948,233.62466771155596,,,,0.125,1e-06,0,0.578125,33518,0,,421,,,,,,63926,0.006525278091430664,,,0.0018233731389045715,0.9329187873112287,-0.04858196899294853,296,,,0.578125,37,0,63927.5,,2.3795736394822598,,2.5518274965510398e-05,8488,1,0,1.20761239528656,1,0.578125,,,,553,63929,0.037875038629091744,0.03375377878546715,1.20761239528656,,,9.685026127845049,-2.4748666286468506
57,,179.15469058603048,0,,0.001,64,57,,0.1531444787979126,164.88164654746652,-0.03310897573828697,,0.22860011458396912,0,1767259372.660686,390.02048883808794,1,,1,76.04878377914429,,,,-2.4748666286468506,33552,,0.578125,,,,,103.236328125,,348.0,0,0.015625,,17989.613859339,0.008031748288859962,0.1420910879969597,2.436576671898365,0,1.0727368593215942,107224,267.6568794250488,,,,279496,,,0,4019.125,0.19898537736887448,179.15469058603048,,,,0.125,1e-06,0,0.578125,73672,0,,512,,,,,,69849,0.008444968611001968,,,0.00137285515666008,0.6410041308255315,-0.03310897573828697,296,,,0.578125,37,0,69874.0,,2.244841519743204,,3.0214989162642643e-05,10826,1,0,2.4748666286468506,1,0.578125,,,,509,69887,0.03370918121552376,-0.27352306991815567,2.4748666286468506,,,9.42158131301403,-2.4748666286468506
58,,269.5375284142792,0,,0.001,64,58,,0.15226386487483978,252.31570983305573,-0.03420144319534302,,0.3681403398513794,0,1767259642.2176096,280.68354876252573,1,,1,76.04878377914429,,,,-2.4748666286468506,33853,,0.5625,,,,,103.236328125,,373.0,0,0.015625,,18199.760761926,0.009101642480783082,0.14481604099273682,2.8893696926534176,0,1.1797702312469482,116447,267.9051513671875,,,,302619,,,0,4355.421875,0.18102894259168442,269.5375284142792,,,,0.125,1e-06,0,0.5625,82594,0,,504,,,,,,75648,0.006313003599643707,,,0.0030116550624370575,0.905178207597053,-0.03420144319534302,296,,,0.5625,36,0,75654.75,,2.7543299458920956,,2.086122682198972e-05,9664,1,0,2.4748666286468506,1,0.5625,,,,497,75669,0.03769583900275175,0.0937381349503994,2.4748666286468506,,,11.407477103173733,-2.4748666286468506
59,,210.1372058056295,0,,0.001,64,59,,0.20126089453697205,198.4030416458845,-0.059298910200595856,,0.18188191950321198,0,1767259852.3644698,234.7466257147619,1,,1,76.04878377914429,,,,-2.4748666286468506,36294,,0.6875,,,,,103.236328125,,316.375,0,0.015625,,18331.248113301,0.009260519277362184,0.10331455990672112,2.0720758251845837,0,1.1827510595321655,67555,267.8793258666992,,,,197316,,,0,2766.6875,0.1610127007300624,210.1372058056295,,,,0.125,1e-06,0,0.6875,31261,0,,397,,,,,,49321,0.006314195692539215,,,0.0014305748045444489,1.120490668251093,-0.059298910200595856,296,,,0.6875,44,0,49329.0,,1.8272486217319965,,3.2000424154854216e-05,7105,1,0,1.6201815605163574,1,0.6875,,,,599,49337,0.03906088530048844,0.1583830565214157,1.6201815605163574,,,7.707337643951178,-2.4748666286468506
60,,131.47976526245475,0,,0.001,64,60,,0.19514931738376617,119.11075186729431,-0.04216848686337471,,0.13601639866828918,0,1767259983.8517978,387.49879039028633,1,,1,76.04878377914429,,,,-2.4748666286468506,33968,,0.71875,,,,,103.236328125,,306.875,0,0.015625,,18631.482995924,0.00935634559794119,0.10789525508880615,2.140455424785614,0,1.0238292217254639,69252,268.16511154174805,,,,203793,,,0,2877.390625,0.1621425333701187,131.47976526245475,,,,0.125,1e-06,0,0.71875,35284,0,,358,,,,,,50938,0.005959205329418182,,,0.001008637249469757,0.6468032118254621,-0.04216848686337471,296,,,0.71875,46,0,50948.25,,1.9067577384412289,,2.924146231430021e-05,6936,1,0,1.6201815605163574,1,0.71875,,,,510,50955,0.04020386793175152,0.10496524721384048,1.6201815605163574,,,8.193266857415438,-2.4748666286468506
61,,300.223215483129,0,,0.001,64,61,,0.12390483170747757,284.3230918906629,-0.030336497351527214,,0.8608294725418091,0,1767260284.0867426,293.22932225055416,1,,1,76.04878377914429,,,,-2.4748666286468506,34218,,0.59375,,,,,103.236328125,,404.0,0,0.015625,,18919.541148534,0.007194094935906374,0.15922297164797783,2.7235969454050064,0,1.1941680908203125,162953,268.39441680908203,,,,352137,,,0,5098.140625,0.24082279525585282,300.223215483129,,,,0.125,1e-06,0,0.59375,128735,0,,732,,,,,,88028,0.007382802665233612,,,0.0017127953469753265,0.8714056040365908,-0.030336497351527214,296,,,0.59375,38,0,88034.25,,2.533307008445263,,2.096571125792976e-05,12846,1,0,2.4748666286468506,1,0.59375,,,,568,88041,0.029677256300321427,0.07039123773574829,2.4748666286468506,,,10.450460001826286,-2.4748666286468506
62,,288.04934683814645,0,,0.001,64,62,,0.1519698053598404,271.227030236274,-0.05035895109176636,,0.47197073698043823,0,1767260572.1449153,274.87130545200955,1,,1,76.04878377914429,,,,-2.4748666286468506,46423,,0.546875,,,,,103.236328125,,386.25,0,0.015625,,19249.711504341,0.00845257701206747,0.15048867836594582,2.8639051131904125,0,1.3639832735061646,110310,268.45894622802734,,,,316706,,,0,4562.28125,0.19645666660687874,288.04934683814645,,,,0.125,1e-06,0,0.546875,63887,0,,543,,,,,,79168,0.006697818636894226,,,0.0031095296144485474,0.9289042290941141,-0.05035895109176636,296,,,0.546875,35,0,79176.5,,2.67698185518384,,2.114837937043891e-05,9903,1,0,1.6201815605163574,1,0.546875,,,,539,79186,0.03506083637299999,0.07463451847434044,1.6201815605163574,,,11.103977244347334,-2.4748666286468506
63,,330.16141797602177,0,,0.001,64,63,,0.13073718547821045,311.13719899207354,-0.0210751723498106,,0.25985828042030334,0,1767260902.315208,309.3085516352388,1,,1,76.04878377914429,,,,-1.6201815605163574,74599,,0.453125,,,,,103.236328125,,443.5,0,0.015625,,19541.846031452,0.007370504953606952,0.15453336387872696,3.22444536536932,0,0.995716392993927,137550,269.4520454406738,,,,408487,,,0,5939.109375,0.22895036852121725,330.16141797602177,,,,0.125,1e-06,0,0.453125,62951,0,,550,,,,,,102117,0.008600734174251556,,,0.0019512176513671875,0.818560229706352,-0.0210751723498106,296,,,0.453125,29,0,102121.75,,3.010755456984043,,2.1055098875243412e-05,10536,1,0,2.4748666286468506,1,0.453125,,,,867,102131,0.030858711387997843,0.17195715196430683,2.4748666286468506,,,12.605382438749075,-1.6201815605163574
64,,292.12692898884416,0,,0.001,64,64,,0.14360083639621735,275.95895060524344,-0.050120409578084946,,0.16983002424240112,0,1767261194.449764,259.99657156872547,1,,1,76.04878377914429,,,,-2.4748666286468506,54927,,0.71875,,,,,103.236328125,,394.125,0,0.015625,,19794.649919069,0.00857642927499967,0.1607760339975357,2.8545765466988087,0,0.9856331944465637,99401,269.77734756469727,,,,303808,,,0,4352.875,0.19398312163562179,292.12692898884416,,,,0.125,1e-06,0,0.71875,44474,0,,464,,,,,,75942,0.008929252624511719,,,0.001117810606956482,0.9905771709977724,-0.050120409578084946,304,,,0.71875,46,0,75952.0,,2.6055878251791,,2.9391104330734275e-05,8976,1,0,0.935412585735321,1,0.71875,,,,916,75971,0.03462020033944578,0.013878677040338516,0.935412585735321,,,10.517893824726343,-2.4748666286468506
65,,252.79434506967664,0,,0.001,64,65,,0.1540679633617401,237.05761824548244,-0.035098496824502945,,0.7186712622642517,0,1767261447.2536905,299.5854198365311,1,,1,76.04878377914429,,,,-2.4748666286468506,61197,,0.515625,,,,,103.236328125,,335.125,0,0.015625,,20032.70974044,0.008077142823353749,0.13214853778481483,2.7424201630055904,0,1.0802717208862305,92043,269.81435775756836,,,,302934,,,0,4398.21875,0.1949014081378779,252.79434506967664,,,,0.125,1e-06,0,0.515625,30846,0,,443,,,,,,75726,0.00653361901640892,,,0.0018262490630149841,0.842164861646698,-0.035098496824502945,296,,,0.515625,33,0,75733.5,,2.4468411840498447,,2.156779700003605e-05,8628,1,0,2.4748666286468506,1,0.515625,,,,559,75741,0.034300990866702734,-0.20531465113162994,2.4748666286468506,,,10.390936367213726,-2.4748666286468506
66,,238.04485716670752,0,,0.001,64,66,,0.17169129848480225,223.5565782599151,-0.08729305118322372,,0.2880055010318756,0,1767261685.313485,227.21032768257763,1,,1,76.04878377914429,,,,-2.4748666286468506,38010,,0.78125,,,,,103.236328125,,356.5,0,0.015625,,20317.822552616,0.010492738991773975,0.1392754651606083,2.426285643130541,0,1.1912426948547363,65472,270.0761833190918,,,,216345,,,0,3023.890625,0.14574830176086362,238.04485716670752,,,,0.125,1e-06,0,0.78125,27462,0,,471,,,,,,54084,0.008398756384849548,,,0.0023652464151382446,1.1551580293388335,-0.08729305118322372,296,,,0.78125,50,0,54086.25,,2.2700516171753407,,3.882112544708474e-05,10671,1,0,0.7245674133300781,1,0.78125,,,,556,54087,0.04447131258005046,0.007087893784046173,0.7245674133300781,,,9.621146120131016,-2.4748666286468506
67,,285.09979605302215,0,,0.001,64,67,,0.13949351012706757,266.9924594797194,-0.05209187790751457,,0.3815077841281891,0,1767261970.4262831,239.33110771959358,1,,1,76.04878377914429,,,,-2.4748666286468506,50445,,0.765625,,,,,103.236328125,,407.5,0,0.015625,,20589.818908713,0.010349512643344785,0.15985125303268433,3.2115189135074615,0,1.184128999710083,96894,270.6601753234863,,,,272933,,,0,3857.078125,0.15872770922933044,285.09979605302215,,,,0.125,1e-06,0,0.765625,46449,0,,712,,,,,,68225,0.009776271879673004,,,0.0024518966674804688,1.0815848277303473,-0.05209187790751457,296,,,0.765625,49,0,68233.25,,2.824723534286022,,3.5819310525561235e-05,14267,1,0,0.935412585735321,1,0.765625,,,,651,68242,0.04352577240336224,0.2388889640569687,0.935412585735321,,,11.879619639366865,-2.4748666286468506
68,,271.9841026738286,0,,0.001,64,68,,0.14551392197608948,253.45119766891003,-0.05163286253809929,,0.7711232900619507,0,1767262242.4226284,260.9922760269861,1,,1,76.04878377914429,,,,-2.4748666286468506,44782,,0.65625,,,,,103.236328125,,386.75,0,0.015625,,20789.743398323,0.010304181698022784,0.14784619584679604,3.1300513818860054,0,1.2303366661071777,93264,270.7055130004883,,,,283943,,,0,4049.859375,0.16324485729548152,271.9841026738286,,,,0.125,1e-06,0,0.65625,48482,0,,697,,,,,,70980,0.007368694990873337,,,0.0014731436967849731,0.9778549319571668,-0.05163286253809929,296,,,0.65625,42,0,70985.75,,2.9258002638816833,,2.5951317661901638e-05,12480,1,0,1.6201815605163574,1,0.65625,,,,477,70988,0.04332371669223054,0.15481957234442234,1.6201815605163574,,,12.301466088742018,-2.4748666286468506
69,,199.9126562476158,0,,0.001,64,69,,0.1438094824552536,183.3479875512421,-0.034829072654247284,,0.15849746763706207,0,1767262442.3470967,378.80668198516395,1,,1,76.04878377914429,,,,-1.6201815605163574,48782,,0.5625,,,,,104.810546875,,374.375,0,0.03125,,21027.957613354,0.008551593192747732,0.15456808358430862,2.8411937430500984,0,0.9285472631454468,129293,271.0374183654785,,,,302913,,,0,4358.640625,0.19419059792413323,199.9126562476158,,,,0.125,1e-06,0,0.5625,80511,0,,733,,,,,,75001,0.008653182536363602,,,0.002718273550271988,0.6572719689382875,-0.034829072654247284,296,,,0.5625,36,0,75728.25,,2.590388748794794,,2.856656048556385e-05,12913,1,0,2.4748666286468506,1,0.5625,,,,566,76458,0.03612940646575068,-0.15328317135572433,2.4748666286468506,,,10.944066900759935,-1.6201815605163574
70,,238.2035364843905,0,,0.001,64,70,,0.17141275107860565,224.01719680801034,-0.04466502368450165,,0.27619194984436035,0,1767262680.5613005,270.269916854147,1,,1,76.04878377914429,,,,-2.4748666286468506,44687,,0.625,,,,,104.810546875,,345.25,0,0.015625,,21265.402227025,0.008657932894397752,0.1397464983165264,2.416070394217968,0,1.0992172956466675,94697,271.655818939209,,,,257517,,,0,3678.453125,0.17950559731940363,238.2035364843905,,,,0.125,1e-06,0,0.625,50010,0,,546,,,,,,64370,0.00972701981663704,,,0.0023531243205070496,0.9515599577268398,-0.04466502368450165,296,,,0.625,40,0,64379.25,,2.229564905166626,,3.777234053144856e-05,10664,1,0,2.4748666286468506,1,0.625,,,,595,64387,0.03638128711376178,0.12817742116749287,2.4748666286468506,,,9.368799913674593,-2.4748666286468506
71,,237.43369405716658,0,,0.001,64,71,,0.17306281626224518,223.277847353369,-0.040554385632276535,,0.16432878375053406,0,1767262918.0059223,279.95078905690684,1,,1,76.04878377914429,,,,-2.4748666286468506,36449,,0.625,,,,,104.810546875,,338.625,0,0.015625,,21572.306061842,0.008426619951772685,0.14011631533503532,2.3587862215936184,0,1.1149381399154663,118562,271.6859321594238,,,,265879,,,0,3815.734375,0.1887387051265212,237.43369405716658,,,,0.125,1e-06,0,0.625,82113,0,,469,,,,,,66425,0.008574750274419785,,,0.0014727897942066193,0.9142974908719611,-0.040554385632276535,296,,,0.625,40,0,66469.75,,2.2404612861573696,,3.2250573661025446e-05,11140,1,0,1.20761239528656,1,0.625,,,,545,66521,0.03528694007640776,0.1182891633361578,1.20761239528656,,,9.382056340575218,-2.4748666286468506
72,,306.8920046016574,0,,0.001,64,72,,0.12834739685058594,287.22923108935356,-0.04879802092909813,,0.4724181592464447,0,1767263224.9098003,289.68985397777243,1,,1,76.04878377914429,,,,-2.4748666286468506,82676,,0.53125,,,,,104.810546875,,405.875,0,0.015625,,21777.615457283,0.008711202129440642,0.1598646119236946,3.5224804431200027,0,1.3721216917037964,103070,271.99024963378906,,,,355614,,,0,5150.59375,0.19170201825657182,306.8920046016574,,,,0.125,1e-06,0,0.53125,20394,0,,546,,,,,,88899,0.007044043391942978,,,0.0016666948795318604,0.8713474511110781,-0.04879802092909813,307,,,0.53125,34,0,88903.5,,3.0978254340589046,,1.980811608075885e-05,10782,1,0,1.6201815605163574,1,0.53125,,,,768,88906,0.03613951319753341,-0.012888593599200249,1.6201815605163574,,,12.851716846227646,-2.4748666286468506
73,,205.29719220101833,0,,0.001,64,73,,0.143249973654747,187.7010910026729,-0.02028711885213852,,0.8790373802185059,0,1767263430.219225,400.22588287299743,1,,1,76.04878377914429,,,,-1.6201815605163574,32079,,0.453125,,,,,104.810546875,,360.125,0,0.015625,,22027.324654122,0.008308633646762096,0.14826935902237892,3.2478801496326923,0,0.7279187440872192,125020,272.4136734008789,,,,328661,,,0,4775.203125,0.20109193715194681,205.29719220101833,,,,0.125,1e-06,0,0.453125,92941,0,,546,,,,,,82159,0.00849103182554245,,,0.004324071109294891,0.6141790139904811,-0.02028711885213852,296,,,0.453125,29,0,82165.25,,2.7307238429784775,,2.583522786561974e-05,10786,1,0,1.6201815605163574,1,0.453125,,,,516,82184,0.03480743960772373,0.018658626824617386,1.6201815605163574,,,11.43984790891409,-1.6201815605163574
74,,249.69246245920658,0,,0.001,64,74,,0.1499267816543579,234.2883005514741,-0.053063757717609406,,0.4737190008163452,0,1767263679.928407,239.24630888591471,1,,1,76.04878377914429,,,,-2.4748666286468506,49629,,0.765625,,,,,104.810546875,,358.25,0,0.015625,,22336.373878298,0.010348401856824924,0.13746803626418114,2.6593551225960255,0,1.1335978507995605,67562,272.5231475830078,,,,238952,,,0,3375.375,0.15639277986001895,249.69246245920658,,,,0.125,1e-06,0,0.765625,17933,0,,549,,,,,,59733,0.006817635148763657,,,0.001441076397895813,1.0845475528250292,-0.053063757717609406,296,,,0.765625,49,0,59738.0,,2.472771320492029,,2.8531400234204596e-05,10165,1,0,1.20761239528656,1,0.765625,,,,536,59742,0.04224586823288607,-0.0067126695066690445,1.20761239528656,,,10.094734705984592,-2.4748666286468506
75,,309.0350419320166,0,,0.001,64,75,,0.12923406064510345,291.1483348272741,-0.06106259673833847,,0.5348168611526489,0,1767263988.9775712,247.03428298203875,1,,1,76.04878377914429,,,,-2.4748666286468506,63322,,0.765625,,,,,104.810546875,,406.5,0,0.015625,,22646.46698603,0.009182877525211396,0.16781580075621605,3.0495327301323414,0,1.1493936777114868,91038,272.96062088012695,,,,305369,,,0,4364.890625,0.17718177819317532,309.0350419320166,,,,0.125,1e-06,0,0.765625,27716,0,,560,,,,,,76340,0.009684648364782333,,,0.0017241835594177246,1.042223762863739,-0.06106259673833847,296,,,0.765625,49,0,76342.25,,2.8041661269962788,,3.171457602042884e-05,13637,1,0,0.7245674133300781,1,0.765625,,,,621,76345,0.03875083737172557,-0.018533553928136826,0.7245674133300781,,,11.833304457366467,-2.4748666286468506
76,,310.0802092626691,0,,0.001,64,76,,0.1300668716430664,293.35332414880395,-0.033988479524850845,,0.16867442429065704,0,1767264299.070715,270.735595153337,1,,1,76.04878377914429,,,,-2.4748666286468506,43657,,0.609375,,,,,104.810546875,,399.0,0,0.015625,,22958.372343122,0.00794784779387105,0.14612766355276108,2.8647163286805153,0,1.1445423364639282,147407,273.2056465148926,,,,335799,,,0,4847.859375,0.2115753835884808,310.0802092626691,,,,0.125,1e-06,0,0.609375,103750,0,,515,,,,,,83942,0.006883956491947174,,,0.003948841243982315,0.9454988965774326,-0.033988479524850845,296,,,0.609375,39,0,83949.75,,2.6688793413341045,,2.050022927985841e-05,10233,1,0,1.20761239528656,1,0.609375,,,,690,83957,0.03281190890314876,0.0983987133949995,1.20761239528656,,,11.01820619776845,-2.4748666286468506
77,,311.89254546165466,0,,0.001,64,77,,0.12207994610071182,291.5501998178661,-0.037983234971761703,,0.4389890432357788,0,1767264610.976074,257.6905128688984,1,,1,76.04878377914429,,,,-2.4748666286468506,57046,,0.703125,,,,,104.810546875,,434.875,0,0.015625,,23275.895142083,0.009730825369051784,0.16934698075056076,3.4473624154925346,0,1.136841893196106,108856,273.75440216064453,,,,321487,,,0,4588.359375,0.1643320560337748,311.89254546165466,,,,0.125,1e-06,0,0.703125,51810,0,,695,,,,,,80357,0.007363062351942062,,,0.0059614405035972595,0.9928324047534218,-0.037983234971761703,296,,,0.703125,45,0,80371.75,,3.128333855420351,,2.2903141812708018e-05,13256,1,0,1.20761239528656,1,0.703125,,,,1059,80383,0.04219527824408245,-0.08025574311614037,1.20761239528656,,,13.565233416855335,-2.4748666286468506
78,,317.5084068737924,0,,0.001,64,78,,0.11869551986455917,298.9750048071146,-0.036327507346868515,,0.17433084547519684,0,1767264928.4988618,271.47942584796743,1,,1,76.04878377914429,,,,-1.6201815605163574,56931,,0.65625,,,,,104.810546875,,413.5,0,0.015625,,23548.248228521,0.008264036913169076,0.16818221285939217,3.134299758821726,0,1.0266673564910889,132881,274.2864990234375,,,,344788,,,0,4973.8125,0.19292672873805825,317.5084068737924,,,,0.125,1e-06,0,0.65625,75950,0,,708,,,,,,86186,0.008652672171592712,,,0.002570115029811859,0.9392160340003097,-0.036327507346868515,296,,,0.65625,42,0,86197.0,,2.849340759217739,,2.509563027597455e-05,13711,1,0,1.20761239528656,1,0.65625,,,,689,86203,0.0358158978264336,-0.01701248064637184,1.20761239528656,,,12.348891779780388,-1.6201815605163574
