_step,_timestamp,val-aux/alfworld/reward/std@2,val-aux/alfworld/reward/best@16/mean,training/epoch,response_length/mean,actor/kl_loss,prompt_length/min,timing_s/dump_rollout_generations,critic/rewards_teacher/min,diag/group_teacher_minus_on_reward_mean,val-aux/alfworld/reward/mean@1,timing_per_token_ms/gen,val-aux/alfworld/reward/worst@8/mean,global_seqlen/min,val-aux/alfworld/reward/best@16/std,actor/off_pg_loss,perf/throughput,response_length/max,val-core/alfworld/reward/best@94/std,val-aux/alfworld/reward/best@3/std,diag/exp_token_ratio,critic/rewards_sum/max,val-aux/alfworld/reward/worst@3/std,critic/rewards/max,exp_mask_ratio,val-aux/alfworld/reward/best@64/std,diag/entropy_onpolicy_token_std,val-aux/alfworld/reward/worst@94/mean,diag/teacher_adv_pos_ratio,diag/reward_teacher_mean,actor/on_pg_clipfrac_lower,val-core/alfworld/reward/mean@94,actor/on_pg_loss,response_length/clip_ratio,global_seqlen/balanced_max,prompt_length/mean,critic/rewards_teacher/mean,critic/advantages/min,val-aux/alfworld/reward/best@8/mean,critic/rewards_sum/mean,actor/grad_norm,val-aux/alfworld/reward/worst@2/mean,critic/returns/max,global_seqlen/max,actor/entropy_loss,val-aux/alfworld/reward/best@3/mean,diag/reward_onpolicy_mean,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/best@32/std,diag/group_gap_count,diag/adv_onpolicy_sample_mean,luffy/tasks_with_partial_teacher,diag/adv_teacher_token_mean,actor/on_pg_clipfrac,luffy/total_onpolicy_kept,timing_s/adv,critic/returns/min,perf/mfu/actor,diag/group_teacher_minus_on_reward_std,diag/entropy_offpolicy_token_mean,actor/pg_loss,val-aux/alfworld/reward/worst@2/std,global_seqlen/mean,val-core/alfworld/reward/best@94/mean,val-aux/alfworld/reward/best@2/std,prompt_length/max,training/global_step,critic/advantages/mean,critic/score/max,diag/entropy_teacher_token_mean,timing_per_token_ms/update_actor,critic/rewards_last/mean,val-aux/alfworld/reward/best@32/mean,prompt_length/clip_ratio,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@4/std,global_seqlen/minmax_diff,diag/entropy_onpolicy_token_mean,timing_s/reward,critic/rewards_onpolicy/max,perf/total_num_tokens,perf/time_per_step,response_length/min,diag/adv_onpolicy_token_mean,luffy/tasks_with_full_teacher,critic/rewards_last/min,timing_s/testing,critic/rewards_onpolicy/count,critic/rewards_onpolicy/mean,diag/teacher_token_ratio,critic/returns/mean,timing_per_token_ms/adv,timing_s/old_log_prob,actor/ppo_kl,val-aux/alfworld/reward/worst@94/std,val-aux/alfworld/reward/worst@32/std,timing_s/update_actor,diag/onpolicy_adv_pos_ratio,val-aux/alfworld/reward/worst@64/mean,_runtime,timing_s/ref,critic/advantages/max,perf/max_memory_reserved_gb,critic/rewards/mean,critic/rewards_last/max,critic/rewards_onpolicy/min,val-aux/alfworld/reward/std@94,val-aux/alfworld/reward/best@2/mean,luffy/onpolicy_replaced_by_teacher,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/mean@3,training/num_term_traj,critic/rewards_teacher/count,actor/kl_coef,timing_s/step,perf/max_memory_allocated_gb,timing_s/gen,val-aux/alfworld/reward/std@3,timing_per_token_ms/ref,val-aux/alfworld/reward/best@4/mean,critic/score/min,val-aux/alfworld/reward/worst@16/std,critic/rewards_sum/min,luffy/tasks_without_teacher,actor/lr,critic/rewards/min,val-aux/alfworld/reward/best@4/std,training/num_not_none_traj,val-aux/alfworld/reward/best@64/mean,critic/rewards_teacher/max,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/worst@3/mean,luffy/total_teacher_rollouts,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@4/mean,global_seqlen/balanced_min,val-aux/alfworld/reward/worst@64/std,critic/score/mean,val-aux/alfworld/reward/worst@32/mean
49,1767943016.149129,,,0,4542.3125,0.5198091864585876,275,0.1846403293311596,1,0.42857142857142855,,0.8705119760936529,,56645,,-0.12500229477882385,290.2151339552817,12200,,,0.007175585255026817,1,,1,0.002527430886402726,,0.4144226014614105,,1.0,1,0,,0.15628624334931374,0.015625,78766,380.21875,1,-2.4748666286468506,,0.546875,2.087700128555298,,1.6201815605163574,91455,0.10774873197078705,,0.4912280738353729,,,7,-0.007210352923721075,0,0.9883554577827454,0,57,0.09854349493980408,-2.4748666286468506,0.18237414128697688,0.21597969886241558,0.38398951292037964,0.03128394857048988,,78760.5,,,696,49,-0.023702196776866913,1,0.38398951292037964,0.03792476896715355,0.546875,,0.109375,234.7470359802246,,34810,0.10575220733880997,0.002269759774208069,1,315042,271.38660526275635,482,-0.03101678565144539,7,0,,57,0.4912280738353729,0.007175585255026817,-0.023702196776866913,0.00031279478590094044,3.2180536538362503,0,,,11.94789506494999,0.4912280738353729,,15170.867331363,2.849635574966669,1.6201815605163574,99.3046875,0.546875,1,0,,,7,,,32,7,0.001,271.38660526275635,66.96482181549072,253.06479554623365,,0.009045256108603517,,0,,0,1,1e-06,0,,64,,1,,,,7,0.08213619142770767,,78756,,0.546875,
50,1767944392.2568114,0.3333333333333333,1.0,0,1565.890625,1.0296602249145508,275,0.0882561132311821,1,0.14285714285714288,0.5142857142857142,0.9148946599715431,0.011,21900,0.0,-0.02008819952607155,21.645827374629164,6344,0.0,0.13761765634402878,0.019517647102475166,1,0.10165336237782922,1,0.0045875865034759045,0.0,0.6025989055633545,0.0,0.625,1,0,0.5851063829787234,0.24319231696426868,0.015625,29787,295.78125,1,-2.4748666286468506,0.999,0.875,1.884809136390686,0.32826666666666665,0.7245674133300781,39754,0.21384641528129578,0.545875,0.8571428656578064,0.10430244484191156,0.0,8,-0.004327337257564068,0,0.4149901568889618,0,56,0.06643186509609222,-2.4748666286468506,0.10703303762383087,0.14285714285714288,0.40960532426834106,0.22310411743819714,0.219636055433422,29786.75,1.0,0.22788663789265493,318,50,-0.06747958809137344,1,0.40960532426834106,0.05734390011015595,0.875,1.0,0.109375,234.89916229248047,0.3013287241535397,17854,0.20994959771633148,0.0012178756296634674,1,119147,1376.0966252051294,420,-0.07708370685577393,8,0,1273.7876434847713,56,0.8571428656578064,0.019517647102475166,-0.06747958809137344,0.0005575622138710352,1.8894534669816494,0,0.0,0.0,6.832353666424751,0.4821428656578064,0.0,15374.577942088,1.7294539995491505,0.7245674133300781,99.3046875,0.875,1,0,0.49270366710252816,0.5897333333333333,8,0.03160696125855822,0.41666666666666663,55,8,0.001,1376.0966252051294,66.96482181549072,91.68799813836813,0.17677669529663687,0.014515296226922629,0.966,0,0.0,0,0,1e-06,0,0.18122913673027305,64,1.0,1,0.5,0.0,0.294,8,0.04839757829904556,0.101,29786,0.0,0.875,0.0
51,1767944595.9676273,,,0,2774.53125,0.9063360691070557,275,0.12133097276091576,1,0.3392857142857143,,1.0697686883304183,,39092,,0.0,242.8832737233703,7739,,,0.011009742505848408,1,,1,0.0037549939006567,,0.4810352027416229,,0.75,1,0,,0.1642544474452734,0.015625,49477,317.65625,1,-2.4748666286468506,,0.703125,1.9637826681137085,,1.20761239528656,65562,0.14180268347263336,,0.6607142686843872,,,8,-0.010735301300883293,0,0.6690218448638916,0,56,0.10439236834645271,-2.4748666286468506,0.1450674123452097,0.27606472917393404,0.34919533133506775,0.1642544474452734,,49475.0,,,396,51,-0.0438220240175724,1,0.34919533133506775,0.04476161537190288,0.703125,,0.109375,235.95906829833984,,26470,0.139493927359581,0.0019460059702396393,1,197900,203.69867072999477,481,-0.05175761878490448,8,0,,56,0.6607142686843872,0.011009742505848408,-0.0438220240175724,0.0005275005980113831,2.54003681614995,0,,,8.85832368209958,0.4107142984867096,,15660.791860531,2.0857582576572895,1.20761239528656,99.3046875,0.703125,1,0,,,8,,,42,8,0.001,203.69867072999477,66.96482181549072,189.95882598683238,,0.010539455571790245,,0,,0,0,1e-06,0,,64,,1,,,,8,0.06921220570802689,,49472,,0.703125,
52,1767944882.1814353,,,0,4259.3125,0.5091145634651184,275,0.1760452352464199,1,0.4107142857142857,,0.9839572052739097,,52581,,-0.03068525716662407,259.8892590924883,10871,,,0.009200428612530231,1,,1,0.003432381432503462,,0.4197283089160919,,1.0,1,0,,0.010309496894478798,0.015625,74388,389.40625,1,-2.4748666286468506,,0.640625,2.352489948272705,,1.20761239528656,110456,0.10927700996398926,,0.5892857313156128,,,8,-0.01348683051764965,0,0.7543845176696777,0,56,0.09294076263904572,-2.4748666286468506,0.17204188951456925,0.18123020651950392,0.34984615445137024,-0.02037576027214527,,74379.5,,,546,52,-0.037841010838747025,1,0.34984615445137024,0.040035799314685025,0.640625,,0.109375,236.2645378112793,,57875,0.10704311728477478,0.0015371553599834442,1,297518,286.19689886271954,458,-0.0451975092291832,8,0,,56,0.5892857313156128,0.009200428612530231,-0.037841010838747025,0.0003123870241096193,2.9627985544502735,0,,,11.911370940506458,0.5892857313156128,,15892.132578639,2.807447198778391,1.20761239528656,99.3046875,0.640625,1,0,,,8,,,36,8,0.001,286.19689886271954,66.96482181549072,268.2227983288467,,0.009436226375474394,,0,,0,0,1e-06,0,,64,,1,,,,8,0.07380539178848267,,74372,,0.640625,
53,1767945113.5221276,,,0,3786.640625,0.24239486455917358,275,0.16931177303195,1,0.4107142857142857,,0.8896032489965185,,29478,,-0.07323664054274559,286.3437287342136,12342,,,0.013790257275104523,1,,1,0.004000517074018717,,0.441288560628891,,0.875,1,0,,-0.018268056213855743,0.015625,66253,353.203125,1,-2.4748666286468506,,0.640625,2.1026878356933594,,1.6201815605163574,80134,0.12302727997303009,,0.5892857313156128,,,8,-0.01679082028567791,0,1.0538102388381958,0,56,0.10204511880874634,-2.4748666286468506,0.17609887087616125,0.3229132378575915,0.4057570695877075,-0.09150469675660133,,66237.5,,,711,53,-0.03073234297335148,1,0.4057570695877075,0.03868026485598791,0.640625,,0.109375,236.69966888427734,,50656,0.11907386034727097,0.003173545002937317,1,264950,231.32163673639297,476,-0.04589759558439255,8,0,,56,0.5892857313156128,0.013790257275104523,-0.03073234297335148,0.0003851485895782085,2.6267842948436737,0,,,10.248336173593998,0.4642857015132904,,16155.85123297,2.5622084513306618,1.6201815605163574,99.3046875,0.640625,1,0,,,8,,,37,8,0.001,231.32163673639297,66.96482181549072,215.5908993780613,,0.00967053576648674,,0,,0,0,1e-06,0,,64,,1,,,,8,0.10231929272413254,,66222,,0.640625,
54,1767945377.2408519,,,0,3518.53125,0.5684650540351868,275,0.141360592097044,1,0.30357142857142855,,1.0999278830890402,,29018,,-0.05314843729138374,234.91659479469465,9226,,,0.009254571981728077,1,,1,0.0033500513527542353,,0.469796746969223,,0.75,1,0,,0.13380829244852066,0.015625,61953,353.203125,1,-2.4748666286468506,,0.734375,1.9735503196716309,,0.935412585735321,77428,0.1301402449607849,,0.6964285969734192,,,8,-0.008265155367553234,0,0.5490185022354126,0,56,0.10523923113942146,-2.4748666286468506,0.15798845782186766,0.23076514255928723,0.31453871726989746,0.08065985515713692,,61947.75,,,494,54,-0.03795289620757103,1,0.31453871726989746,0.042374133003522906,0.734375,,0.109375,236.93393325805664,,48410,0.12841777503490448,0.0018076896667480469,1,247791,263.70103846490383,746,-0.04343581199645996,8,0,,56,0.6964285969734192,0.009254571981728077,-0.03795289620757103,0.00042470965910554244,2.698371198028326,0,,,10.499928791075945,0.4464285671710968,,16421.852063872,2.5450670532882214,0.935412585735321,99.3046875,0.734375,1,0,,,8,,,42,8,0.001,263.70103846490383,66.96482181549072,247.68836028128862,,0.010271022972134667,,0,,0,0,1e-06,0,,64,,1,,,,8,0.05748884379863739,,61942,,0.734375,
55,1767945643.241722,,,0,4062.484375,0.7936994433403015,275,0.1551915444433689,1,0.4642857142857143,,0.9515034647410082,,52867,,-0.14061741530895233,266.8140001790486,12690,,,0.011192350648343563,1,,1,0.0033972468227148056,,0.4450838267803192,,0.625,1,0,,0.15480425022542477,0.015625,71365,373.0,1,-1.6201815605163574,,0.59375,1.2876596450805664,,2.4748666286468506,109936,0.11978188157081604,,0.5357142686843872,,,8,-0.01603453978896141,0,1.5285693407058716,0,56,0.09879382699728012,-1.6201815605163574,0.16208575542738515,0.43886449026587526,0.38865458965301514,0.014186834916472435,,70967.75,,,694,55,-0.017337363213300705,1,0.38865458965301514,0.04334393544162832,0.59375,,0.109375,237.1463394165039,,57069,0.11673851311206818,0.001633286476135254,1,283871,265.98210720717907,460,-0.034835536032915115,8,0,,56,0.5357142686843872,0.011192350648343563,-0.017337363213300705,0.0003480236691922744,3.095047675073147,0,,,12.304086297750473,0.1607142835855484,,16734.947785094,2.9167671762406826,2.4748666286468506,99.3046875,0.59375,1,0,,,8,,,33,8,0.001,265.98210720717907,66.96482181549072,247.3899493291974,,0.010274974112328073,,0,,0,0,1e-06,0,,64,,1,,,,8,0.10895173251628876,,70535,,0.59375,
56,1767945956.3374112,,,0,4685.296875,0.3213864266872406,275,0.1694229058921337,1,0.5178571428571429,,0.9840288698252639,,36599,,-0.13322437182068825,258.6597451117969,12782,,,0.009731240570545197,1,,1,0.0033735663164407015,,0.4475337862968445,,0.875,1,0,,0.20005064457654953,0.015625,80996,375.953125,1,-2.4748666286468506,,0.546875,1.7517644166946411,,1.6201815605163574,104780,0.12070748955011368,,0.4821428656578064,,,8,-0.02130850963294506,0,0.9518520832061768,0,56,0.09605546295642853,-2.4748666286468506,0.1922615090748613,0.3025191847517396,0.4272109866142273,0.06682627275586128,,80980.0,,,733,56,-0.033882465213537216,1,0.4272109866142273,0.03678670711263326,0.546875,,0.109375,237.7165412902832,,68181,0.11769551783800125,0.0017009451985359192,1,323920,313.0753877647221,535,-0.04356914758682251,8,0,,56,0.4821428656578064,0.009731240570545197,-0.033882465213537216,0.00029654069818605994,3.015537567436695,0,,,11.915950167924166,0.3571428656578064,,16969.563701647,2.7871365062892437,1.6201815605163574,99.3046875,0.546875,1,0,,,8,,,32,8,0.001,313.0753877647221,66.96482181549072,295.0699128769338,,0.008604397710203888,,0,,0,0,1e-06,0,,64,,1,,,,8,0.11820033192634583,,80964,,0.546875,
57,1767946190.9532657,,,0,3503.765625,0.23251576721668243,275,0.14921141415834427,1,0.3392857142857143,,0.9797669046363433,,47168,,-0.08233719691634178,263.20159996513405,11046,,,0.008994787000119686,1,,1,0.002726736944168806,,0.48959895968437195,,0.875,1,0,,-0.06381901539862156,0.015625,61758,355.390625,1,-2.4748666286468506,,0.703125,2.5125539302825928,,1.20761239528656,72816,0.14451642334461212,,0.6607142686843872,,,8,-0.016584400087594986,0,0.6130514740943909,0,56,0.08810758963227272,-2.4748666286468506,0.16892102358112251,0.2012397798140115,0.3490917384624481,-0.14615621231496334,,61746.5,,,512,57,-0.05478477105498314,1,0.3490917384624481,0.03963274995406947,0.703125,,0.109375,237.8398666381836,,25648,0.14265960454940796,0.0014427267014980316,1,246986,234.5977380387485,615,-0.060846343636512756,8,0,,56,0.6607142686843872,0.008994787000119686,-0.05478477105498314,0.0003567311087765004,2.5095910541713238,0,,,9.788734380155802,0.5357142686843872,,17188.545986372,2.3411530256271362,1.20761239528656,99.3046875,0.703125,1,0,,,8,,,43,8,0.001,234.5977380387485,66.96482181549072,219.70391046255827,,0.00947888959547155,,0,,0,0,1e-06,0,,64,,1,,,,8,0.07261499762535095,,61739,,0.703125,
58,1767946409.9355571,,,0,3249.03125,0.4595130383968353,275,0.13118607178330421,1,0.22448979591836737,,0.9831085280395856,,33842,,-0.06861434131860733,262.01066213138387,8826,,,0.006684684660285711,1,,1,0.002337360056117177,,0.48893967270851135,,0.4285714328289032,1,0,,0.08138621412217617,0.015625,57379,336.6875,1,-2.4748666286468506,,0.71875,1.8591114282608032,,2.4748666286468506,72815,0.14341053366661072,,0.6842105388641357,,,7,-0.0052900901064276695,0,0.4295526444911957,0,57,0.08212491497397423,-2.4748666286468506,0.16072910691580172,0.3135161529742289,0.33928850293159485,0.01277187280356884,,57371.5,,,466,58,-0.023719819262623787,1,0.33928850293159485,0.04087457698090062,0.71875,,0.109375,238.15460968017578,,38973,0.14209233224391937,0.0017720609903335571,1,229486,218.96627997234464,585,-0.02677019126713276,7,0,,57,0.6842105388641357,0.006684684660285711,-0.023719819262623787,0.0003578645972912257,2.6729547157883644,0,,,9.38014317303896,0.19298245012760162,,17607.706243312,2.2562278397381306,2.4748666286468506,99.3046875,0.71875,1,0,,,7,,,43,7,0.001,218.96627997234464,66.96482181549072,204.42562110349536,,0.009831657877770891,,0,,0,1,1e-06,0,,64,,1,,,,7,0.0383073166012764,,57365,,0.71875,
59,1767946829.0958393,,,0,6043.328125,0.21316178143024445,275,0.27128754183650017,1,0.5357142857142857,,1.0199334276807175,,82358,,-0.18178601562976837,247.6034436172564,21580,,,0.006207775790244341,1,,1,0.0016831452958285809,,0.38706323504447937,,0.875,1,0,,-0.008093275129795074,0.015625,106129,443.0,1,-1.20761239528656,,0.53125,1.735346794128418,,2.4748666286468506,122637,0.09164979308843613,,0.4642857015132904,,,8,-0.02617277391254902,0,1.0696887969970703,0,56,0.1351940520107746,-1.20761239528656,0.18716112769191676,0.2743266338524503,0.3130868971347809,-0.18987929075956345,,103781.25,,,709,59,-0.06688592582941055,1,0.3130868971347809,0.03950323449384373,0.53125,,0.109375,238.70621871948242,,40279,0.09026657789945602,0.0027967840433120728,1,415125,419.1429993212223,975,-0.07398560643196106,8,0,,56,0.4642857015132904,0.006207775790244341,-0.06688592582941055,0.0003256707064396859,4.103998113423586,0,,,16.398780219256878,0.3392857015132904,,17839.097462914,3.719654742628336,2.4748666286468506,99.3046875,0.53125,1,0,,,8,,,32,8,0.001,419.1429993212223,75.64783239364624,394.4827116243541,,0.00896032458326609,,0,,0,0,1e-06,0,,64,,1,,,,8,0.0748782828450203,,102982,,0.53125,
60,1767947060.4869952,,,0,3560.546875,0.34617555141448975,275,0.16691339388489723,1,0.3673469387755102,,0.9411229910395398,,37736,,-0.04116860032081604,270.44061944602964,12787,,,0.009671969339251518,1,,1,0.002554331673309207,,0.4954608380794525,,0.8571428656578064,1,0,,0.06136496923863888,0.015625,62586,350.140625,1,-2.4748666286468506,,0.65625,1.9684243202209473,,1.20761239528656,97067,0.14990204572677612,,0.6140350699424744,,,7,-0.0276393573731184,0,0.6938297748565674,0,57,0.11309538036584854,-2.4748666286468506,0.15150765277708828,0.25160873481506024,0.41276854276657104,0.020196368917822838,,62571.0,,,695,60,-0.06509575992822647,1,0.41276854276657104,0.044526232166294935,0.65625,,0.125,238.9083595275879,,59331,0.14733478426933289,0.0025592446327209473,1,250284,231.3668713234365,552,-0.07250776141881943,7,0,,57,0.6140350699424744,0.009671969339251518,-0.06509575992822647,0.0004518681991891153,2.8338810838758945,0,,,11.14420349150896,0.4912280738353729,,18060.929172796,2.622579697519541,1.20761239528656,99.3046875,0.65625,1,0,,,7,,,38,7,0.001,231.3668713234365,75.64783239364624,214.45840158313513,,0.010478415310285679,,0,,0,1,1e-06,0,,64,,1,,,,7,0.10127707570791245,,62562,,0.65625,
61,1767947282.3188276,,,0,3991.4375,0.2402922809123993,275,0.16522551327943802,1,0.5,,0.8115934161748607,,56251,,-0.10629688948392868,312.2344359579788,10585,,,0.016707640141248703,1,,1,0.0059836250729858875,,0.47292783856391907,,0.875,1,0,,0.12584577687084675,0.015625,69279,337.234375,1,-2.4748666286468506,,0.5625,1.4908990859985352,,2.4748666286468506,83834,0.138738214969635,,0.5,,,8,-0.02067522518336773,0,1.0235663652420044,0,56,0.09546885639429092,-2.4748666286468506,0.1950646205233151,0.29450754468697576,0.4461556673049927,0.019548887386918068,,69258.75,,,560,61,-0.028082724660634995,1,0.4461556673049927,0.03407528631300794,0.5625,,0.109375,238.9746971130371,,27583,0.13351471722126007,0.0017469562590122223,1,277035,221.81650075688958,480,-0.04595183953642845,8,0,,56,0.5,0.016707640141248703,-0.028082724660634995,0.0003446093684707381,2.5299967154860497,0,,,9.440046943724155,0.375,,18274.231811154,2.2413236759603024,2.4748666286468506,99.3046875,0.5625,1,0,,,8,,,31,8,0.001,221.81650075688958,75.64783239364624,207.32316134870052,,0.008090398960276869,,0,,0,0,1e-06,0,,64,,1,,,,8,0.13882462680339813,,69219,,0.5625,
62,1767947495.621411,,,0,4298.859375,0.22381897270679474,275,0.14934729039669037,1,0.6964285714285714,,0.7199240483369951,,58721,,-0.22445111721754074,346.23407387956246,9413,,,0.013535567559301853,1,,1,0.005888231098651886,,0.4903346598148346,,1.0,1,0,,0.06876313127577305,0.015625,73859,316.5625,1,-1.6201815605163574,,0.390625,1.7958049774169922,,2.4748666286468506,90765,0.14548727869987488,,0.3035714328289032,,,8,-0.03300294652581215,0,1.603779673576355,0,56,0.09277412295341492,-1.6201815605163574,0.19752942622173073,0.24156695104408363,0.4540604054927826,-0.1556879859417677,,73846.75,,,469,62,-0.027697362005710602,1,0.4540604054927826,0.03413773310301232,0.390625,,0.109375,239.36801528930664,,32044,0.14125323295593262,0.0013826601207256317,1,295387,213.2856225632131,861,-0.05008333921432495,8,0,,56,0.3035714328289032,0.013535567559301853,-0.027697362005710602,0.0003140765265682475,2.6013731211423874,0,,,10.083842568099499,0.3035714328289032,,18512.441353945,2.2695064954459667,2.4748666286468506,99.3046875,0.390625,1,0,,,8,,,22,8,0.001,213.2856225632131,75.64783239364624,198.07054364681244,,0.007683163089255677,,0,,0,0,1e-06,0,,64,,1,,,,8,0.2244405746459961,,73838,,0.390625,
63,1767947733.8309507,,,0,2893.328125,0.3749113082885742,275,0.14063436165452003,1,0.14285714285714285,,1.1953010111693925,,38389,,-0.05314844101667404,220.33079786199735,10275,,,0.011378549039363861,1,,1,0.0030334354378283024,,0.4475747346878052,,0.375,1,0,,-0.014003733173012733,0.015625,52989,386.78125,1,-2.4748666286468506,,0.875,1.4928550720214844,,0.935412585735321,74000,0.12054021656513214,,0.8571428656578064,,,8,-0.002962761791422963,0,0.435442715883255,0,56,0.08710534870624542,-2.4748666286468506,0.12761756009064285,0.21428571428571427,0.34626397490501404,-0.06715217418968678,,52481.75,,,578,63,-0.02264491654932499,1,0.34626397490501404,0.052307065313377685,0.875,,0.109375,239.53732299804688,,35611,0.11794224381446838,0.001900315284729004,1,209927,238.1952523626387,520,-0.027917280793190002,8,0,,56,0.8571428656578064,0.011378549039363861,-0.02264491654932499,0.00041493161292375646,2.9392586313188076,0,,,10.980665300041437,0.2321428507566452,,18720.348350555,2.687568612396717,0.935412585735321,99.3046875,0.875,1,0,,,8,,,52,8,0.001,238.1952523626387,75.64783239364624,221.33747414126992,,0.012802396130067676,,0,,0,0,1e-06,0,,64,,1,,,,8,0.017801392823457718,,50961,,0.875,
64,1767947941.7379348,,,0,2940.875,0.7023059129714966,275,0.13553527742624283,1,0.19642857142857145,,1.0159556307530375,,22484,,-0.05314844101667404,252.44401613508265,10456,,,0.015476899221539497,1,,1,0.004136655945330858,,0.47332173585891724,,0.75,1,0,,-0.1104851234704256,0.015625,52490,339.203125,1,-2.4748666286468506,,0.828125,1.6750688552856445,,0.935412585735321,86078,0.13641546666622162,,0.8035714030265808,,,8,-0.010225601494312286,0,0.450230211019516,0,56,0.08045122027397156,-2.4748666286468506,0.12550886385736076,0.17404989901444576,0.3865587115287781,-0.16363356448709965,,52481.25,,,547,64,-0.04721716046333313,1,0.3865587115287781,0.05288543647011646,0.828125,,0.109375,239.7171630859375,,63594,0.13248315453529358,0.002123124897480011,1,209925,207.89262824878097,460,-0.055037133395671844,8,0,,56,0.8035714030265808,0.015476899221539497,-0.04721716046333313,0.0003832379196092488,2.77985605224967,0,,,11.101975250989199,0.5535714030265808,,18964.948007588,2.552191950380802,0.935412585735321,99.3046875,0.828125,1,0,,,8,,,49,8,0.001,207.89262824878097,75.64783239364624,191.2191049978137,,0.012157637015032998,,0,,0,0,1e-06,0,,64,,1,,,,8,0.041780125349760056,,52465,,0.828125,
65,1767948186.3376942,,,0,3856.109375,0.41344884037971497,275,0.16214529797434807,1,0.4285714285714286,,0.9229733875386538,,50429,,0.0,276.21180287083354,14664,,,0.009599215351045132,1,,1,0.0024103422183543444,,0.446500688791275,,1.0,1,0,,0.04571511596441269,0.015625,67566,366.109375,1,-2.4748666286468506,,0.625,2.157421350479126,,1.6201815605163574,83598,0.1233416348695755,,0.5714285969734192,,,8,-0.026395846158266068,0,0.9266054034233093,0,56,0.10979903489351273,-2.4748666286468506,0.17295723867880272,0.28571428571428575,0.359213262796402,0.04571511596441269,,67555.5,,,693,65,-0.05638078227639198,1,0.359213262796402,0.040313617083085285,0.625,,0.109375,240.32523727416992,,33169,0.12105550616979599,0.002060767263174057,1,270222,244.57861430197954,512,-0.06590813398361206,8,0,,56,0.5714285969734192,0.009599215351045132,-0.05638078227639198,0.0004063289994653016,3.0238975919783115,0,,,10.893626235425472,0.5714285969734192,,19289.884245485,2.585902951657772,1.6201815605163574,99.3046875,0.625,1,0,,,8,,,40,8,0.001,244.57861430197954,75.64783239364624,227.7815252840519,,0.009569550042771395,,0,,0,0,1e-06,0,,64,,1,,,,8,0.08709657937288284,,67545,,0.625,
66,1767948511.273902,,,0,4150.515625,0.35262230038642883,275,0.1627335511147976,1,0.4285714285714286,,1.1558160756037872,,51715,,-0.20646101795136929,222.98515458772857,11736,,,0.0092081930488348,1,,1,0.0031110092531889677,,0.4176303446292877,,1.0,1,0,,0.05737186037003994,0.015625,72476,377.8125,1,-2.4748666286468506,,0.625,2.071826219558716,,1.6201815605163574,102834,0.10644270479679108,,0.5714285969734192,,,8,-0.028906557708978653,0,0.7339103817939758,0,56,0.15137894824147224,-2.4748666286468506,0.16836605297096965,0.28571428571428575,0.3626568913459778,-0.14908915758132935,,72453.25,,,549,66,-0.07317765802145004,1,0.3626568913459778,0.04072575192889167,0.625,,0.109375,240.29828643798828,,51119,0.10406149923801422,0.0022413693368434906,1,289813,324.9240970052779,542,-0.0806785449385643,8,0,,56,0.5714285969734192,0.0092081930488348,-0.07317765802145004,0.0005223331880953312,2.987553507089615,0,,,11.802852343767881,0.5714285969734192,,19521.221479494,2.7759331427514553,1.6201815605163574,99.3046875,0.625,1,0,,,8,,,37,8,0.001,324.9240970052779,75.64783239364624,307.0228916108608,,0.009578359641394469,,0,,0,0,1e-06,0,,64,,1,,,,8,0.08693239837884903,,72431,,0.625,
67,1767948742.6109967,,,0,4206.15625,0.2672542929649353,275,0.14741263166069984,1,0.5892857142857144,,0.8000443746076904,,29972,,-0.04116859659552574,312.8509392735893,8610,,,0.0129460534080863,1,,1,0.006030246615409851,,0.4659469425678253,,0.875,1,0,,0.19074088335037231,0.015625,72371,316.890625,1,-1.6201815605163574,,0.484375,2.078430414199829,,2.4748666286468506,112613,0.1325133889913559,,0.4107142984867096,,,8,-0.03319110721349716,0,1.458425521850586,0,56,0.08044706657528877,-1.6201815605163574,0.18698573982967423,0.33071891388307384,0.3917243480682373,0.14957228675484657,,72368.75,,,420,67,-0.04224467650055885,1,0.3917243480682373,0.03587734499520429,0.484375,,0.109375,240.52267456054688,,82641,0.12911362946033478,0.0027823559939861298,1,289475,231.32022607326508,549,-0.06192725524306297,8,0,,56,0.4107142984867096,0.0129460534080863,-0.04224467650055885,0.0002779067849565205,2.816795762628317,0,,,10.385594442486763,0.2857142984867096,,20096.050717981,2.5021717958152294,2.4748666286468506,99.3046875,0.484375,1,0,,,8,,,29,8,0.001,231.32022607326508,75.64783239364624,215.3671453781426,,0.008643826913603003,,0,,0,0,1e-06,0,,64,,1,,,,8,0.15241028368473053,,72365,,0.484375,
