_step,is_offpolicy,offpolicy_ratio,exp_tokens,response_valid_tokens,reward_outcome,success,entropy_scalar
13,0.0,0.0,0.0,2771.0,1.0,1.0,0.2504449784755707
13,0.0,0.0,0.0,4668.0,0.0,0.0,0.3342588245868683
13,0.0,0.0,0.0,663.0,1.0,1.0,0.3295542597770691
13,0.0,0.0,0.0,9186.0,0.0,0.0,0.0880139172077179
13,0.0,0.0,0.0,5906.0,1.0,1.0,0.08376117050647736
13,0.0,0.0,0.0,9696.0,0.0,0.0,0.10382076352834702
13,0.0,0.0,0.0,4150.0,0.0,0.0,0.2924749255180359
13,0.0,0.0,0.0,4489.0,0.0,0.0,0.3374040126800537
13,0.0,0.0,0.0,3470.0,1.0,1.0,0.3052738904953003
13,0.0,0.0,0.0,5725.0,0.0,0.0,0.16503214836120605
13,0.0,0.0,0.0,5993.0,0.0,0.0,0.1867830604314804
13,0.0,0.0,0.0,4975.0,0.0,0.0,0.22479557991027832
13,0.0,0.0,0.0,809.0,1.0,1.0,0.3483297824859619
13,0.0,0.0,0.0,9174.0,0.0,0.0,0.12550972402095795
13,0.0,0.0,0.0,3671.0,1.0,1.0,0.18612520396709442
13,0.0,0.0,0.0,4814.0,0.0,0.0,0.2799234092235565
13,0.0,0.0,0.0,3118.0,1.0,1.0,0.2076137214899063
13,0.0,0.0,0.0,4730.0,1.0,1.0,0.2680133879184723
13,0.0,0.0,0.0,678.0,1.0,1.0,0.3448866307735443
13,0.0,0.0,0.0,9291.0,0.0,0.0,0.08247403800487518
13,0.0,0.0,0.0,9388.0,1.0,1.0,0.11188680678606033
13,0.0,0.0,0.0,3862.0,0.0,0.0,0.23888760805130005
13,0.0,0.0,0.0,5937.0,0.0,0.0,0.1749962717294693
13,0.0,0.0,0.0,5868.0,0.0,0.0,0.15071173012256622
13,0.0,0.0,0.0,789.0,1.0,1.0,0.31270503997802734
13,0.0,0.0,0.0,5284.0,0.0,0.0,0.24024784564971924
13,1.0,0.08913857677902622,238.0,2670.0,1.0,1.0,0.09341471642255783
13,1.0,0.22039859320046892,188.0,853.0,1.0,1.0,0.29422706365585327
13,1.0,0.24108352144469525,1068.0,4430.0,1.0,1.0,0.18294675648212433
13,0.0,0.0,0.0,9208.0,0.0,0.0,0.12827566266059875
13,0.0,0.0,0.0,4798.0,1.0,1.0,0.09338824450969696
13,0.0,0.0,0.0,3371.0,1.0,1.0,0.11870143562555313
13,0.0,0.0,0.0,5870.0,0.0,0.0,0.23109760880470276
13,0.0,0.0,0.0,6485.0,1.0,1.0,0.2545895278453827
13,0.0,0.0,0.0,4564.0,0.0,0.0,0.22677050530910492
13,0.0,0.0,0.0,4184.0,0.0,0.0,0.18612417578697205
13,0.0,0.0,0.0,4729.0,0.0,0.0,0.22267279028892517
13,0.0,0.0,0.0,653.0,1.0,1.0,0.35757890343666077
13,0.0,0.0,0.0,9722.0,0.0,0.0,0.12543459236621857
13,0.0,0.0,0.0,3833.0,0.0,0.0,0.33506304025650024
13,0.0,0.0,0.0,5732.0,0.0,0.0,0.1719752550125122
13,0.0,0.0,0.0,5994.0,0.0,0.0,0.1528824418783188
13,0.0,0.0,0.0,2704.0,1.0,1.0,0.1867484748363495
13,0.0,0.0,0.0,1629.0,1.0,1.0,0.28070443868637085
13,1.0,0.18549346016646848,156.0,841.0,1.0,1.0,0.24264810979366302
13,0.0,0.0,0.0,9055.0,1.0,1.0,0.1339179277420044
13,0.0,0.0,0.0,6043.0,0.0,0.0,0.21398533880710602
13,0.0,0.0,0.0,529.0,1.0,1.0,0.3727622330188751
13,0.0,0.0,0.0,2777.0,1.0,1.0,0.22304584085941315
13,0.0,0.0,0.0,4869.0,0.0,0.0,0.24848923087120056
13,0.0,0.0,0.0,4336.0,0.0,0.0,0.2633272409439087
13,0.0,0.0,0.0,1501.0,1.0,1.0,0.23578278720378876
13,0.0,0.0,0.0,9374.0,0.0,0.0,0.12501905858516693
13,0.0,0.0,0.0,9349.0,0.0,0.0,0.09408244490623474
13,0.0,0.0,0.0,3592.0,0.0,0.0,0.326213538646698
13,0.0,0.0,0.0,4001.0,0.0,0.0,0.24668161571025848
13,0.0,0.0,0.0,4767.0,0.0,0.0,0.2971634268760681
13,0.0,0.0,0.0,5805.0,0.0,0.0,0.15498386323451996
13,0.0,0.0,0.0,803.0,1.0,1.0,0.3353356719017029
13,0.0,0.0,0.0,2607.0,1.0,1.0,0.1916670948266983
13,0.0,0.0,0.0,5085.0,0.0,0.0,0.21731655299663544
14,0.0,0.0,0.0,4644.0,0.0,0.0,0.23677928745746613
14,0.0,0.0,0.0,5045.0,0.0,0.0,0.17026668787002563
14,0.0,0.0,0.0,8406.0,0.0,0.0,0.08848413079977036
14,0.0,0.0,0.0,6854.0,1.0,1.0,0.12409337610006332
14,0.0,0.0,0.0,9629.0,0.0,0.0,0.13506698608398438
14,0.0,0.0,0.0,9567.0,0.0,0.0,0.14130793511867523
14,0.0,0.0,0.0,2503.0,1.0,1.0,0.15373989939689636
14,0.0,0.0,0.0,4394.0,1.0,1.0,0.23460718989372253
14,0.0,0.0,0.0,2294.0,1.0,1.0,0.21021804213523865
14,0.0,0.0,0.0,5345.0,0.0,0.0,0.2191545069217682
14,0.0,0.0,0.0,10146.0,0.0,0.0,0.09295303374528885
14,0.0,0.0,0.0,719.0,1.0,1.0,0.37654176354408264
14,0.0,0.0,0.0,1858.0,1.0,1.0,0.24325673282146454
14,0.0,0.0,0.0,5205.0,0.0,0.0,0.32031190395355225
14,1.0,0.114307731826355,445.0,3893.0,1.0,1.0,0.11132241785526276
14,1.0,0.17829457364341086,184.0,1032.0,1.0,1.0,0.23478566110134125
14,0.0,0.0,0.0,4837.0,0.0,0.0,0.1809678077697754
14,0.0,0.0,0.0,8506.0,0.0,0.0,0.1287212073802948
14,0.0,0.0,0.0,4174.0,1.0,1.0,0.13572919368743896
14,0.0,0.0,0.0,4720.0,1.0,1.0,0.10919944941997528
14,0.0,0.0,0.0,5790.0,0.0,0.0,0.22692079842090607
14,0.0,0.0,0.0,5118.0,0.0,0.0,0.1887652575969696
14,0.0,0.0,0.0,9535.0,0.0,0.0,0.10480237007141113
14,0.0,0.0,0.0,10398.0,0.0,0.0,0.13482849299907684
14,0.0,0.0,0.0,10101.0,0.0,0.0,0.09834510833024979
14,0.0,0.0,0.0,1683.0,1.0,1.0,0.3098067045211792
14,0.0,0.0,0.0,612.0,1.0,1.0,0.4038099944591522
14,0.0,0.0,0.0,2545.0,1.0,1.0,0.3089424669742584
14,0.0,0.0,0.0,1827.0,1.0,1.0,0.25459060072898865
14,0.0,0.0,0.0,5483.0,1.0,1.0,0.18424302339553833
14,0.0,0.0,0.0,2016.0,1.0,1.0,0.26778218150138855
14,1.0,0.12,465.0,3875.0,1.0,1.0,0.11768099665641785
14,0.0,0.0,0.0,4862.0,0.0,0.0,0.24074439704418182
14,0.0,0.0,0.0,1723.0,1.0,1.0,0.26406338810920715
14,0.0,0.0,0.0,4964.0,0.0,0.0,0.22571110725402832
14,0.0,0.0,0.0,3462.0,1.0,1.0,0.11225820332765579
14,0.0,0.0,0.0,8664.0,0.0,0.0,0.11193574219942093
14,0.0,0.0,0.0,9161.0,0.0,0.0,0.0838913768529892
14,0.0,0.0,0.0,2512.0,1.0,1.0,0.19485752284526825
14,0.0,0.0,0.0,5150.0,0.0,0.0,0.19478486478328705
14,0.0,0.0,0.0,5788.0,0.0,0.0,0.16390426456928253
14,0.0,0.0,0.0,10090.0,0.0,0.0,0.09662575274705887
14,0.0,0.0,0.0,10476.0,0.0,0.0,0.13462400436401367
14,0.0,0.0,0.0,580.0,1.0,1.0,0.3428219258785248
14,0.0,0.0,0.0,4543.0,0.0,0.0,0.2550666630268097
14,0.0,0.0,0.0,1783.0,1.0,1.0,0.21172060072422028
14,0.0,0.0,0.0,5741.0,0.0,0.0,0.24150578677654266
14,1.0,0.20311714429361488,404.0,1989.0,1.0,1.0,0.18422184884548187
14,0.0,0.0,0.0,5243.0,0.0,0.0,0.2570168077945709
14,0.0,0.0,0.0,4006.0,1.0,1.0,0.09637095779180527
14,0.0,0.0,0.0,8552.0,0.0,0.0,0.10093525052070618
14,0.0,0.0,0.0,3925.0,1.0,1.0,0.10319890826940536
14,0.0,0.0,0.0,9611.0,0.0,0.0,0.13722960650920868
14,0.0,0.0,0.0,3046.0,1.0,1.0,0.13504157960414886
14,0.0,0.0,0.0,2138.0,1.0,1.0,0.2543935477733612
14,0.0,0.0,0.0,5798.0,0.0,0.0,0.18664316833019257
14,0.0,0.0,0.0,4988.0,0.0,0.0,0.19004710018634796
14,0.0,0.0,0.0,4925.0,0.0,0.0,0.2021012157201767
14,0.0,0.0,0.0,5275.0,0.0,0.0,0.2090069204568863
14,0.0,0.0,0.0,10209.0,0.0,0.0,0.09770405292510986
14,0.0,0.0,0.0,9817.0,0.0,0.0,0.08472373336553574
14,0.0,0.0,0.0,605.0,1.0,1.0,0.3479357063770294
14,0.0,0.0,0.0,1193.0,1.0,1.0,0.2715620994567871
14,0.0,0.0,0.0,1958.0,1.0,1.0,0.21437068283557892
15,0.0,0.0,0.0,5464.0,0.0,0.0,0.3096175193786621
15,0.0,0.0,0.0,4519.0,0.0,0.0,0.3145008981227875
15,0.0,0.0,0.0,1131.0,1.0,1.0,0.3742658793926239
15,0.0,0.0,0.0,3942.0,0.0,0.0,0.2608094811439514
15,0.0,0.0,0.0,4237.0,1.0,1.0,0.12328237295150757
15,0.0,0.0,0.0,3290.0,1.0,1.0,0.10885770618915558
15,0.0,0.0,0.0,8148.0,0.0,0.0,0.10636819899082184
15,0.0,0.0,0.0,2354.0,1.0,1.0,0.2466551959514618
15,0.0,0.0,0.0,792.0,1.0,1.0,0.32229185104370117
15,0.0,0.0,0.0,10042.0,0.0,0.0,0.0883854329586029
15,0.0,0.0,0.0,10832.0,0.0,0.0,0.11879969388246536
15,0.0,0.0,0.0,7626.0,0.0,0.0,0.107071653008461
15,0.0,0.0,0.0,7530.0,0.0,0.0,0.12191101908683777
15,0.0,0.0,0.0,7854.0,0.0,0.0,0.19832980632781982
15,0.0,0.0,0.0,1452.0,1.0,1.0,0.20763571560382843
15,1.0,0.09349736379613356,266.0,2845.0,1.0,1.0,0.10088038444519043
15,0.0,0.0,0.0,4774.0,1.0,1.0,0.2664121389389038
15,0.0,0.0,0.0,4083.0,1.0,1.0,0.1754043996334076
15,0.0,0.0,0.0,4373.0,0.0,0.0,0.2950151562690735
15,0.0,0.0,0.0,8816.0,0.0,0.0,0.13614535331726074
15,0.0,0.0,0.0,5139.0,0.0,0.0,0.22322890162467957
15,0.0,0.0,0.0,1198.0,1.0,1.0,0.24194583296775818
15,0.0,0.0,0.0,915.0,1.0,1.0,0.3168756663799286
15,0.0,0.0,0.0,10426.0,0.0,0.0,0.09037942439317703
15,0.0,0.0,0.0,1700.0,1.0,1.0,0.21802359819412231
15,0.0,0.0,0.0,9752.0,0.0,0.0,0.09556262940168381
15,0.0,0.0,0.0,8024.0,0.0,0.0,0.1260891556739807
15,0.0,0.0,0.0,7813.0,0.0,0.0,0.1211620345711708
15,0.0,0.0,0.0,3719.0,1.0,1.0,0.1242135614156723
15,0.0,0.0,0.0,7497.0,0.0,0.0,0.13345755636692047
15,0.0,0.0,0.0,873.0,1.0,1.0,0.27354946732521057
15,1.0,0.17931521355453583,508.0,2833.0,1.0,1.0,0.15167342126369476
15,0.0,0.0,0.0,2939.0,1.0,1.0,0.1783120185136795
15,0.0,0.0,0.0,2310.0,1.0,1.0,0.2305087000131607
15,0.0,0.0,0.0,2518.0,1.0,1.0,0.2149328589439392
15,0.0,0.0,0.0,4541.0,0.0,0.0,0.2932146191596985
15,0.0,0.0,0.0,4035.0,0.0,0.0,0.2730536162853241
15,0.0,0.0,0.0,9297.0,0.0,0.0,0.13610653579235077
15,0.0,0.0,0.0,10742.0,0.0,0.0,0.07677353173494339
15,0.0,0.0,0.0,7711.0,0.0,0.0,0.135186105966568
15,0.0,0.0,0.0,8035.0,0.0,0.0,0.16024643182754517
15,0.0,0.0,0.0,7551.0,0.0,0.0,0.16127309203147888
15,0.0,0.0,0.0,7881.0,0.0,0.0,0.1476299911737442
15,0.0,0.0,0.0,7207.0,0.0,0.0,0.08358635008335114
15,0.0,0.0,0.0,563.0,1.0,1.0,0.3008306920528412
15,0.0,0.0,0.0,4470.0,0.0,0.0,0.2871703803539276
15,1.0,0.21713917525773196,337.0,1552.0,1.0,1.0,0.25882232189178467
15,1.0,0.23837784371909002,241.0,1011.0,1.0,1.0,0.24479025602340698
15,0.0,0.0,0.0,5114.0,0.0,0.0,0.19391147792339325
15,0.0,0.0,0.0,3258.0,1.0,1.0,0.33339226245880127
15,0.0,0.0,0.0,8207.0,0.0,0.0,0.1269695907831192
15,0.0,0.0,0.0,3918.0,1.0,1.0,0.13825835287570953
15,0.0,0.0,0.0,929.0,1.0,1.0,0.29635268449783325
15,0.0,0.0,0.0,1716.0,1.0,1.0,0.20714826881885529
15,0.0,0.0,0.0,10969.0,0.0,0.0,0.12537093460559845
15,0.0,0.0,0.0,9958.0,0.0,0.0,0.10936922580003738
15,0.0,0.0,0.0,5528.0,1.0,1.0,0.10583699494600296
15,0.0,0.0,0.0,7581.0,0.0,0.0,0.12651464343070984
15,0.0,0.0,0.0,7660.0,0.0,0.0,0.10119318217039108
15,0.0,0.0,0.0,7980.0,0.0,0.0,0.15260303020477295
15,0.0,0.0,0.0,1306.0,1.0,1.0,0.21816645562648773
15,0.0,0.0,0.0,869.0,1.0,1.0,0.2526601254940033
15,0.0,0.0,0.0,2627.0,1.0,1.0,0.2221047431230545
15,0.0,0.0,0.0,4386.0,0.0,0.0,0.24096201360225677
16,0.0,0.0,0.0,3197.0,1.0,1.0,0.22645454108715057
16,0.0,0.0,0.0,774.0,1.0,1.0,0.31683149933815
16,0.0,0.0,0.0,8336.0,0.0,0.0,0.12960302829742432
16,0.0,0.0,0.0,2042.0,1.0,1.0,0.16974864900112152
16,0.0,0.0,0.0,7061.0,1.0,1.0,0.18402457237243652
16,0.0,0.0,0.0,1485.0,1.0,1.0,0.25184518098831177
16,0.0,0.0,0.0,5429.0,0.0,0.0,0.18363648653030396
16,0.0,0.0,0.0,385.0,1.0,1.0,0.4795430302619934
16,0.0,0.0,0.0,3956.0,0.0,0.0,0.1661861687898636
16,0.0,0.0,0.0,12947.0,0.0,0.0,0.06803856045007706
16,0.0,0.0,0.0,12159.0,0.0,0.0,0.06928197294473648
16,0.0,0.0,0.0,960.0,1.0,1.0,0.2598487138748169
16,0.0,0.0,0.0,1147.0,1.0,1.0,0.27594900131225586
16,0.0,0.0,0.0,596.0,1.0,1.0,0.39650997519493103
16,1.0,0.2406311637080868,244.0,1014.0,1.0,1.0,0.2561456561088562
16,1.0,0.14359075646849695,727.0,5063.0,1.0,1.0,0.10575923323631287
16,0.0,0.0,0.0,1206.0,1.0,1.0,0.27402713894844055
16,0.0,0.0,0.0,8947.0,0.0,0.0,0.15444201231002808
16,0.0,0.0,0.0,6032.0,1.0,1.0,0.12267526984214783
16,0.0,0.0,0.0,7663.0,0.0,0.0,0.25534021854400635
16,0.0,0.0,0.0,517.0,1.0,1.0,0.3882964253425598
16,0.0,0.0,0.0,2859.0,1.0,1.0,0.3223946988582611
16,0.0,0.0,0.0,568.0,1.0,1.0,0.39812129735946655
16,0.0,0.0,0.0,14225.0,0.0,0.0,0.08570856600999832
16,0.0,0.0,0.0,9617.0,1.0,1.0,0.092636339366436
16,0.0,0.0,0.0,4243.0,1.0,1.0,0.08233951032161713
16,0.0,0.0,0.0,962.0,1.0,1.0,0.292610228061676
16,0.0,0.0,0.0,936.0,1.0,1.0,0.259551465511322
16,0.0,0.0,0.0,698.0,1.0,1.0,0.31393033266067505
16,0.0,0.0,0.0,1783.0,1.0,1.0,0.22308076918125153
16,1.0,0.11351122405760271,268.0,2361.0,1.0,1.0,0.12399955093860626
16,1.0,0.20545609548167093,723.0,3519.0,1.0,1.0,0.14805267751216888
16,0.0,0.0,0.0,5178.0,0.0,0.0,0.2708507180213928
16,0.0,0.0,0.0,1221.0,1.0,1.0,0.27069881558418274
16,0.0,0.0,0.0,902.0,1.0,1.0,0.3090054392814636
16,0.0,0.0,0.0,2878.0,1.0,1.0,0.13309712707996368
16,0.0,0.0,0.0,2050.0,1.0,1.0,0.15735554695129395
16,0.0,0.0,0.0,6980.0,0.0,0.0,0.1620311439037323
16,0.0,0.0,0.0,9131.0,0.0,0.0,0.14137139916419983
16,0.0,0.0,0.0,5184.0,1.0,1.0,0.15675808489322662
16,0.0,0.0,0.0,3406.0,1.0,1.0,0.18482635915279388
16,0.0,0.0,0.0,525.0,1.0,1.0,0.4507845938205719
16,0.0,0.0,0.0,12468.0,0.0,0.0,0.07631026953458786
16,0.0,0.0,0.0,12937.0,0.0,0.0,0.11271850019693375
16,0.0,0.0,0.0,942.0,1.0,1.0,0.28206518292427063
16,0.0,0.0,0.0,964.0,1.0,1.0,0.2699792683124542
16,0.0,0.0,0.0,1082.0,1.0,1.0,0.36952510476112366
16,0.0,0.0,0.0,590.0,1.0,1.0,0.35422301292419434
16,0.0,0.0,0.0,1043.0,1.0,1.0,0.22834180295467377
16,0.0,0.0,0.0,8101.0,0.0,0.0,0.16203497350215912
16,0.0,0.0,0.0,7629.0,0.0,0.0,0.17967331409454346
16,0.0,0.0,0.0,5781.0,1.0,1.0,0.14317628741264343
16,0.0,0.0,0.0,11517.0,0.0,0.0,0.11915137618780136
16,0.0,0.0,0.0,3322.0,1.0,1.0,0.20017433166503906
16,0.0,0.0,0.0,1669.0,1.0,1.0,0.2557310461997986
16,0.0,0.0,0.0,4834.0,1.0,1.0,0.20825006067752838
16,0.0,0.0,0.0,512.0,1.0,1.0,0.41086459159851074
16,0.0,0.0,0.0,4211.0,0.0,0.0,0.2532068192958832
16,0.0,0.0,0.0,13228.0,0.0,0.0,0.07690589129924774
16,0.0,0.0,0.0,662.0,1.0,1.0,0.4431488513946533
16,0.0,0.0,0.0,599.0,1.0,1.0,0.39694836735725403
16,0.0,0.0,0.0,964.0,1.0,1.0,0.3029317855834961
16,0.0,0.0,0.0,1937.0,1.0,1.0,0.22643017768859863
16,0.0,0.0,0.0,903.0,1.0,1.0,0.37401026487350464
17,0.0,0.0,0.0,10022.0,0.0,0.0,0.1009686142206192
17,0.0,0.0,0.0,4423.0,1.0,1.0,0.07185009866952896
17,0.0,0.0,0.0,10189.0,0.0,0.0,0.10437614470720291
17,0.0,0.0,0.0,738.0,1.0,1.0,0.26996535062789917
17,0.0,0.0,0.0,4206.0,0.0,0.0,0.2230820506811142
17,0.0,0.0,0.0,1335.0,1.0,1.0,0.3191518783569336
17,0.0,0.0,0.0,2028.0,1.0,1.0,0.24231933057308197
17,0.0,0.0,0.0,601.0,1.0,1.0,0.3471401333808899
17,0.0,0.0,0.0,9638.0,0.0,0.0,0.1544736921787262
17,0.0,0.0,0.0,1193.0,1.0,1.0,0.22449298202991486
17,0.0,0.0,0.0,4558.0,1.0,1.0,0.2510080635547638
17,0.0,0.0,0.0,5886.0,0.0,0.0,0.1960572451353073
17,0.0,0.0,0.0,5610.0,0.0,0.0,0.16607365012168884
17,0.0,0.0,0.0,5689.0,0.0,0.0,0.1856130212545395
17,1.0,0.0933422549347608,279.0,2989.0,1.0,1.0,0.10107134282588959
17,1.0,0.18549346016646848,156.0,841.0,1.0,1.0,0.2527100145816803
17,0.0,0.0,0.0,9855.0,1.0,1.0,0.15237818658351898
17,0.0,0.0,0.0,10181.0,0.0,0.0,0.10202281922101974
17,0.0,0.0,0.0,9739.0,0.0,0.0,0.11585444957017899
17,0.0,0.0,0.0,449.0,1.0,1.0,0.554691731929779
17,0.0,0.0,0.0,3978.0,0.0,0.0,0.18565428256988525
17,0.0,0.0,0.0,1923.0,1.0,1.0,0.19617073237895966
17,0.0,0.0,0.0,2393.0,1.0,1.0,0.17076712846755981
17,0.0,0.0,0.0,4323.0,1.0,1.0,0.1400144398212433
17,0.0,0.0,0.0,1356.0,1.0,1.0,0.24827826023101807
17,0.0,0.0,0.0,1241.0,1.0,1.0,0.25156259536743164
17,0.0,0.0,0.0,917.0,1.0,1.0,0.3910439908504486
17,0.0,0.0,0.0,5001.0,1.0,1.0,0.2272745668888092
17,0.0,0.0,0.0,6428.0,0.0,0.0,0.25268855690956116
17,0.0,0.0,0.0,5719.0,0.0,0.0,0.17716869711875916
17,0.0,0.0,0.0,5579.0,0.0,0.0,0.13390277326107025
17,1.0,0.26928471248246844,192.0,713.0,1.0,1.0,0.32502979040145874
17,0.0,0.0,0.0,9907.0,0.0,0.0,0.10882683843374252
17,0.0,0.0,0.0,4220.0,0.0,0.0,0.3334614932537079
17,0.0,0.0,0.0,2482.0,1.0,1.0,0.20203332602977753
17,0.0,0.0,0.0,3712.0,1.0,1.0,0.2441830188035965
17,0.0,0.0,0.0,1757.0,1.0,1.0,0.24188072979450226
17,0.0,0.0,0.0,630.0,1.0,1.0,0.4073462188243866
17,0.0,0.0,0.0,5372.0,0.0,0.0,0.18372438848018646
17,0.0,0.0,0.0,8930.0,0.0,0.0,0.1662900149822235
17,0.0,0.0,0.0,12746.0,0.0,0.0,0.08840679377317429
17,0.0,0.0,0.0,1038.0,1.0,1.0,0.22827103734016418
17,0.0,0.0,0.0,1050.0,1.0,1.0,0.2541083097457886
17,0.0,0.0,0.0,1368.0,1.0,1.0,0.23125091195106506
17,0.0,0.0,0.0,5808.0,0.0,0.0,0.21939615905284882
17,0.0,0.0,0.0,4636.0,1.0,1.0,0.21799825131893158
17,0.0,0.0,0.0,5850.0,0.0,0.0,0.17044302821159363
17,1.0,0.2461734693877551,193.0,784.0,1.0,1.0,0.2878660261631012
17,0.0,0.0,0.0,1513.0,1.0,1.0,0.24638602137565613
17,0.0,0.0,0.0,409.0,1.0,1.0,0.48147550225257874
17,0.0,0.0,0.0,2230.0,1.0,1.0,0.2579807639122009
17,0.0,0.0,0.0,4497.0,0.0,0.0,0.2585033178329468
17,0.0,0.0,0.0,1315.0,1.0,1.0,0.3000258505344391
17,0.0,0.0,0.0,766.0,1.0,1.0,0.3189098536968231
17,0.0,0.0,0.0,668.0,1.0,1.0,0.4579179883003235
17,0.0,0.0,0.0,8822.0,0.0,0.0,0.14884261786937714
17,0.0,0.0,0.0,9979.0,0.0,0.0,0.10415363311767578
17,0.0,0.0,0.0,13185.0,0.0,0.0,0.09962024539709091
17,0.0,0.0,0.0,1384.0,1.0,1.0,0.21748435497283936
17,0.0,0.0,0.0,4646.0,0.0,0.0,0.21990633010864258
17,0.0,0.0,0.0,5689.0,1.0,1.0,0.24681329727172852
17,0.0,0.0,0.0,3744.0,1.0,1.0,0.24488788843154907
17,0.0,0.0,0.0,5707.0,0.0,0.0,0.20666107535362244
17,0.0,0.0,0.0,5838.0,0.0,0.0,0.24313943088054657
18,0.0,0.0,0.0,4761.0,0.0,0.0,0.30172133445739746
18,0.0,0.0,0.0,4289.0,0.0,0.0,0.3070518970489502
18,0.0,0.0,0.0,9527.0,1.0,1.0,0.153976172208786
18,0.0,0.0,0.0,2609.0,1.0,1.0,0.12404156476259232
18,0.0,0.0,0.0,9515.0,0.0,0.0,0.08437208086252213
18,0.0,0.0,0.0,5642.0,0.0,0.0,0.21357502043247223
18,0.0,0.0,0.0,5957.0,0.0,0.0,0.21313868463039398
18,0.0,0.0,0.0,11366.0,0.0,0.0,0.0911916121840477
18,0.0,0.0,0.0,9268.0,0.0,0.0,0.10323813557624817
18,0.0,0.0,0.0,9846.0,0.0,0.0,0.13438647985458374
18,0.0,0.0,0.0,10182.0,0.0,0.0,0.10435079038143158
18,0.0,0.0,0.0,9009.0,0.0,0.0,0.08889488130807877
18,0.0,0.0,0.0,2339.0,1.0,1.0,0.12262327969074249
18,0.0,0.0,0.0,4114.0,0.0,0.0,0.28716325759887695
18,0.0,0.0,0.0,966.0,1.0,1.0,0.3044072091579437
18,1.0,0.12,465.0,3875.0,1.0,1.0,0.1222090944647789
18,0.0,0.0,0.0,1037.0,1.0,1.0,0.3359604477882385
18,0.0,0.0,0.0,4005.0,1.0,1.0,0.2674184739589691
18,0.0,0.0,0.0,4913.0,0.0,0.0,0.2593822777271271
18,0.0,0.0,0.0,9060.0,0.0,0.0,0.10623712837696075
18,0.0,0.0,0.0,2926.0,1.0,1.0,0.10472816973924637
18,0.0,0.0,0.0,7626.0,1.0,1.0,0.11566632241010666
18,0.0,0.0,0.0,9557.0,0.0,0.0,0.13564294576644897
18,0.0,0.0,0.0,9290.0,0.0,0.0,0.11343518644571304
18,0.0,0.0,0.0,9802.0,0.0,0.0,0.07341746240854263
18,0.0,0.0,0.0,9808.0,0.0,0.0,0.08656022697687149
18,0.0,0.0,0.0,10659.0,0.0,0.0,0.1134355366230011
18,0.0,0.0,0.0,5882.0,0.0,0.0,0.19105257093906403
18,0.0,0.0,0.0,4512.0,1.0,1.0,0.1947169452905655
18,0.0,0.0,0.0,8985.0,0.0,0.0,0.10665379464626312
18,0.0,0.0,0.0,3549.0,1.0,1.0,0.26589131355285645
18,1.0,0.21713917525773196,337.0,1552.0,1.0,1.0,0.2669660151004791
18,0.0,0.0,0.0,1464.0,1.0,1.0,0.3605366349220276
18,0.0,0.0,0.0,5019.0,0.0,0.0,0.2952033579349518
18,0.0,0.0,0.0,2986.0,1.0,1.0,0.10299602895975113
18,0.0,0.0,0.0,8710.0,0.0,0.0,0.08751627802848816
18,0.0,0.0,0.0,7431.0,1.0,1.0,0.10851927846670151
18,0.0,0.0,0.0,9656.0,0.0,0.0,0.11663919687271118
18,0.0,0.0,0.0,9723.0,0.0,0.0,0.07401987910270691
18,0.0,0.0,0.0,5694.0,0.0,0.0,0.18147438764572144
18,0.0,0.0,0.0,10252.0,0.0,0.0,0.1799660176038742
18,0.0,0.0,0.0,9197.0,0.0,0.0,0.10896825045347214
18,0.0,0.0,0.0,9276.0,0.0,0.0,0.07456719875335693
18,0.0,0.0,0.0,10407.0,0.0,0.0,0.11240506917238235
18,0.0,0.0,0.0,4020.0,1.0,1.0,0.14682848751544952
18,0.0,0.0,0.0,2487.0,1.0,1.0,0.1424422264099121
18,0.0,0.0,0.0,4623.0,0.0,0.0,0.2574198544025421
18,0.0,0.0,0.0,1898.0,1.0,1.0,0.30140402913093567
18,0.0,0.0,0.0,9107.0,0.0,0.0,0.10991694033145905
18,0.0,0.0,0.0,8291.0,0.0,0.0,0.11824937909841537
18,0.0,0.0,0.0,9593.0,0.0,0.0,0.13886985182762146
18,0.0,0.0,0.0,6634.0,1.0,1.0,0.11458723992109299
18,0.0,0.0,0.0,10001.0,0.0,0.0,0.14338940382003784
18,0.0,0.0,0.0,5689.0,0.0,0.0,0.1732950061559677
18,0.0,0.0,0.0,5555.0,0.0,0.0,0.17206452786922455
18,0.0,0.0,0.0,3354.0,1.0,1.0,0.18341577053070068
18,0.0,0.0,0.0,9484.0,0.0,0.0,0.11772198975086212
18,0.0,0.0,0.0,11226.0,0.0,0.0,0.11102241277694702
18,0.0,0.0,0.0,9803.0,0.0,0.0,0.11511800438165665
18,0.0,0.0,0.0,1321.0,1.0,1.0,0.3023104965686798
18,0.0,0.0,0.0,4016.0,0.0,0.0,0.3113436996936798
18,0.0,0.0,0.0,2043.0,1.0,1.0,0.29231345653533936
18,1.0,0.09941912421805184,445.0,4476.0,1.0,1.0,0.0991545245051384
18,1.0,0.0933422549347608,279.0,2989.0,1.0,1.0,0.10223187506198883
19,0.0,0.0,0.0,5952.0,1.0,1.0,0.20023038983345032
19,0.0,0.0,0.0,5432.0,1.0,1.0,0.18827439844608307
19,0.0,0.0,0.0,3983.0,1.0,1.0,0.17640091478824615
19,0.0,0.0,0.0,1445.0,1.0,1.0,0.20063869655132294
