_step,_timestamp,val-aux/alfworld/reward/std@2,val-aux/alfworld/reward/best@16/mean,training/epoch,response_length/mean,actor/kl_loss,prompt_length/min,timing_s/dump_rollout_generations,critic/rewards_teacher/min,diag/group_teacher_minus_on_reward_mean,val-aux/alfworld/reward/mean@1,timing_per_token_ms/gen,val-aux/alfworld/reward/worst@8/mean,global_seqlen/min,val-aux/alfworld/reward/best@16/std,actor/off_pg_loss,perf/throughput,response_length/max,val-core/alfworld/reward/best@94/std,val-aux/alfworld/reward/best@3/std,diag/exp_token_ratio,critic/rewards_sum/max,val-aux/alfworld/reward/worst@3/std,critic/rewards/max,exp_mask_ratio,val-aux/alfworld/reward/best@64/std,diag/entropy_onpolicy_token_std,val-aux/alfworld/reward/worst@94/mean,diag/teacher_adv_pos_ratio,diag/reward_teacher_mean,actor/on_pg_clipfrac_lower,val-core/alfworld/reward/mean@94,actor/on_pg_loss,response_length/clip_ratio,global_seqlen/balanced_max,prompt_length/mean,critic/rewards_teacher/mean,critic/advantages/min,val-aux/alfworld/reward/best@8/mean,critic/rewards_sum/mean,actor/grad_norm,val-aux/alfworld/reward/worst@2/mean,critic/returns/max,global_seqlen/max,actor/entropy_loss,val-aux/alfworld/reward/best@3/mean,diag/reward_onpolicy_mean,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/best@32/std,diag/group_gap_count,diag/adv_onpolicy_sample_mean,luffy/tasks_with_partial_teacher,diag/adv_teacher_token_mean,actor/on_pg_clipfrac,luffy/total_onpolicy_kept,timing_s/adv,critic/returns/min,perf/mfu/actor,diag/group_teacher_minus_on_reward_std,diag/entropy_offpolicy_token_mean,actor/pg_loss,val-aux/alfworld/reward/worst@2/std,global_seqlen/mean,val-core/alfworld/reward/best@94/mean,val-aux/alfworld/reward/best@2/std,prompt_length/max,training/global_step,critic/advantages/mean,critic/score/max,diag/entropy_teacher_token_mean,timing_per_token_ms/update_actor,critic/rewards_last/mean,val-aux/alfworld/reward/best@32/mean,prompt_length/clip_ratio,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@4/std,global_seqlen/minmax_diff,diag/entropy_onpolicy_token_mean,timing_s/reward,critic/rewards_onpolicy/max,perf/total_num_tokens,perf/time_per_step,response_length/min,diag/adv_onpolicy_token_mean,luffy/tasks_with_full_teacher,critic/rewards_last/min,timing_s/testing,critic/rewards_onpolicy/count,critic/rewards_onpolicy/mean,diag/teacher_token_ratio,critic/returns/mean,timing_per_token_ms/adv,timing_s/old_log_prob,actor/ppo_kl,val-aux/alfworld/reward/worst@94/std,val-aux/alfworld/reward/worst@32/std,timing_s/update_actor,diag/onpolicy_adv_pos_ratio,val-aux/alfworld/reward/worst@64/mean,_runtime,timing_s/ref,critic/advantages/max,perf/max_memory_reserved_gb,critic/rewards/mean,critic/rewards_last/max,critic/rewards_onpolicy/min,val-aux/alfworld/reward/std@94,val-aux/alfworld/reward/best@2/mean,luffy/onpolicy_replaced_by_teacher,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/mean@3,training/num_term_traj,critic/rewards_teacher/count,actor/kl_coef,timing_s/step,perf/max_memory_allocated_gb,timing_s/gen,val-aux/alfworld/reward/std@3,timing_per_token_ms/ref,val-aux/alfworld/reward/best@4/mean,critic/score/min,val-aux/alfworld/reward/worst@16/std,critic/rewards_sum/min,luffy/tasks_without_teacher,actor/lr,critic/rewards/min,val-aux/alfworld/reward/best@4/std,training/num_not_none_traj,val-aux/alfworld/reward/best@64/mean,critic/rewards_teacher/max,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/worst@3/mean,luffy/total_teacher_rollouts,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@4/mean,global_seqlen/balanced_min,val-aux/alfworld/reward/worst@64/std,critic/score/mean,val-aux/alfworld/reward/worst@32/mean,run_id,label,teacher_use_log_prob,teacher_sampling
36,1767251992.396104,,,0,5629.953125,0.6255325078964233,296,0.1684100739657879,,,,0.7983432427103396,,52558,,,314.181690664956,12862,,,,1,,1,0.0,,,,,,0,,,0.015625,96763,417.5,,-2.4748666286468506,,0.390625,1.2530100345611572,,2.4748666286468506,177968,0.1402921825647354,,,,,,,,,0,,0.008561559021472931,-2.4748666286468506,0.21198782196221605,,,-0.12731811217963696,,96759.25,,,737,36,-0.05453282222151756,1,,0.03450073519185848,0.390625,,0.125,260.01935958862305,,125410,,0.0017458423972129822,,387037,307.9722748808563,530,,,0,,,,,-0.05453282222151756,2.2120776622061794e-05,3.4730521589517593,0,,,13.35306104645133,,,10756.818043545,3.2912220396101475,2.4748666286468506,101.16796875,0.390625,1,,,,,,,25,,0.001,307.9722748808563,66.83260822296143,287.65664218366146,,0.008503636705560832,,0,,0,,1e-06,0,,64,,,,,,,,,96753,,0.390625,,9ggix50f,Vanilla GRPO,,
37,1767252409.4217558,,,0,5987.21875,0.11315357685089111,296,0.19835840165615082,,,,1.0326362945118293,,62495,,,245.09428455288173,18202,,,,1,,1,0.0,,,,,,0,,,0.015625,102213,400.75,,-1.20761239528656,,0.359375,1.6249662637710571,,2.4748666286468506,146412,0.1371038258075714,,,,,,,,,0,,0.010467290878295898,-1.20761239528656,0.21110155804150063,,,0.011125758290290833,,102207.5,,,733,37,-0.05075763911008835,1,,0.034302046103661527,0.359375,,0.125,260.6393852233887,,83917,,0.0034524500370025635,,408830,417.01298823207617,681,,,0,,,,,-0.05075763911008835,2.5603040085844724e-05,3.755474127829075,0,,,14.023705508559942,,,11032.690052633,3.308012954890728,2.4748666286468506,101.16796875,0.359375,1,,,,,,,23,,0.001,417.01298823207617,71.25931453704834,395.68764060363173,,0.008091414414036954,,0,,0,,1e-06,0,,64,,,,,,,,,102194,,0.359375,,9ggix50f,Vanilla GRPO,,
38,1767252685.2937515,,,0,5345.25,0.23951663076877594,296,0.17777639999985695,,,,0.7523624221986182,,68616,,,330.8814443630025,10319,,,,1,,1,0.0,,,,,,0,,,0.015625,91282,359.625,,-1.6201815605163574,,0.359375,1.2173771858215332,,2.4748666286468506,111040,0.16246455907821655,,,,,,,,,0,,0.008778918534517288,-1.6201815605163574,0.20865470492388474,,,-0.06342845223844051,,91278.0,,,544,38,-0.024035142734646797,1,,0.03352422928280666,0.359375,,0.125,260.9710807800293,,42424,,0.00346982479095459,,365112,275.8631574995816,830,,,0,,,,,-0.024035142734646797,2.4044453577305837e-05,3.099524311721325,0,,,12.240098401904106,,,11418.454748901,2.930516764521599,2.4748666286468506,103.236328125,0.359375,1,,,,,,,23,,0.001,275.8631574995816,71.25931453704834,257.3801751844585,,0.008026350173430615,,0,,0,,1e-06,0,,64,,,,,,,,,91271,,0.359375,,9ggix50f,Vanilla GRPO,,
39,1767253071.0584257,,,0,4777.265625,0.15593750774860382,296,0.20884337276220322,,,,1.2048622461479934,,64524,,,212.26843777320593,21580,,,,1,,1,0.0,,,,,,0,,,0.015625,88474,340.375,,-1.6201815605163574,,0.40625,1.5194813013076782,,1.6201815605163574,103254,0.17891551554203033,,,,,,,,,0,,0.015420522540807724,-1.6201815605163574,0.19851937692981328,,,-0.1375025473535061,,81882.25,,,467,39,-0.09050057083368301,1,,0.03486388403750926,0.40625,,0.125,261.3805809020996,,38730,,0.002705514430999756,,327529,385.7485873028636,951,,,0,,,,,-0.09050057083368301,4.708139597045673e-05,2.950866010040045,0,,,11.41893307492137,,,11572.813060921,2.74601798504591,1.6201815605163574,103.236328125,0.40625,1,,,,,,,26,,0.001,385.7485873028636,75.59642171859741,368.3806074485183,,0.008384045336583662,,0,,0,,1e-06,0,,64,,,,,,,,,79677,,0.40625,,9ggix50f,Vanilla GRPO,,
40,1767253225.4167793,,,0,4068.078125,0.13826142251491547,296,0.13803274929523468,,,,0.5335613231186699,,55976,,,456.64044353900897,9833,,,,1,,1,0.0,,,,,,0,,,0.015625,70495,337.0,,-1.6201815605163574,,0.484375,1.289099931716919,,2.4748666286468506,85950,0.2000582069158554,,,,,,,,,0,,0.0065699294209480286,-1.6201815605163574,0.18276518077154472,,,-0.03585060127079487,,70481.25,,,492,40,-0.0476071760058403,1,,0.035772785759779796,0.484375,,0.125,260.9557685852051,,29974,,0.0020706504583358765,,281925,154.3473667241633,494,,,0,,,,,-0.0476071760058403,2.3303819884536768e-05,2.6983884759247303,0,,,10.085242625325918,,,12020.411124934,2.479617267847061,2.4748666286468506,103.236328125,0.484375,1,,,,,,,31,,0.001,154.3473667241633,75.59642171859741,138.91642540320754,,0.008795308212634783,,0,,0,,1e-06,0,,64,,,,,,,,,70471,,0.484375,,9ggix50f,Vanilla GRPO,,
41,1767253673.0148308,,,0,5959.84375,0.4432065486907959,296,0.21824908256530762,,,,1.1183463719409292,,84958,,,226.24908291134983,21580,,,,1,,1,0.0,,,,,,0,,,0.015625,106297,369.125,,-0.935412585735321,,0.34375,1.2116862535476685,,2.4748666286468506,124008,0.14030082523822784,,,,,,,,,0,,0.012321274727582932,-0.935412585735321,0.20843307290513927,,,-0.08699210360646248,,101263.5,,,546,41,-0.03876523673534393,1,,0.034144914158493286,0.34375,,0.125,262.11585998535156,,39050,,0.002705242484807968,,405054,447.5752948783338,1262,,,0,,,,,-0.03876523673534393,3.0418844715971036e-05,3.622004944831133,0,,,13.830534059554338,,,12540.803620092,3.297897767275572,2.4748666286468506,103.236328125,0.34375,1,,,,,,,22,,0.001,447.5752948783338,75.59642171859741,426.5708566494286,,0.00814187186714752,,0,,0,,1e-06,0,,64,,,,,,,,,99574,,0.34375,,9ggix50f,Vanilla GRPO,,
42,1767254193.4073112,,,0,6510.03125,0.017915941774845123,296,0.2271096669137478,,,,1.1927749756216763,,87130,,,213.87723368400208,21580,,,,1,,1,0.0,,,,,,0,,,0.015625,113498,446.0,,-2.4748666286468506,,0.40625,1.3313111066818237,,2.4748666286468506,134666,0.1345064789056778,,,,,,,,,0,,0.010557375848293304,-2.4748666286468506,0.21185807514935742,,,0.2976625021547079,,111296.5,,,708,42,-0.07068157941102982,1,,0.03495800418122479,0.40625,,0.125,262.3724060058594,,47536,,0.0036404989659786224,,445186,520.3756289668381,744,,,0,,,,,-0.07068157941102982,2.3714527968744086e-05,3.897474307566881,0,,,15.562814049422741,,,12781.867597027,3.689857143908739,2.4748666286468506,103.236328125,0.40625,1,,,,,,,26,,0.001,520.3756289668381,76.04878377914429,496.9601513929665,,0.008288349462716121,,0,,0,,1e-06,0,,64,,,,,,,,,110541,,0.40625,,9ggix50f,Vanilla GRPO,,
43,1767254434.4713054,,,0,3906.015625,0.7872356176376343,296,0.12651176005601883,,,,0.9052562486247487,,54696,,,281.7568450441929,8605,,,,1,,1,0.0,,,,,,0,,,0.015625,67933,338.875,,-2.4748666286468506,,0.484375,1.3023250102996826,,1.6201815605163574,76038,0.18515987694263458,,,,,,,,,0,,0.00651845708489418,-2.4748666286468506,0.186235563076867,,,-0.16451030410826206,,67918.25,,,470,43,-0.06510045379400253,1,,0.035853528954456704,0.484375,,0.125,262.64966201782227,,21342,,0.0011849328875541687,,271673,241.05270624160767,536,,,0,,,,,-0.06510045379400253,2.399376119413479e-05,2.501241285353899,0,,,9.740435771644115,,,13065.51874685,2.354518175125122,1.6201815605163574,103.236328125,0.484375,1,,,,,,,31,,0.001,241.05270624160767,76.04878377914429,226.3004833124578,,0.008666736021338602,,0,,0,,1e-06,0,,64,,,,,,,,,67904,,0.484375,,9ggix50f,Vanilla GRPO,,
44,1767254718.1224897,,,0,5389.34375,0.1960340142250061,296,0.14802466705441475,,,,0.7727423020726815,,67651,,,324.82336405477463,10330,,,,1,,1,0.0,,,,,,0,,,0.015625,92136,369.0,,-2.4748666286468506,,0.421875,1.32880437374115,,1.6201815605163574,133513,0.14438234269618988,,,,,,,,,0,,0.007104314863681793,-2.4748666286468506,0.22614978171390435,,,-0.017528142780065536,,92133.5,,,542,44,-0.03477773442864418,1,,0.03071424065907683,0.421875,,0.125,262.81960678100586,,65862,,0.0013750307261943817,,368534,283.64185029640794,511,,,0,,,,,-0.03477773442864418,1.9277230496187036e-05,2.904565069824457,0,,,11.319241967052221,,,13335.866840617,2.70980579033494,1.6201815605163574,103.236328125,0.421875,1,,,,,,,27,,0.001,283.64185029640794,76.04878377914429,266.53272934630513,,0.007352932946037381,,0,,0,,1e-06,0,,64,,,,,,,,,92129,,0.421875,,9ggix50f,Vanilla GRPO,,
45,1767254988.4705985,,,0,4823.34375,0.20782774686813354,296,0.13240432366728783,,,,0.8221801988234981,,64632,,,306.96781202412825,9041,,,,1,,1,0.0,,,,,,0,,,0.015625,82990,363.25,,-1.6201815605163574,,0.515625,1.4720124006271362,,1.6201815605163574,102287,0.13893939554691315,,,,,,,,,0,,0.006732068955898285,-1.6201815605163574,0.20281947842047018,,,-0.06643149629235268,,82985.5,,,469,45,-0.039957087486982346,1,,0.033184907122292856,0.515625,,0.125,262.69759368896484,,37655,,0.0011590532958507538,,331942,270.33941914886236,584,,,0,,,,,-0.039957087486982346,2.0280859173886657e-05,2.777256339788437,0,,,11.015464439988136,,,13828.398286703,2.5879824943840504,1.6201815605163574,103.236328125,0.515625,1,,,,,,,33,,0.001,270.33941914886236,76.04878377914429,253.80209429562092,,0.0077964900325480065,,0,,0,,1e-06,0,,64,,,,,,,,,82982,,0.515625,,9ggix50f,Vanilla GRPO,,
46,1767255481.0019658,,,0,5720.96875,0.2537381052970886,296,0.2184070236980915,,,,1.2869981579735819,,76494,,,198.91555125398247,21580,,,,1,,1,0.0,,,,,,0,,,0.015625,101570,402.125,,-2.4748666286468506,,0.5,1.3297796249389648,,2.4748666286468506,114915,0.1271972507238388,,,,,,,,,0,,0.01034025102853775,-2.4748666286468506,0.19864349627909933,,,-0.06807763502001762,,97969.5,,,576,46,-0.055385421961545944,1,,0.035925910505528784,0.5,,0.125,263.41362380981445,,38421,,0.0052413977682590485,,391878,492.5180529244244,1341,,,0,,,,,-0.055385421961545944,2.6386403494296058e-05,3.606597613543272,0,,,14.07857395708561,,,14130.9048665,3.34932604059577,2.4748666286468506,103.236328125,0.5,1,,,,,,,32,,0.001,492.5180529244244,76.04878377914429,471.2240795567632,,0.00854685907500745,,0,,0,,1e-06,0,,64,,,,,,,,,96766,,0.5,,9ggix50f,Vanilla GRPO,,
47,1767255783.5085967,,,0,4940.5625,0.39849260449409485,296,0.158904779702425,,,,0.901073192697764,,58634,,,281.7331535466165,9790,,,,1,,1,0.0,,,,,,0,,,0.015625,85231,385.875,,-2.4748666286468506,,0.53125,1.5862113237380981,,2.4748666286468506,119068,0.1272038370370865,,,,,,,,,0,,0.006031543016433716,-2.4748666286468506,0.2006294392543709,,,-0.0867419671267271,,85223.0,,,560,47,-0.026673248037695885,1,,0.034201319708633555,0.53125,,0.125,263.3839416503906,,60434,,0.0022759847342967987,,340892,302.4954604282975,589,,,0,,,,,-0.026673248037695885,1.7693413211321227e-05,2.999926295131445,0,,,11.658956278115511,,,14403.425241761,2.733133442699909,2.4748666286468506,103.236328125,0.53125,1,,,,,,,34,,0.001,302.4954604282975,76.04878377914429,284.9157392382622,,0.008017593380601214,,0,,0,,1e-06,0,,64,,,,,,,,,85217,,0.53125,,9ggix50f,Vanilla GRPO,,
48,1767256056.0289176,,,0,4547.65625,0.27350497245788574,296,0.14734799414873123,,,,0.8787027993085068,,52473,,,289.7144463331802,11626,,,,1,,1,0.0,,,,,,0,,,0.015625,78957,386.75,,-1.6201815605163574,,0.5,1.2135475873947144,,1.6201815605163574,110303,0.1392192393541336,,,,,,,,,0,,0.007407058030366898,-1.6201815605163574,0.19760689436196696,,,-0.07655184715986252,,78950.5,,,575,48,-0.029205648228526115,1,,0.03467149233770265,0.5,,0.125,264.1180992126465,,57830,,0.0015090331435203552,,315802,272.51143668964505,506,,,0,,,,,-0.029205648228526115,2.3454753390944e-05,2.897165399044752,0,,,10.949326623231173,,,14710.156593879,2.74290631711483,1.6201815605163574,103.236328125,0.5,1,,,,,,,32,,0.001,272.51143668964505,76.04878377914429,255.74644973874092,,0.008685525478352987,,0,,0,,1e-06,0,,64,,,,,,,,,78941,,0.5,,9ggix50f,Vanilla GRPO,,
49,1767256362.7603745,,,0,5248.859375,0.552504301071167,296,0.15146498382091522,,,,0.8645147070906437,,78090,,,294.25821051969496,9684,,,,1,,1,0.0,,,,,,0,,,0.015625,90262,392.125,,-1.6201815605163574,,0.40625,1.753288984298706,,2.4748666286468506,105499,0.1368279606103897,,,,,,,,,0,,0.006497431546449661,-1.6201815605163574,0.23201887329146137,,,-0.05955470912158489,,90255.75,,,494,49,-0.03939421474933624,1,,0.02958934819048206,0.40625,,0.125,264.2318878173828,,27409,,0.0033123046159744263,,361023,306.7229622602463,769,,,0,,,,,-0.03939421474933624,1.799727869540074e-05,2.881302796304226,0,,,10.682435251772404,,,15880.358896157,2.5671796798706055,2.4748666286468506,103.236328125,0.40625,1,,,,,,,26,,0.001,306.7229622602463,76.04878377914429,290.41383200883865,,0.007110848006555276,,0,,0,,1e-06,0,,64,,,,,,,,,90252,,0.40625,,9ggix50f,Vanilla GRPO,,
50,1767257532.962389,0.25,1.0,0,3688.078125,0.5719874501228333,296,0.1504361517727375,,,0.5428571428571428,0.9745539828979702,0.002,35636,0.0,,55.3874175039848,12737,0.0,0.24143357728128884,,1,0.24431703295843926,1,0.0,0.0,,0.0,,,0,0.48936170212765956,,0.015625,64822,362.75,,-1.6201815605163574,0.992,0.671875,1.6705243587493896,0.37506666666666677,1.20761239528656,108186,0.14861123263835907,0.752375,,0.044676615807377355,0.0,,,,,0,,0.020285706967115402,-1.6201815605163574,0.17217568969842306,,,0.018658608198165894,0.27632185740998655,64813.25,1.0,0.27703428668085656,697,50,-0.05281541869044304,1,,0.039839807545743365,0.671875,1.0,0.125,264.61145401000977,0.21999772726098782,72550,,0.003851167857646942,,259253,1170.1800322309136,533,,,0,924.285303786397,,,,-0.05281541869044304,7.82467588306226e-05,2.861354649066925,0,0.0,0.0,10.328589625656605,,0.0,16154.543221477,2.4799301251769066,1.20761239528656,103.236328125,0.671875,1,,0.49988681380726513,0.6913333333333332,,0.08908422980528034,0.5,43,,0.001,1170.1800322309136,76.04878377914429,230.0307984612882,0.35355339059327373,0.00956567571128167,0.918,0,0.0,0,,1e-06,0,0.2743647207641682,64,1.0,,0.5833333333333334,0.0,0.25175,,,0.051,64803,0.0,0.671875,0.0,9ggix50f,Vanilla GRPO,,
51,1767257807.1469157,,,0,4787.8125,0.259469598531723,296,0.14001138880848885,,,,0.8381429723517506,,61490,,,300.94352345542376,10498,,,,1,,1,0.0,,,,,,0,,,0.015625,82512,369.125,,-1.6201815605163574,,0.546875,1.2821921110153198,,1.6201815605163574,107705,0.14729760587215424,,,,,,,,,0,,0.00758124515414238,-1.6201815605163574,0.19809050024122563,,,-0.2903714179992676,,82511.0,,,559,51,-0.027695009484887123,1,,0.03487472121107746,0.546875,,0.125,265.6459159851074,,46215,,0.002408687025308609,,330044,274.17436684668064,552,,,0,,,,,-0.027695009484887123,2.2970407443075408e-05,2.9345811270177364,0,,,11.51019248738885,,,16426.91899538,2.7319945879280567,1.6201815605163574,103.236328125,0.546875,1,,,,,,,35,,0.001,274.17436684668064,76.04878377914429,256.8237695880234,,0.008277667789531264,,0,,0,,1e-06,0,,64,,,,,,,,,82510,,0.546875,,9ggix50f,Vanilla GRPO,,
52,1767258079.5227346,,,0,4558.25,0.2151688039302826,296,0.1653599813580513,,,,0.8752309966477707,,61938,,,290.5305138534464,12920,,,,1,,1,0.0,,,,,,0,,,0.015625,79135,387.375,,-1.6201815605163574,,0.46875,1.2901026010513306,,1.20761239528656,108281,0.13937605917453766,,,,,,,,,0,,0.007843222469091415,-1.6201815605163574,0.1924357237873882,,,0.2283446602523327,,79130.0,,,737,52,-0.04153217002749443,1,,0.03553041450337515,0.46875,,0.125,266.08304595947266,,46343,,0.0020929835736751556,,316520,272.36381800472736,495,,,0,,,,,-0.04153217002749443,2.4779547798216274e-05,2.945041473954916,0,,,11.246086798608303,,,16693.372979238,2.6485096253454685,1.20761239528656,103.236328125,0.46875,1,,,,,,,30,,0.001,272.36381800472736,76.04878377914429,255.32938819006085,,0.008367590121778935,,0,,0,,1e-06,0,,64,,,,,,,,,79126,,0.46875,,9ggix50f,Vanilla GRPO,,
53,1767258345.9767466,,,0,4626.140625,0.5734262466430664,296,0.1391213797032833,,,,0.8425601080022711,,57681,,,300.2455387190092,9766,,,,1,,1,0.0,,,,,,0,,,0.015625,80001,373.75,,-1.6201815605163574,,0.53125,1.3857098817825317,,2.4748666286468506,110734,0.14041823148727417,,,,,,,,,0,,0.0069570764899253845,-1.6201815605163574,0.19988865530755656,,,0.07807291485369205,,79998.25,,,470,53,-0.04589829593896866,1,,0.0345228062129649,0.53125,,0.125,266.3628616333008,,53053,,0.0018605738878250122,,319993,266.44275995343924,334,,,0,,,,,-0.04589829593896866,2.1741339622821074e-05,3.103084836155176,0,,,11.047056328505278,,,17047.95084132,2.667971219867468,2.4748666286468506,103.236328125,0.53125,1,,,,,,,34,,0.001,266.44275995343924,76.04878377914429,249.45929885655642,,0.008337592446920613,,0,,0,,1e-06,0,,64,,,,,,,,,79995,,0.53125,,9ggix50f,Vanilla GRPO,,
54,1767258700.5545907,,,0,5933.59375,0.342194139957428,296,0.17068017646670341,,,,0.876787805690665,,38993,,,288.3438080885812,13470,,,,1,,1,0.0,,,,,,0,,,0.015625,102252,456.25,,-2.4748666286468506,,0.53125,1.0327458381652832,,1.6201815605163574,184540,0.10667315125465393,,,,,,,,,0,,0.009509310126304626,-2.4748666286468506,0.21259506518185972,,,-0.03597567044198513,,102237.5,,,711,54,-0.022533651441335678,1,,0.03495592550618358,0.53125,,0.125,266.7267723083496,,145547,,0.0018401406705379486,,408950,354.5680438838899,532,,,0,,,,,-0.022533651441335678,2.3252989671853837e-05,3.67152451723814,0,,,14.295225735753775,,,17307.259157645,3.4375995472073555,1.6201815605163574,103.236328125,0.53125,1,,,,,,,34,,0.001,354.5680438838899,76.04878377914429,332.96016921103,,0.008405916486630041,,0,,0,,1e-06,0,,64,,,,,,,,,102218,,0.53125,,9ggix50f,Vanilla GRPO,,
55,1767258959.862888,,,0,3506.1875,0.7390669584274292,296,0.12604374438524246,,,,1.0925697441451876,,27112,,,239.30207596163896,9910,,,,1,,1,0.0,,,,,,0,,,0.015625,62054,372.0,,-2.4748666286468506,,0.6875,0.9863149523735046,,2.4748666286468506,104757,0.15453416109085083,,,,,,,,,0,,0.006352715194225311,-2.4748666286468506,0.18293497937230205,,,-0.06385806389153004,,62051.0,,,545,55,-0.028591331094503403,1,,0.03709397798262143,0.6875,,0.125,267.10235595703125,,77645,,0.002024628221988678,,248204,259.2998817525804,352,,,0,,,,,-0.028591331094503403,2.55947333412246e-05,2.450409919023514,0,,,9.206873711198568,,,17540.892137111,2.3147042021155357,2.4748666286468506,103.236328125,0.6875,1,,,,,,,44,,0.001,259.2998817525804,76.04878377914429,245.16828030720353,,0.009325813452303492,,0,,0,,1e-06,0,,64,,,,,,,,,62048,,0.6875,,9ggix50f,Vanilla GRPO,,
56,1767259193.4958408,,,0,3665.96875,0.38292255997657776,296,0.1320466659963131,,,,0.9329187873112287,,51934,,,273.63334799443317,8488,,,,1,,1,0.0,,,,,,0,,,0.015625,63929,329.5,,-2.4748666286468506,,0.578125,1.334093689918518,,1.20761239528656,85452,0.17685891687870026,,,,,,,,,0,,0.006525278091430664,-2.4748666286468506,0.17303767961483948,,,0.03375377878546715,,63927.5,,,421,56,-0.04858196899294853,1,,0.037875038629091744,0.578125,,0.125,267.1795120239258,,33518,,0.0018233731389045715,,255710,233.62466771155596,553,,,0,,,,,-0.04858196899294853,2.5518274965510398e-05,2.51843074709177,0,,,9.685026127845049,,,17720.056941987,2.3795736394822598,1.20761239528656,103.236328125,0.578125,1,,,,,,,37,,0.001,233.62466771155596,76.04878377914429,218.8832717165351,,0.009305751200509403,,0,,0,,1e-06,0,,64,,,,,,,,,63926,,0.578125,,9ggix50f,Vanilla GRPO,,
57,1767259372.660686,,,0,4019.125,0.22860011458396912,296,0.1420910879969597,,,,0.6410041308255315,,33552,,,390.02048883808794,10826,,,,1,,1,0.0,,,,,,0,,,0.015625,69887,348.0,,-2.4748666286468506,,0.578125,1.0727368593215942,,2.4748666286468506,107224,0.1531444787979126,,,,,,,,,0,,0.008444968611001968,-2.4748666286468506,0.19898537736887448,,,-0.27352306991815567,,69874.0,,,512,57,-0.03310897573828697,1,,0.03370918121552376,0.578125,,0.125,267.6568794250488,,73672,,0.00137285515666008,,279496,179.15469058603048,509,,,0,,,,,-0.03310897573828697,3.0214989162642643e-05,2.436576671898365,0,,,9.42158131301403,,,17989.613859339,2.244841519743204,2.4748666286468506,103.236328125,0.578125,1,,,,,,,37,,0.001,179.15469058603048,76.04878377914429,164.88164654746652,,0.008031748288859962,,0,,0,,1e-06,0,,64,,,,,,,,,69849,,0.578125,,9ggix50f,Vanilla GRPO,,
58,1767259642.2176096,,,0,4355.421875,0.3681403398513794,296,0.14481604099273682,,,,0.905178207597053,,33853,,,280.68354876252573,9664,,,,1,,1,0.0,,,,,,0,,,0.015625,75669,373.0,,-2.4748666286468506,,0.5625,1.1797702312469482,,2.4748666286468506,116447,0.15226386487483978,,,,,,,,,0,,0.006313003599643707,-2.4748666286468506,0.18102894259168442,,,0.0937381349503994,,75654.75,,,504,58,-0.03420144319534302,1,,0.03769583900275175,0.5625,,0.125,267.9051513671875,,82594,,0.0030116550624370575,,302619,269.5375284142792,497,,,0,,,,,-0.03420144319534302,2.086122682198972e-05,2.8893696926534176,0,,,11.407477103173733,,,18199.760761926,2.7543299458920956,2.4748666286468506,103.236328125,0.5625,1,,,,,,,36,,0.001,269.5375284142792,76.04878377914429,252.31570983305573,,0.009101642480783082,,0,,0,,1e-06,0,,64,,,,,,,,,75648,,0.5625,,9ggix50f,Vanilla GRPO,,
59,1767259852.3644698,,,0,2766.6875,0.18188191950321198,296,0.10331455990672112,,,,1.120490668251093,,36294,,,234.7466257147619,7105,,,,1,,1,0.0,,,,,,0,,,0.015625,49337,316.375,,-2.4748666286468506,,0.6875,1.1827510595321655,,1.6201815605163574,67555,0.20126089453697205,,,,,,,,,0,,0.006314195692539215,-2.4748666286468506,0.1610127007300624,,,0.1583830565214157,,49329.0,,,397,59,-0.059298910200595856,1,,0.03906088530048844,0.6875,,0.125,267.8793258666992,,31261,,0.0014305748045444489,,197316,210.1372058056295,599,,,0,,,,,-0.059298910200595856,3.2000424154854216e-05,2.0720758251845837,0,,,7.707337643951178,,,18331.248113301,1.8272486217319965,1.6201815605163574,103.236328125,0.6875,1,,,,,,,44,,0.001,210.1372058056295,76.04878377914429,198.4030416458845,,0.009260519277362184,,0,,0,,1e-06,0,,64,,,,,,,,,49321,,0.6875,,9ggix50f,Vanilla GRPO,,
60,1767259983.8517978,,,0,2877.390625,0.13601639866828918,296,0.10789525508880615,,,,0.6468032118254621,,33968,,,387.49879039028633,6936,,,,1,,1,0.0,,,,,,0,,,0.015625,50955,306.875,,-2.4748666286468506,,0.71875,1.0238292217254639,,1.6201815605163574,69252,0.19514931738376617,,,,,,,,,0,,0.005959205329418182,-2.4748666286468506,0.1621425333701187,,,0.10496524721384048,,50948.25,,,358,60,-0.04216848686337471,1,,0.04020386793175152,0.71875,,0.125,268.16511154174805,,35284,,0.001008637249469757,,203793,131.47976526245475,510,,,0,,,,,-0.04216848686337471,2.924146231430021e-05,2.140455424785614,0,,,8.193266857415438,,,18631.482995924,1.9067577384412289,1.6201815605163574,103.236328125,0.71875,1,,,,,,,46,,0.001,131.47976526245475,76.04878377914429,119.11075186729431,,0.00935634559794119,,0,,0,,1e-06,0,,64,,,,,,,,,50938,,0.71875,,9ggix50f,Vanilla GRPO,,
