diag/exp_token_ratio,diag/llm_token_ratio_in_response,diag/teacher_llm_token_ratio,diag/teacher_sample_ratio,diag/offpolicy_sample_ratio,diag/adv_teacher_sample_mean,diag/adv_onpolicy_sample_mean,diag/teacher_adv_pos_ratio,diag/group_teacher_minus_on_reward_std,diag/group_gap_count,diag/entropy_offpolicy_token_mean,diag/entropy_onpolicy_token_std,_step,critic/rewards_onpolicy/mean,critic/rewards/mean,actor/entropy_loss,actor/kl_loss,actor/pg_loss,diag/teacher_loss_scale,diag/teacher_loss_scale_min,diag/teacher_loss_scale_max,diag/teacher_gap_used,diag/teacher_gap_used_p90,diag/teacher_gap_used_max,diag/teacher_gate_level,diag/teacher_token_ratio,diag/adv_teacher_token_mean,diag/adv_onpolicy_token_mean,diag/onpolicy_adv_pos_ratio,diag/reward_onpolicy_mean,diag/reward_teacher_mean,diag/group_teacher_minus_on_reward_mean,diag/group_non_teacher_reward_mean,diag/group_all_reward_mean,diag/entropy_teacher_token_mean,diag/entropy_onpolicy_token_mean,label
0.007294187322258949,0.10583768039941788,0.0689186230301857,0.125,0.125,0.11294037103652954,0.0012690728763118386,0.875,0.2895941917897653,8.0,0.37143033742904663,0.46390917897224426,43,0.5535714030265808,0.609375,0.13454928994178772,0.16677609086036682,0.01663733646273613,0.43094908795160636,0.08054580111506504,0.7592141930263393,0.4792847263854819,0.5688251958134568,0.5777642579079018,1,0.007294187322258949,1.2093843221664429,-0.024928497150540352,0.4285714328289032,0.5535714030265808,1,0.4464285714285714,0.5535714285714286,0.609375,0.37143033742904663,0.13280874490737915,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.009133057668805122,0.0912182405591011,0.10012314468622208,0.125,0.125,0.07235006242990494,0.0013144034892320633,1.0,0.21428571428571427,8.0,0.3264639377593994,0.42103755474090576,44,0.5714285969734192,0.625,0.11261307448148727,0.32325664162635803,0.12300914130173624,0.4140446499363813,0.09840756622766844,0.6711729752801825,0.47421339498091436,0.5393970496611481,0.5513518925840547,1,0.009133057668805122,0.6717778444290161,-0.03157278895378113,0.5714285969734192,0.5714285969734192,1,0.4285714285714286,0.5714285714285714,0.625,0.3264639377593994,0.1106419712305069,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.0099394666031003,0.09630633890628815,0.10320676863193512,0.125,0.125,0.09218060970306396,0.009589959867298603,0.875,0.36246041303900783,8.0,0.4572550356388092,0.44048506021499634,45,0.4642857015132904,0.53125,0.12261907756328583,0.22626745700836182,-0.09548900555819273,0.43802658763221713,0.0,0.76948730332066,0.4803634832825842,0.5616055493287907,0.5808461909961979,1,0.0099394666031003,0.6689445376396179,-0.010752314701676369,0.3392857015132904,0.4642857015132904,1,0.5357142857142857,0.4642857142857143,0.53125,0.4572550356388092,0.11925958842039108,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.008040136657655239,0.09594675898551941,0.0837978944182396,0.125,0.125,0.11194228380918503,-0.005518169142305851,1.0,0.21354037041252497,8.0,0.34072622656822205,0.4319823682308197,46,0.5178571343421936,0.578125,0.11648236215114594,0.22975672781467438,-0.026186859235167503,0.43513806366222596,0.1342339316400933,0.7187290406641208,0.48054141909866777,0.5475631956666781,0.5656187121992362,1,0.008040136657655239,0.9947634935379028,-0.03172053396701813,0.5178571343421936,0.5178571343421936,1,0.4821428571428571,0.5178571428571428,0.578125,0.34072622656822205,0.11466480046510696,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.006412218324840069,0.07840421795845032,0.08178409934043884,0.125,0.125,0.05036710202693939,0.0025337222032248974,0.75,0.3637776569189886,8.0,0.2701681852340698,0.4004969298839569,47,0.4821428656578064,0.546875,0.09922481328248978,0.23722998797893524,0.0652209036052227,0.447576635410068,0.14700100615161102,0.7206656589880744,0.48427299062302037,0.5634970605349094,0.5661996976964223,1,0.006412218324840069,0.7765353322029114,-0.011479024775326252,0.2321428507566452,0.4821428656578064,1,0.5178571428571428,0.4821428571428571,0.546875,0.2701681852340698,0.09812162071466446,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.010620628483593464,0.09068208932876587,0.11711936444044113,0.125,0.125,0.07481995970010757,-0.001315532485023141,0.75,0.28064702938395913,8.0,0.3892885446548462,0.4253579378128052,48,0.5892857313156128,0.640625,0.11499929428100586,0.4538743197917938,0.002304358407855034,0.4230570645349322,0.02352837988794987,0.7224086154796324,0.47691711936047965,0.5442902103044586,0.5667225846438897,1,0.010620628483593464,0.908502995967865,-0.02543499320745468,0.3392857015132904,0.5892857313156128,1,0.4107142857142857,0.5892857142857142,0.640625,0.3892885446548462,0.11205490678548813,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.008567694574594498,0.08755695074796677,0.09785282611846924,0.109375,0.109375,0.06851860135793686,0.0016022099880501628,0.8571428656578064,0.1999583463496472,7.0,0.36418402194976807,0.42587822675704956,49,0.5789473652839661,0.625,0.11275918781757355,0.26027795672416687,0.07672716304659843,0.3865652952629167,0.0,0.5802194744382054,0.46596009975864816,0.5160010050619263,0.5240658423314616,1,0.008567694574594498,0.7835351824760437,-0.027894193306565285,0.45614033937454224,0.5789473652839661,1,0.36734693877551017,0.6326530612244897,0.6785714285714286,0.36418402194976807,0.11058644950389862,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.01517505943775177,0.13608184456825256,0.11151421070098877,0.125,0.125,0.07726837694644928,0.0041657439433038235,0.625,0.26666400934050144,8.0,0.39742541313171387,0.5586481094360352,50,0.8035714030265808,0.828125,0.1885448843240738,0.9932389855384827,-0.06608618749305606,0.30534924024185084,0.0,0.46620536159117193,0.43900694631362847,0.48546786508185924,0.48986160847735155,1,0.01517505943775177,0.6875773668289185,-0.03660684451460838,0.4285714328289032,0.8035714030265808,1,0.19642857142857142,0.8035714285714286,0.828125,0.39742541313171387,0.18532629311084747,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.012259087525308132,0.1117488443851471,0.10970214009284973,0.125,0.125,0.10490867495536804,-0.0002422541583655402,0.875,0.2834733547569204,8.0,0.30221933126449585,0.4792061448097229,51,0.6071428656578064,0.65625,0.1464204490184784,1.104748010635376,0.025090822018682957,0.28130654976740177,0.06825205353128842,0.5221830637653273,0.4343919649302205,0.49019500984819137,0.5066549191295981,1,0.012259087525308132,0.7871086597442627,-0.037377916276454926,0.4821428656578064,0.6071428656578064,1,0.39285714285714285,0.6071428571428571,0.65625,0.30221933126449585,0.14448678493499756,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.009545953013002872,0.08093689382076263,0.11794315278530121,0.125,0.125,0.07449449598789215,-0.0006031590746715665,1.0,0.12371791482634838,8.0,0.30910977721214294,0.39724940061569214,52,0.5714285969734192,0.625,0.10044348984956741,0.25602617859840393,0.040641784900799394,0.279366363707952,0.07460124172897173,0.5913933245598912,0.4338099091123856,0.49260407812063156,0.5274179973679674,1,0.009545953013002872,0.7498126029968262,-0.026660507544875145,0.5714285969734192,0.5714285969734192,1,0.4285714285714286,0.5714285714285714,0.625,0.30910977721214294,0.09843237698078156,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.01578124612569809,0.08837999403476715,0.17856130003929138,0.125,0.125,0.04084230959415436,0.0008121960563585162,0.625,0.31743551490412814,8.0,0.3352859914302826,0.4292204976081848,53,0.75,0.78125,0.11830300837755203,0.14855138957500458,0.057028780109249055,0.2242870851591206,0.0,0.49446011066492435,0.41542891745608895,0.4817747483016626,0.4983380331994773,1,0.01578124612569809,0.47124671936035156,-0.012837039306759834,0.375,0.75,1,0.25,0.75,0.78125,0.3352859914302826,0.1148238331079483,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.009260933846235275,0.07731857150793076,0.11977630853652954,0.125,0.125,0.06411567330360413,0.006511167623102665,0.875,0.25691954589175287,8.0,0.32812976837158203,0.4149312973022461,54,0.625,0.671875,0.10669952630996704,0.421511709690094,-0.19057598896324635,0.2121476395649156,0.0,0.5188236219887973,0.4113860247791575,0.47074012929453635,0.5056470865966392,1,0.009260933846235275,0.7932885885238647,-0.020382288843393326,0.5,0.625,1,0.375,0.625,0.671875,0.32812976837158203,0.10462970286607742,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
0.0099009545519948,0.06355855613946915,0.15577688813209534,0.125,0.125,0.04362861067056656,-8.403156971326098e-05,0.625,0.4428427417013302,8.0,0.3433383107185364,0.3741092085838318,55,0.5535714030265808,0.609375,0.0877811461687088,0.5357122421264648,-0.16908693499863148,0.23414009803084834,0.0,0.5340066808761434,0.4148902790183514,0.50102265616594,0.510202004262843,1,0.0099009545519948,0.6213449835777283,-0.00643833726644516,0.1785714328289032,0.5535714030265808,1,0.4464285714285714,0.5535714285714286,0.609375,0.3433383107185364,0.08522558212280273,"Exp-3 v3 (7.1+7.2 group-gate, partial)"
